Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GDE --seed 10 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 10
Pini (heuristic prob): 0.4
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T500_E200_D800.txt"
Gen 50: best_fit = 2059.02
Gen 100: best_fit = 1961.49
Gen 150: best_fit = 1937.44
Gen 200: best_fit = 1907.43
Gen 250: best_fit = 1826.92
Gen 300: best_fit = 1787.79
Gen 350: best_fit = 1771.77
Gen 400: best_fit = 1736.01
Gen 450: best_fit = 1708.27
Gen 500: best_fit = 1691.71
Gen 550: best_fit = 1675.47
Gen 600: best_fit = 1666.25
Gen 650: best_fit = 1658.13
Gen 700: best_fit = 1650.19
Gen 750: best_fit = 1630.15
Gen 800: best_fit = 1624.13
Gen 850: best_fit = 1619.8
Gen 900: best_fit = 1613.3
Gen 950: best_fit = 1609.28
Gen 1000: best_fit = 1605.94
Gen 1050: best_fit = 1601.24
Gen 1100: best_fit = 1596
Gen 1150: best_fit = 1591.83
Gen 1200: best_fit = 1588.1
Gen 1250: best_fit = 1575.43
Gen 1300: best_fit = 1572.48
Gen 1350: best_fit = 1568.15
Gen 1400: best_fit = 1557.3
Gen 1450: best_fit = 1551.5
Gen 1500: best_fit = 1544.14
Gen 1550: best_fit = 1538.39
Gen 1600: best_fit = 1535.28
Gen 1650: best_fit = 1532.61
Gen 1700: best_fit = 1529.93
Gen 1750: best_fit = 1527.42
Gen 1800: best_fit = 1525.74
Gen 1850: best_fit = 1521.54
Gen 1900: best_fit = 1519.64
Gen 1950: best_fit = 1517.32
