Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GDE --seed 8 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 8
Pini (heuristic prob): 0.4
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T500_E200_D800.txt"
Gen 50: best_fit = 1954.21
Gen 100: best_fit = 1898.26
Gen 150: best_fit = 1858.04
Gen 200: best_fit = 1808.8
Gen 250: best_fit = 1778.45
Gen 300: best_fit = 1743.52
Gen 350: best_fit = 1720.51
Gen 400: best_fit = 1698.96
Gen 450: best_fit = 1683.72
Gen 500: best_fit = 1669.31
Gen 550: best_fit = 1658.65
Gen 600: best_fit = 1649.32
Gen 650: best_fit = 1628.85
Gen 700: best_fit = 1621.07
Gen 750: best_fit = 1613.17
Gen 800: best_fit = 1601.08
Gen 850: best_fit = 1594.8
Gen 900: best_fit = 1567.64
Gen 950: best_fit = 1561.47
Gen 1000: best_fit = 1544.36
Gen 1050: best_fit = 1537.54
Gen 1100: best_fit = 1528.38
Gen 1150: best_fit = 1522.33
Gen 1200: best_fit = 1516.7
Gen 1250: best_fit = 1512.28
Gen 1300: best_fit = 1509.6
Gen 1350: best_fit = 1498.9
Gen 1400: best_fit = 1494.49
Gen 1450: best_fit = 1491.39
Gen 1500: best_fit = 1488.09
Gen 1550: best_fit = 1484.63
Gen 1600: best_fit = 1479.68
Gen 1650: best_fit = 1470.83
Gen 1700: best_fit = 1467.97
Gen 1750: best_fit = 1466.18
Gen 1800: best_fit = 1462.98
