Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver CCHIHH --seed 5 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T500_E200_D800.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 2493.34
Gen 50: best_fit = 1986.5
Gen 100: best_fit = 1901.63
Gen 150: best_fit = 1839.33
Gen 200: best_fit = 1824.04
Gen 250: best_fit = 1793.91
Gen 300: best_fit = 1775.52
Gen 350: best_fit = 1765.39
Gen 400: best_fit = 1756.19
Gen 450: best_fit = 1748.83
Gen 500: best_fit = 1715.64
Gen 550: best_fit = 1706.6
Gen 600: best_fit = 1700.12
Gen 650: best_fit = 1693.53
Gen 700: best_fit = 1670.12
Gen 750: best_fit = 1660.72
Gen 800: best_fit = 1634.63
Gen 850: best_fit = 1630.75
Gen 900: best_fit = 1622.79
Gen 950: best_fit = 1586.89
Gen 1000: best_fit = 1576.15
Gen 1050: best_fit = 1557.11
Gen 1100: best_fit = 1534.35
Gen 1150: best_fit = 1526.39
Gen 1200: best_fit = 1517.5
Gen 1250: best_fit = 1507.31
Gen 1300: best_fit = 1500.34
