Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GA --seed 8 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 8
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T500_E200_D800.txt"
Gen 50: best_fit = 2064.98
Gen 100: best_fit = 2064.98
Gen 150: best_fit = 2055.36
Gen 200: best_fit = 2055.36
Gen 250: best_fit = 2053.55
Gen 300: best_fit = 2049.95
Gen 350: best_fit = 2049.61
Gen 400: best_fit = 2048.68
Gen 450: best_fit = 2047.94
Gen 500: best_fit = 2043.08
Gen 550: best_fit = 2042.97
Gen 600: best_fit = 2042.97
Gen 650: best_fit = 2020.96
Gen 700: best_fit = 2017.86
Gen 750: best_fit = 2017.78
Gen 800: best_fit = 2017.51
Gen 850: best_fit = 2015.85
Gen 900: best_fit = 1993.87
Gen 950: best_fit = 1990.24
Gen 1000: best_fit = 1990.21
Gen 1050: best_fit = 1988.98
Gen 1100: best_fit = 1988.97
Gen 1150: best_fit = 1986.78
Gen 1200: best_fit = 1986.03
Gen 1250: best_fit = 1986.02
Gen 1300: best_fit = 1956.84
Gen 1350: best_fit = 1956.68
Gen 1400: best_fit = 1956.68
Gen 1450: best_fit = 1954.88
Gen 1500: best_fit = 1953.46
Gen 1550: best_fit = 1951.65
Gen 1600: best_fit = 1951.65
Gen 1650: best_fit = 1949.97
Gen 1700: best_fit = 1949.42
Gen 1750: best_fit = 1948.97
Gen 1800: best_fit = 1930.77
Gen 1850: best_fit = 1930.59
Gen 1900: best_fit = 1930.3
Gen 1950: best_fit = 1915.52
Gen 2000: best_fit = 1914.54
Gen 2050: best_fit = 1914.54
Gen 2100: best_fit = 1914.17
Gen 2150: best_fit = 1914.16
Gen 2200: best_fit = 1914.15
Gen 2250: best_fit = 1911.2
Gen 2300: best_fit = 1911.07
Gen 2350: best_fit = 1911.01
Gen 2400: best_fit = 1910.88
Gen 2450: best_fit = 1910.31
Gen 2500: best_fit = 1910.25
Gen 2550: best_fit = 1910.24
Gen 2600: best_fit = 1909.26
Gen 2650: best_fit = 1909.26
Gen 2700: best_fit = 1908.75
Gen 2750: best_fit = 1908.21
Gen 2800: best_fit = 1908.02
Gen 2850: best_fit = 1907.49
Gen 2900: best_fit = 1907.49
Gen 2950: best_fit = 1907.48
Gen 3000: best_fit = 1907.26
Gen 3050: best_fit = 1907.26
Gen 3100: best_fit = 1906.02
Gen 3150: best_fit = 1904.55
Gen 3200: best_fit = 1904.12
Gen 3250: best_fit = 1902.62
Gen 3300: best_fit = 1902.58
Gen 3350: best_fit = 1902.37
Gen 3400: best_fit = 1901.5
Gen 3450: best_fit = 1901.12
Gen 3500: best_fit = 1901.06
Gen 3550: best_fit = 1900.85
Gen 3600: best_fit = 1900.12
Gen 3650: best_fit = 1893.4
Gen 3700: best_fit = 1893.4
Gen 3750: best_fit = 1890.67
Gen 3800: best_fit = 1890.65
Gen 3850: best_fit = 1890.62
Gen 3900: best_fit = 1889.85
Gen 3950: best_fit = 1889.85
Gen 4000: best_fit = 1889.85
Gen 4050: best_fit = 1887.31
Gen 4100: best_fit = 1887.31
Gen 4150: best_fit = 1886.96
Gen 4200: best_fit = 1886.96
Gen 4250: best_fit = 1886.45
Gen 4300: best_fit = 1886.18
Gen 4350: best_fit = 1886.18
Gen 4400: best_fit = 1886.18
Gen 4450: best_fit = 1866.34
Gen 4500: best_fit = 1866.3
Gen 4550: best_fit = 1866.05
Gen 4600: best_fit = 1865.26
Gen 4650: best_fit = 1864.73
Gen 4700: best_fit = 1862.16
Gen 4750: best_fit = 1860.37
Gen 4800: best_fit = 1860.35
Gen 4850: best_fit = 1860.35
