Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GDE --seed 5 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T500_E200_D800.txt"
Gen 50: best_fit = 2043.99
Gen 100: best_fit = 1970.48
Gen 150: best_fit = 1894.51
Gen 200: best_fit = 1859.06
Gen 250: best_fit = 1833.66
Gen 300: best_fit = 1809.24
Gen 350: best_fit = 1765.68
Gen 400: best_fit = 1756.01
Gen 450: best_fit = 1740.89
Gen 500: best_fit = 1707.24
Gen 550: best_fit = 1688.19
Gen 600: best_fit = 1679.44
Gen 650: best_fit = 1671.2
Gen 700: best_fit = 1663.14
Gen 750: best_fit = 1643.63
Gen 800: best_fit = 1632.83
Gen 850: best_fit = 1600.88
Gen 900: best_fit = 1594.79
Gen 950: best_fit = 1586.32
Gen 1000: best_fit = 1581.5
Gen 1050: best_fit = 1578.25
Gen 1100: best_fit = 1568.68
Gen 1150: best_fit = 1563.78
Gen 1200: best_fit = 1559.5
Gen 1250: best_fit = 1553.38
Gen 1300: best_fit = 1548.71
Gen 1350: best_fit = 1546.57
Gen 1400: best_fit = 1543.07
Gen 1450: best_fit = 1539.85
Gen 1500: best_fit = 1536.62
Gen 1550: best_fit = 1534.97
Gen 1600: best_fit = 1531.66
Gen 1650: best_fit = 1529.32
Gen 1700: best_fit = 1526.76
Gen 1750: best_fit = 1524.5
Gen 1800: best_fit = 1522.62
Gen 1850: best_fit = 1518.37
Gen 1900: best_fit = 1517.13
Gen 1950: best_fit = 1514.17
Gen 2000: best_fit = 1512.81
Gen 2050: best_fit = 1508.95
Gen 2100: best_fit = 1497.7
Gen 2150: best_fit = 1495.95
Gen 2200: best_fit = 1494.57
Gen 2250: best_fit = 1492.94
Gen 2300: best_fit = 1492.01
Gen 2350: best_fit = 1476.98
Gen 2400: best_fit = 1475.68
Gen 2450: best_fit = 1474.57
Gen 2500: best_fit = 1472.89
Gen 2550: best_fit = 1466.16
Gen 2600: best_fit = 1464.61
Gen 2650: best_fit = 1464.04
Gen 2700: best_fit = 1463.25
Gen 2750: best_fit = 1461.6
Gen 2800: best_fit = 1460.46
Gen 2850: best_fit = 1459.37
Gen 2900: best_fit = 1445.19
Gen 2950: best_fit = 1444.64
Gen 3000: best_fit = 1443.94
Gen 3050: best_fit = 1441.27
Gen 3100: best_fit = 1439.52
Gen 3150: best_fit = 1437.25
Gen 3200: best_fit = 1436.65
Gen 3250: best_fit = 1436.21
Gen 3300: best_fit = 1434.18
Gen 3350: best_fit = 1431.66
Gen 3400: best_fit = 1430.98
Gen 3450: best_fit = 1430.41
Gen 3500: best_fit = 1429.76
Gen 3550: best_fit = 1429.13
Gen 3600: best_fit = 1428.83
Gen 3650: best_fit = 1428.41
Gen 3700: best_fit = 1424.49
Gen 3750: best_fit = 1422.67
Gen 3800: best_fit = 1422.09
Gen 3850: best_fit = 1421.81
Gen 3900: best_fit = 1419.54
Gen 3950: best_fit = 1416.36
Gen 4000: best_fit = 1414.1
Gen 4050: best_fit = 1412.87
Gen 4100: best_fit = 1412.53
Gen 4150: best_fit = 1412.38
Gen 4200: best_fit = 1411.59
Gen 4250: best_fit = 1410.61
Gen 4300: best_fit = 1409.45
Gen 4350: best_fit = 1407.98
Gen 4400: best_fit = 1407.34
Gen 4450: best_fit = 1406.1
Gen 4500: best_fit = 1405.83
Gen 4550: best_fit = 1404.83
Gen 4600: best_fit = 1403.4
Gen 4650: best_fit = 1401.55
Gen 4700: best_fit = 1400.34
Gen 4750: best_fit = 1400.25
Gen 4800: best_fit = 1399.68
Gen 4850: best_fit = 1392.19
Gen 4900: best_fit = 1390.07
Gen 4950: best_fit = 1387.84
Gen 5000: best_fit = 1387.42
Gen 5050: best_fit = 1386.88
Gen 5100: best_fit = 1386.58
Gen 5150: best_fit = 1385.82
