gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.0725,0.77,0.13,0.0275,0.285,0.625,0.0675,0.0225,0.1825,0.78,0.0225,0.015,0.119167,0.3175,0.26,0.0433333,0.208333,0.0225,0.0075,0.0216667
100,0.1925,0.6475,0.1475,0.0125,0.4975,0.205,0.295,0.0025,0.5725,0.21,0.2025,0.015,0.23,0.406667,0.07,0.0491667,0.0683333,0.0983333,0.0675,0.01
150,0.3325,0.495,0.145,0.0275,0.2775,0.3525,0.37,0,0.38,0.29,0.325,0.005,0.203333,0.291667,0.0966667,0.0483333,0.1175,0.123333,0.108333,0.0108333
200,0.3775,0.5225,0.0975,0.0025,0.5375,0.23,0.2325,0,0.265,0.585,0.15,0,0.305,0.2625,0.195,0.0325,0.0766667,0.0775,0.05,0.000833333
250,0.59,0.34,0.07,0,0.4425,0.315,0.2425,0,0.38,0.53,0.09,0,0.344167,0.24,0.176667,0.0233333,0.105,0.0808333,0.03,0
300,0.625,0.3275,0.0475,0,0.485,0.3275,0.1875,0,0.215,0.725,0.06,0,0.37,0.180833,0.241667,0.0158333,0.109167,0.0625,0.02,0
350,0.6125,0.335,0.0525,0,0.445,0.32,0.235,0,0.2425,0.655,0.1025,0,0.3525,0.1925,0.218333,0.0175,0.106667,0.0783333,0.0341667,0
400,0.5725,0.365,0.0625,0,0.56,0.3125,0.1275,0,0.3825,0.5375,0.08,0,0.3775,0.249167,0.179167,0.0208333,0.104167,0.0425,0.0266667,0
450,0.605,0.3425,0.0525,0,0.4125,0.35,0.235,0.0025,0.215,0.735,0.05,0,0.339167,0.185833,0.245,0.0175,0.116667,0.0783333,0.0166667,0.000833333
500,0.62,0.3275,0.0525,0,0.4925,0.345,0.1625,0,0.4875,0.465,0.0475,0,0.370833,0.271667,0.155,0.0175,0.115,0.0541667,0.0158333,0
550,0.66,0.2675,0.0725,0,0.4,0.435,0.165,0,0.3525,0.56,0.0875,0,0.353333,0.206667,0.186667,0.0241667,0.145,0.055,0.0291667,0
600,0.49,0.3975,0.1125,0,0.3675,0.37,0.2625,0,0.3525,0.525,0.1225,0,0.285833,0.25,0.175,0.0375,0.123333,0.0875,0.0408333,0
650,0.56,0.4,0.04,0,0.6175,0.2125,0.17,0,0.6025,0.3225,0.0525,0.0225,0.3925,0.334167,0.1075,0.0133333,0.0708333,0.0566667,0.0175,0.0075
700,0.625,0.28,0.095,0,0.42,0.3375,0.2425,0,0.43,0.46,0.11,0,0.348333,0.236667,0.153333,0.0316667,0.1125,0.0808333,0.0366667,0
750,0.7025,0.2625,0.035,0,0.415,0.2975,0.2875,0,0.4825,0.445,0.0725,0,0.3725,0.248333,0.148333,0.0116667,0.0991667,0.0958333,0.0241667,0
800,0.6575,0.245,0.0975,0,0.6025,0.2425,0.155,0,0.4475,0.4675,0.085,0,0.42,0.230833,0.155833,0.0325,0.0808333,0.0516667,0.0283333,0
850,0.63,0.2875,0.0825,0,0.5575,0.3625,0.08,0,0.5275,0.3475,0.125,0,0.395833,0.271667,0.115833,0.0275,0.120833,0.0266667,0.0416667,0
900,0.5975,0.27,0.1325,0,0.37,0.5125,0.1175,0,0.4525,0.4425,0.105,0,0.3225,0.240833,0.1475,0.0441667,0.170833,0.0391667,0.035,0
950,0.59,0.3225,0.0875,0,0.405,0.495,0.0975,0.0025,0.3625,0.4975,0.14,0,0.331667,0.228333,0.165833,0.0291667,0.165,0.0325,0.0466667,0.000833333
1000,0.6775,0.255,0.0675,0,0.4025,0.5025,0.095,0,0.505,0.3775,0.1125,0.005,0.36,0.253333,0.125833,0.0225,0.1675,0.0316667,0.0375,0.00166667
1050,0.6975,0.2575,0.045,0,0.3175,0.58,0.1025,0,0.435,0.43,0.135,0,0.338333,0.230833,0.143333,0.015,0.193333,0.0341667,0.045,0
1100,0.645,0.285,0.07,0,0.2925,0.5775,0.13,0,0.42,0.52,0.06,0,0.3125,0.235,0.173333,0.0233333,0.1925,0.0433333,0.02,0
1150,0.6875,0.2125,0.1,0,0.2175,0.6425,0.14,0,0.42,0.52,0.06,0,0.301667,0.210833,0.173333,0.0333333,0.214167,0.0466667,0.02,0
1200,0.655,0.28,0.065,0,0.4325,0.43,0.1375,0,0.5775,0.3875,0.035,0,0.3625,0.285833,0.129167,0.0216667,0.143333,0.0458333,0.0116667,0
1250,0.6775,0.265,0.0575,0,0.39,0.5,0.11,0,0.5375,0.34,0.1225,0,0.355833,0.2675,0.113333,0.0191667,0.166667,0.0366667,0.0408333,0
1300,0.6675,0.3125,0.02,0,0.55,0.405,0.0425,0.0025,0.61,0.29,0.09,0.01,0.405833,0.3075,0.0966667,0.00666667,0.135,0.0141667,0.03,0.00416667
1350,0.6125,0.3475,0.0275,0.0125,0.4025,0.4975,0.1,0,0.66,0.275,0.065,0,0.338333,0.335833,0.0916667,0.00916667,0.165833,0.0333333,0.0216667,0.00416667
1400,0.61,0.3125,0.0775,0,0.2975,0.585,0.1175,0,0.66,0.245,0.085,0.01,0.3025,0.324167,0.0816667,0.0258333,0.195,0.0391667,0.0283333,0.00333333
1450,0.595,0.405,0,0,0.675,0.2375,0.085,0.0025,0.79,0.175,0.025,0.01,0.423333,0.398333,0.0583333,0,0.0791667,0.0283333,0.00833333,0.00416667
1500,0.5875,0.3775,0.035,0,0.645,0.3175,0.0375,0,0.7075,0.2475,0.04,0.005,0.410833,0.361667,0.0825,0.0116667,0.105833,0.0125,0.0133333,0.00166667
1550,0.62,0.3675,0.0075,0.005,0.445,0.48,0.075,0,0.7025,0.1775,0.105,0.015,0.355,0.356667,0.0591667,0.0025,0.16,0.025,0.035,0.00666667
1600,0.6125,0.345,0.0425,0,0.38,0.545,0.075,0,0.58,0.285,0.13,0.005,0.330833,0.308333,0.095,0.0141667,0.181667,0.025,0.0433333,0.00166667
1650,0.6175,0.33,0.0475,0.005,0.2975,0.625,0.0775,0,0.5175,0.32,0.1575,0.005,0.305,0.2825,0.106667,0.0158333,0.208333,0.0258333,0.0525,0.00333333
1700,0.6625,0.29,0.0425,0.005,0.21,0.59,0.2,0,0.5025,0.3375,0.155,0.005,0.290833,0.264167,0.1125,0.0141667,0.196667,0.0666667,0.0516667,0.00333333
1750,0.5375,0.4075,0.055,0,0.4925,0.405,0.0975,0.005,0.665,0.22,0.095,0.02,0.343333,0.3575,0.0733333,0.0183333,0.135,0.0325,0.0316667,0.00833333
1800,0.575,0.3775,0.015,0.0325,0.7,0.2375,0.06,0.0025,0.8425,0.1,0.0125,0.045,0.425,0.406667,0.0333333,0.005,0.0791667,0.02,0.00416667,0.0266667
1850,0.595,0.3725,0.01,0.0225,0.795,0.1775,0.0175,0.01,0.785,0.1575,0.0325,0.025,0.463333,0.385833,0.0525,0.00333333,0.0591667,0.00583333,0.0108333,0.0191667
