generation,block,config,intra_diversity,global_diversity,inter_diversity
5250,dev,noMig,0.04663518618645969,0.08688090862277778,0.04418812824852776
5300,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5300,seq,noMig,0.01575125318133428,0.05923736171620514,0.04485737348734667
5300,dev,noMig,0.04663518618645969,0.08688090862277778,0.04418812824852776
5350,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5350,seq,noMig,0.01579344906394219,0.05923855006287862,0.04481885802864956
5350,dev,noMig,0.04663518618645969,0.08688090862277778,0.04418812824852776
5400,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5400,seq,noMig,0.01581485857916656,0.05923300715763555,0.0447929774430466
5400,dev,noMig,0.04663574117369765,0.08688358110040156,0.0441904986334564
5450,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5450,seq,noMig,0.01581485857916656,0.05923300715763555,0.0447929774430466
5450,dev,noMig,0.04663574117369765,0.08688358110040156,0.0441904986334564
5500,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5500,seq,noMig,0.01581485857916656,0.05923300715763555,0.0447929774430466
5500,dev,noMig,0.04663574117369765,0.08688358110040156,0.0441904986334564
5550,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5550,seq,noMig,0.01581485857916656,0.05923300715763555,0.0447929774430466
5550,dev,noMig,0.04663574117369765,0.08688358110040156,0.0441904986334564
5600,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5600,seq,noMig,0.01581485857916656,0.05923300715763555,0.0447929774430466
5600,dev,noMig,0.04663574117369765,0.08688358110040156,0.0441904986334564
5650,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5650,seq,noMig,0.01581485857916656,0.05923300715763555,0.0447929774430466
5650,dev,noMig,0.04663574117369765,0.08688358110040156,0.0441904986334564
5700,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5700,seq,noMig,0.01581485857916656,0.05923300715763555,0.0447929774430466
5700,dev,noMig,0.04667098814445295,0.08684278418571573,0.04411036354546283
5750,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5750,seq,noMig,0.01581485857916656,0.05923300715763555,0.0447929774430466
5750,dev,noMig,0.04667098814445295,0.08684278418571573,0.04411036354546283
5800,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5800,seq,noMig,0.01581485857916656,0.05923300715763555,0.0447929774430466
5800,dev,noMig,0.04667098814445295,0.08684278418571573,0.04411036354546283
5850,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5850,seq,noMig,0.01581485857916656,0.05923300715763555,0.0447929774430466
5850,dev,noMig,0.04667098814445295,0.08684278418571573,0.04411036354546283
5900,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5900,seq,noMig,0.01561006620888502,0.05921836679827688,0.04497072141386466
5900,dev,noMig,0.04667098814445295,0.08684278418571573,0.04411036354546283
5950,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
5950,seq,noMig,0.01563659293778183,0.05922232671204452,0.04494983312320165
5950,dev,noMig,0.04667098814445295,0.08684278418571573,0.04411036354546283
6000,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
6000,seq,noMig,0.01567237131497339,0.05922432561125715,0.04491821164137503
6000,dev,noMig,0.04669279966424882,0.08685869487530434,0.04410586913516236
6050,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
6050,seq,noMig,0.01567343123142992,0.05922508086399878,0.04491799216937351
6050,dev,noMig,0.04669335036446201,0.08685801534220178,0.04410457078706906
6100,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
6100,seq,noMig,0.01567343123142992,0.05922508086399878,0.04491799216937351
6100,dev,noMig,0.04673874676147425,0.08683099214570547,0.04402930738251733
6150,offload,noMig,2.919307719721797e-05,0.05905005780602107,0.05902420917635988
6150,seq,noMig,0.01567343123142992,0.05922508086399878,0.04491799216937351
6150,dev,noMig,0.04673874676147425,0.08683099214570547,0.04402930738251733
