generation,block,config,intra_diversity,global_diversity,inter_diversity
3200,dev,noHI,0.07138827974573179,0.07138827974573179,0
3250,offload,noHI,0.002023625319122154,0.002023625319122154,0
3250,seq,noHI,0.005659655924244204,0.005659655924244204,0
3250,dev,noHI,0.07138827974573179,0.07138827974573179,0
3300,offload,noHI,0.002070638626116905,0.002070638626116905,0
3300,seq,noHI,0.008477866370915334,0.008477866370915334,0
3300,dev,noHI,0.07138827974573179,0.07138827974573179,0
3350,offload,noHI,0.002026749524299947,0.002026749524299947,0
3350,seq,noHI,0.008577420785990693,0.008577420785990693,0
3350,dev,noHI,0.07138834677851598,0.07138834677851598,0
3400,offload,noHI,0.001914248536679972,0.001914248536679972,0
3400,seq,noHI,0.01257493330517119,0.01257493330517119,0
3400,dev,noHI,0.07138834677851598,0.07138834677851598,0
3450,offload,noHI,0.002010311201021484,0.002010311201021484,0
3450,seq,noHI,0.01285510325481195,0.01285510325481195,0
3450,dev,noHI,0.07138347560500327,0.07138347560500327,0
3500,offload,noHI,0.002014922135840203,0.002014922135840203,0
3500,seq,noHI,0.01339736494424816,0.01339736494424816,0
3500,dev,noHI,0.07137187974119538,0.07137187974119538,0
3550,offload,noHI,0.001978198278435202,0.001978198278435202,0
3550,seq,noHI,0.01352644440468209,0.01352644440468209,0
3550,dev,noHI,0.07137584924971904,0.07137584924971904,0
3600,offload,noHI,0.001980839433519865,0.001980839433519865,0
3600,seq,noHI,0.01362430128922539,0.01362430128922539,0
3600,dev,noHI,0.07137409766989247,0.07137409766989247,0
3650,offload,noHI,0.001982951427244711,0.001982951427244711,0
3650,seq,noHI,0.01373238259952017,0.01373238259952017,0
3650,dev,noHI,0.07137553816259981,0.07137553816259981,0
3700,offload,noHI,0.001947142386437933,0.001947142386437933,0
3700,seq,noHI,0.01382668530375077,0.01382668530375077,0
3700,dev,noHI,0.07137664054232894,0.07137664054232894,0
3750,offload,noHI,0.001978784513229509,0.001978784513229509,0
3750,seq,noHI,0.01494489270481152,0.01494489270481152,0
3750,dev,noHI,0.07137664054232894,0.07137664054232894,0
3800,offload,noHI,0.002284109940675553,0.002284109940675553,0
3800,seq,noHI,0.01511622397790413,0.01511622397790413,0
3800,dev,noHI,0.07137556658018819,0.07137556658018819,0
3850,offload,noHI,0.002555974332809627,0.002555974332809627,0
3850,seq,noHI,0.01536784071906144,0.01536784071906144,0
3850,dev,noHI,0.07137556658018819,0.07137556658018819,0
3900,offload,noHI,0.002793881053077837,0.002793881053077837,0
3900,seq,noHI,0.01536716110094928,0.01536716110094928,0
3900,dev,noHI,0.07137136239617278,0.07137136239617278,0
3950,offload,noHI,0.002597131497160825,0.002597131497160825,0
3950,seq,noHI,0.01536716110094928,0.01536716110094928,0
3950,dev,noHI,0.07136809189114611,0.07136809189114611,0
4000,offload,noHI,0.002353917897841935,0.002353917897841935,0
4000,seq,noHI,0.01537673408347666,0.01537673408347666,0
4000,dev,noHI,0.07136662597725923,0.07136662597725923,0
4050,offload,noHI,0.002615778724548218,0.002615778724548218,0
4050,seq,noHI,0.01541836865336023,0.01541836865336023,0
4050,dev,noHI,0.07136305111897596,0.07136305111897596,0
4100,offload,noHI,0.002419760938115485,0.002419760938115485,0
4100,seq,noHI,0.01542337594546361,0.01542337594546361,0
4100,dev,noHI,0.07135891839290123,0.07135891839290123,0
4150,offload,noHI,0.002665263876374076,0.002665263876374076,0
4150,seq,noHI,0.01547440284652357,0.01547440284652357,0
4150,dev,noHI,0.07135750384305742,0.07135750384305742,0
4200,offload,noHI,0.002949923122713869,0.002949923122713869,0
4200,seq,noHI,0.01551344841348812,0.01551344841348812,0
4200,dev,noHI,0.07135750384305742,0.07135750384305742,0
4250,offload,noHI,0.003074839102040446,0.003074839102040446,0
4250,seq,noHI,0.01552411281591219,0.01552411281591219,0
4250,dev,noHI,0.07135693865423615,0.07135693865423615,0
4300,offload,noHI,0.003053873017500741,0.003053873017500741,0
4300,seq,noHI,0.01552411281591219,0.01552411281591219,0
4300,dev,noHI,0.07135422017560122,0.07135422017560122,0
4350,offload,noHI,0.003022272896202788,0.003022272896202788,0
4350,seq,noHI,0.01552411281591219,0.01552411281591219,0
4350,dev,noHI,0.07135338524216613,0.07135338524216613,0
4400,offload,noHI,0.003002453078721314,0.003002453078721314,0
4400,seq,noHI,0.01552411281591219,0.01552411281591219,0
4400,dev,noHI,0.07135214866462018,0.07135214866462018,0
4450,offload,noHI,0.003065222180508216,0.003065222180508216,0
4450,seq,noHI,0.01552411281591219,0.01552411281591219,0
4450,dev,noHI,0.07134712023860813,0.07134712023860813,0
4500,offload,noHI,0.003062122738337108,0.003062122738337108,0
4500,seq,noHI,0.01552411281591219,0.01552411281591219,0
