gen,CCHIHH_Full mean,CCHIHH_Full var,CGA mean,CGA var,IMOMA mean,IMOMA var,DSAC_DE mean,DSAC_DE var
3400,0.022771160000000002,1.0213748264e-06,0.030346810000000002,3.8739682289999935e-07,0.03217429,1.994735518900001e-06,0.03598904,1.3454327784000024e-06
3450,0.022732620000000002,1.0234045915999992e-06,0.03031609,3.7975929490000023e-07,0.03215402,1.9787791776000006e-06,0.03597748,1.3615537716000004e-06
3500,0.022715649999999997,1.0283478225e-06,0.03029238,4.000182836000008e-07,0.03215034,1.976675542400001e-06,0.03595939,1.3472162048999993e-06
3550,0.02269007,1.034722994099999e-06,0.030268620000000003,3.968769136000007e-07,0.03215015,1.9765735485000006e-06,0.03595432,1.3505037536000002e-06
3600,0.02267227,1.0475108260999997e-06,0.03022694,4.0968815440000023e-07,0.03214876,1.975246112400001e-06,0.03593917,1.3547188080999988e-06
3650,0.02264923,1.0672437521000003e-06,0.03018709,4.1445815090000076e-07,0.03214876,1.975246112400001e-06,0.03591876,1.3253141504000021e-06
3700,0.022616320000000002,1.0834757236000005e-06,0.030166939999999996,4.144218504000007e-07,0.0321397,1.96747145e-06,0.035913070000000005,1.3296566081000031e-06
3750,0.0226014,1.0954128520000012e-06,0.03012525,4.011947205000004e-07,0.03213802,1.9661837636000004e-06,0.03591077,1.3320224121e-06
3800,0.022586429999999998,1.0966501241000002e-06,0.03010191,3.9914117290000033e-07,0.03211105,1.9493610125e-06,0.03590409,1.3441695289000021e-06
3850,0.0225585,1.1133625900000005e-06,0.030085450000000003,3.942722705000001e-07,0.03210876,1.9472469584e-06,0.03589346,1.3389500264000007e-06
3900,0.022542470000000002,1.1188839841000006e-06,0.030054789999999998,3.855276548999999e-07,0.03210774,1.9463223284e-06,0.03581372,1.5205881536000022e-06
3950,0.02251938,1.126807613600001e-06,0.030032510000000002,3.831412668999996e-07,0.03210756,1.9462575464e-06,0.03580642,1.5210750035999987e-06
4000,0.022483,1.155916900000001e-06,0.03000311,3.895803388999996e-07,0.03210756,1.9462575464e-06,0.03578814,1.5125181243999984e-06
4050,0.022468759999999997,1.1604553963999983e-06,0.02995481,3.840585108999996e-07,0.032106,1.942444168000001e-06,0.03577355,1.5124270265000011e-06
4100,0.02245551,1.1701155328999988e-06,0.02991278,4.2215859759999993e-07,0.03210546,1.9411054444e-06,0.03576555,1.5135283665000014e-06
4150,0.02244113,1.1711037380999998e-06,0.029895810000000002,4.262838929e-07,0.03210546,1.9411054444e-06,0.03575587,1.5043541680999985e-06
4200,0.02242771,1.1747854149e-06,0.029868529999999997,4.494703880999998e-07,0.03208856,2.0267500944e-06,0.03573577,1.4927004841000011e-06
4250,0.02241543,1.1693595400999998e-06,0.029847820000000004,4.5199336559999954e-07,0.03207463,1.9951859680999998e-06,0.03573221,1.4920885288999973e-06
4300,0.022407240000000002,1.1747061084e-06,0.02982067,4.427872500999998e-07,0.03207462,1.9951645636000007e-06,0.03572024,1.5208588824000006e-06
4350,0.02239576,1.1839244044000018e-06,0.02979296,4.525608783999999e-07,0.03207462,1.9951645636000007e-06,0.03570186,1.5134470743999997e-06
4400,0.02237503,1.198939918100001e-06,0.02977013,4.590487701000003e-07,0.03207428,1.9944378816000004e-06,0.03567732,1.492690635599999e-06
4450,0.022365370000000002,1.1987050721000001e-06,0.0297475,4.571455359999993e-07,0.03206235,1.9876335885000007e-06,0.0356644,1.5063991699999992e-06
4500,0.022355939999999998,1.2039476084000002e-06,0.0297068,4.954699020000001e-07,0.0320623,1.9876117960000007e-06,0.03565949,1.5057755849000005e-06
4550,0.022344629999999997,1.2060666460999991e-06,0.02968732,4.875344976000003e-07,0.03206206,1.987498602400001e-06,0.03564981,1.5170895188999995e-06
4600,0.02232848,1.2151376135999996e-06,0.02965315,4.981557705e-07,0.032056060000000004,1.9848780664000012e-06,0.035635889999999996,1.5119327408999999e-06
4650,0.022317049999999998,1.2213067425000008e-06,0.02963297,4.97389048099999e-07,0.03202705,1.9087735225000007e-06,0.03558261,1.6871744428999962e-06
4700,0.02229374,1.2389786023999986e-06,0.029607420000000002,5.191823716000001e-07,0.03202705,1.9087735225000007e-06,0.03548908,1.6461564056000008e-06
4750,0.02227658,1.2550644176000007e-06,0.029587799999999997,5.255260300000001e-07,0.03202705,1.9087735225000007e-06,0.0354795,1.6524103880000034e-06
4800,0.022266059999999997,1.2582915984e-06,0.02957175,5.207976664999998e-07,0.03202705,1.9087735225000007e-06,0.03545435,1.6615387164999986e-06
4850,0.02225947,1.2621164681000003e-06,0.0295558,5.302696639999997e-07,0.032026189999999996,1.9083576069000004e-06,0.035444750000000004,1.629024402500002e-06
4900,0.022251,1.2647355060000004e-06,0.029529129999999997,5.561008020999998e-07,0.03200128,1.8583824175999997e-06,0.035439189999999995,1.6318160048999965e-06
4950,0.02224334,1.2687417804000013e-06,0.029513050000000002,5.562188745000009e-07,0.03200128,1.8583824175999997e-06,0.03542957,1.6343856760999995e-06
5000,0.02223593,1.2666560921000006e-06,0.029504170000000003,5.591772220999999e-07,0.031997750000000005,1.8545754184999997e-06,0.035409449999999995,1.6509951025000016e-06
5050,0.02222783,1.2726573201000002e-06,0.029476000000000002,5.566760200000003e-07,0.031997750000000005,1.8545754184999997e-06,0.03539721,1.6586100228999986e-06
5100,0.02221905,1.2684216224999992e-06,0.02945916,5.569324884000001e-07,0.031997750000000005,1.8545754184999997e-06,0.035388409999999995,1.6389017429000003e-06
5150,0.02221062,1.2644920456000006e-06,0.02943755,5.585064345000006e-07,0.03197618,1.7942160156e-06,0.0353794,1.6298104739999976e-06
5200,0.02220302,1.2628064455999992e-06,0.02941436,5.828393724000001e-07,0.031974970000000005,1.7897715040999994e-06,0.035343940000000004,1.7169828744000039e-06
5250,0.02219478,1.2653831336000012e-06,0.02938945,5.687419165000003e-07,0.031974970000000005,1.7897715040999994e-06,0.035340130000000004,1.7181826201000028e-06
5300,0.022178510000000002,1.274111976900001e-06,0.029334569999999997,6.155323021000011e-07,0.031974970000000005,1.7897715040999994e-06,0.035331049999999996,1.7284168365e-06
5350,0.022168180000000003,1.2716406356000004e-06,0.02931653,6.179090221000013e-07,0.03197487,1.7896981480999995e-06,0.03532606,1.7332687444000013e-06
5400,0.02215887,1.2763601361000003e-06,0.029301749999999998,6.317413004999995e-07,0.03197487,1.7896981480999995e-06,0.03532083,1.7426829761000015e-06
5450,0.022151209999999998,1.2817488888999992e-06,0.029279660000000002,6.189821403999994e-07,0.03197487,1.7896981480999995e-06,0.03531505,1.7437687064999982e-06
5500,0.02214422,1.284796399600001e-06,0.02923555,5.674077564999995e-07,0.0318749,1.6330521559999993e-06,0.03529693,1.7349013920999995e-06
5550,0.02213734,1.2815146683999996e-06,0.02921031,5.589763749000001e-07,0.03187469,1.6328567068999995e-06,0.03527943,1.7324398480999989e-06
5600,0.02212917,1.2879224620999998e-06,0.029191810000000002,5.618196448999989e-07,0.03187469,1.6328567068999995e-06,0.03527114,1.7393596204000002e-06
5650,0.02212264,1.2894899444e-06,0.029168850000000003,5.581042225000004e-07,0.03186506,1.6141745183999993e-06,0.035263310000000006,1.7281747389000005e-06
5700,0.02211314,1.2918801783999994e-06,0.02914777,5.491729441000002e-07,0.03186506,1.6141745183999993e-06,0.03525812,1.7315539936000012e-06
5750,0.02210591,1.2930500309000006e-06,0.02910373,5.300487901000006e-07,0.031864989999999996,1.6140441328999995e-06,0.03523813,1.774666388100001e-06
5800,0.022096440000000002,1.2889352464000005e-06,0.02908231,5.365708669e-07,0.031864989999999996,1.6140441328999995e-06,0.03522852,1.7771198616000007e-06
5850,0.022086520000000002,1.2891456916000006e-06,0.02906591,5.494984049000004e-07,0.031864949999999996,1.6140062184999993e-06,0.03521685,1.7722720304999986e-06
5900,0.02207794,1.2893421824000003e-06,0.029030820000000002,5.252672296e-07,0.03183122,1.5922864595999993e-06,0.035203620000000005,1.7788418116000004e-06
5950,0.0220708,1.2886886460000004e-06,0.028999089999999998,4.935940769000006e-07,0.03183072,1.5921185295999995e-06,0.03518728,1.7749650016000036e-06
6000,0.02206236,1.2906058303999996e-06,0.02899021,4.998365288999999e-07,0.03183068,1.5921052895999992e-06,0.03515129,1.8054982709000004e-06
6050,0.02205652,1.2896307496000004e-06,0.02896683,4.892903481000012e-07,0.03183068,1.5921052895999992e-06,0.035143469999999996,1.8080833681000015e-06
6100,0.02204957,1.2901465021000006e-06,0.02894698,4.849090196000005e-07,0.03183068,1.5921052895999992e-06,0.03510492,1.864537543600001e-06
6150,0.022041250000000002,1.2863764505000012e-06,0.028927959999999996,4.7430799439999987e-07,0.03183068,1.5921052895999992e-06,0.03509383,1.8687826881000014e-06
6200,0.02203713,1.2843264000999992e-06,0.02891282,4.759952896000008e-07,0.031810359999999996,1.579247606399999e-06,0.03507424,1.8546111863999996e-06
6250,0.022019240000000002,1.2896264223999988e-06,0.02887783,4.7256021210000015e-07,0.03178413,1.618088728099999e-06,0.035062899999999994,1.857223482e-06
6300,0.02199868,1.3017255675999995e-06,0.02886673,4.7326614409999964e-07,0.03178355,1.6190875344999989e-06,0.03505871,1.8540898489000013e-06
6350,0.02199161,1.3057905509000003e-06,0.028839929999999996,4.876016081000002e-07,0.03178355,1.6190875344999989e-06,0.03505176,1.846767942400003e-06
6400,0.02198189,1.3079746009000004e-06,0.02881302,4.697618715999996e-07,0.03178355,1.6190875344999989e-06,0.03502703,1.9041211820999989e-06
6450,0.021975349999999998,1.3085000005e-06,0.028784300000000002,4.632341140000005e-07,0.03178131,1.6100716688999994e-06,0.035010980000000004,1.9148260835999997e-06
6500,0.021968889999999998,1.3100813989000003e-06,0.028760800000000003,4.5861946200000023e-07,0.03178131,1.6100716688999994e-06,0.03500189,1.9273316609000003e-06
6550,0.021962290000000002,1.3171631488999996e-06,0.02872152,4.772839356000004e-07,0.03178039,1.6063948888999988e-06,0.03499381,1.928180650900003e-06
6600,0.02195357,1.3175779801e-06,0.02869385,4.964002604999996e-07,0.03174036,1.5393413764000011e-06,0.03497754,1.914424822399999e-06
6650,0.02194709,1.3206518969e-06,0.02866572,4.763488796000001e-07,0.031723390000000004,1.519670600900001e-06,0.03496361,1.9259832729e-06
6700,0.021939709999999998,1.3245312388999998e-06,0.02865733,4.754885461000004e-07,0.03168778,1.511667965600001e-06,0.0349545,1.9349430639999977e-06
6750,0.02192592,1.3364259235999993e-06,0.02864602,4.7664765760000055e-07,0.03168402,1.5121552616000012e-06,0.03495112,1.9352808156e-06
6800,0.02191636,1.3411218664000006e-06,0.02864009,4.784163128999996e-07,0.03168373,1.5109438881000009e-06,0.03493364,1.933335346400001e-06
6850,0.02190814,1.3434697763999994e-06,0.02863077,4.78918812099999e-07,0.03168366,1.5109553324000011e-06,0.03492701,1.9341682389000032e-06
6900,0.0219015,1.3426753180000003e-06,0.02860811,4.605532408999998e-07,0.03168366,1.5109553324000011e-06,0.03491992,1.9493944296000017e-06
6950,0.0218965,1.3448709520000001e-06,0.02858846,4.559424843999999e-07,0.03168366,1.5109553324000011e-06,0.034911170000000005,1.9452464381e-06
7000,0.02188904,1.342919924399999e-06,0.028583920000000002,4.5569341559999957e-07,0.03168366,1.5109553324000011e-06,0.03490666,1.9464417923999983e-06
7050,0.02187979,1.3497847748999994e-06,0.02856724,4.4587145240000065e-07,0.03168366,1.5109553324000011e-06,0.03489817,1.9356105881000003e-06
7100,0.02187533,1.3528406361000011e-06,0.028555829999999997,4.5083351810000026e-07,0.03168349,1.511215270900001e-06,0.03484117,1.837298064100004e-06
7150,0.021868770000000003,1.3567452561e-06,0.02854969,4.5176795490000037e-07,0.03168349,1.511215270900001e-06,0.03483173,1.831248654099999e-06
7200,0.02186295,1.3603040705000009e-06,0.028543229999999996,4.4778527609999973e-07,0.03163701,1.3366038549000005e-06,0.03481373,1.8197807741000008e-06
7250,0.02182763,1.2941044221000011e-06,0.02853309,4.429720548999999e-07,0.03163701,1.3366038549000005e-06,0.0348057,1.8195513560000022e-06
7300,0.02180625,1.2700643285000003e-06,0.02850601,4.6077966490000096e-07,0.03162633,1.3529841981000004e-06,0.034782770000000005,1.8076391241000004e-06
7350,0.02179573,1.2685787440999996e-06,0.02849182,4.561902456000001e-07,0.031615870000000004,1.3418045501000003e-06,0.03475547,1.7908854380999992e-06
7400,0.02178147,1.257204828099999e-06,0.02846011,4.296766049000006e-07,0.031601040000000004,1.2947291704e-06,0.034744819999999996,1.8023390416000012e-06
7450,0.021762609999999998,1.2418114728999994e-06,0.02844925,4.299462024999999e-07,0.03159985,1.2958710845000005e-06,0.03473754,1.7985172623999998e-06
7500,0.02174903,1.229096698100001e-06,0.028445549999999997,4.289497264999993e-07,0.03159985,1.2958710845000005e-06,0.03472461,1.7660302628999996e-06
7550,0.02173215,1.2160253364999994e-06,0.02843216,4.331515723999999e-07,0.03159985,1.2958710845000005e-06,0.03471958,1.7666556875999988e-06
7600,0.02172604,1.217481918400001e-06,0.02842519,4.3344895890000023e-07,0.03155061,1.2559699429000002e-06,0.03470266,1.768938190400001e-06
7650,0.02171812,1.2223830335999995e-06,0.028413929999999997,4.489811081000002e-07,0.03155061,1.2559699429000002e-06,0.03469565,1.7607576905000001e-06
7700,0.02171153,1.2243699700999999e-06,0.028408,4.4630572199999934e-07,0.03155017,1.2558101261000005e-06,0.034680659999999995,1.7747294384000018e-06
7750,0.021707070000000002,1.2223447561000006e-06,0.028402890000000004,4.487798969000001e-07,0.03152734,1.2352496564000005e-06,0.03467022,1.7957114016000002e-06
7800,0.02169972,1.222493175600001e-06,0.028391549999999998,4.459493264999993e-07,0.03152734,1.2352496564000005e-06,0.03465296,1.8156895444000003e-06
7850,0.021694239999999997,1.2203503304000001e-06,0.02838604,4.484328924000003e-07,0.03152734,1.2352496564000005e-06,0.03464274,1.7953463384000017e-06
7900,0.02169015,1.2191747905000018e-06,0.028374379999999998,4.626022715999999e-07,0.03146384,1.2458274864000007e-06,0.034632619999999996,1.799549567600001e-06
7950,0.02168598,1.2182854515999995e-06,0.02836071,4.5147872290000066e-07,0.0314378,1.2498700900000007e-06,0.03462204,1.7889302184e-06
8000,0.02168041,1.221028556900001e-06,0.028350599999999997,4.54313024e-07,0.0314378,1.2498700900000007e-06,0.03460897,1.7708833640999989e-06
8050,0.0216752,1.224882086e-06,0.028342650000000004,4.4697269250000033e-07,0.0314378,1.2498700900000007e-06,0.03460305,1.7768371645000016e-06
8100,0.02166796,1.2311943744000002e-06,0.02832554,4.501755844000009e-07,0.0314378,1.2498700900000007e-06,0.03455315,1.6007212585000027e-06
8150,0.02166239,1.2354309368999997e-06,0.028321350000000002,4.517712365000005e-07,0.03142547,1.2617706361000006e-06,0.03454707,1.6019825580999987e-06
8200,0.02165685,1.2349563745000012e-06,0.02831347,4.529066161000001e-07,0.03142274,1.2626703724000006e-06,0.03454004,1.6020854903999981e-06
8250,0.021650469999999998,1.2377074541e-06,0.02829782,4.581159756000001e-07,0.03142274,1.2626703724000006e-06,0.03452556,1.611618702400001e-06
8300,0.02164549,1.2422873689000001e-06,0.02828659,4.542426228999998e-07,0.03142274,1.2626703724000006e-06,0.03452038,1.6109773296000002e-06
8350,0.02163972,1.2442020135999997e-06,0.02827964,4.535742304000001e-07,0.031407229999999994,1.2458338021e-06,0.03449451,1.5971451428999983e-06
8400,0.02163661,1.2454947508999996e-06,0.028250320000000002,4.455528055999995e-07,0.031407229999999994,1.2458338021e-06,0.034490520000000004,1.5993342895999973e-06
8450,0.02163188,1.245993235600001e-06,0.028241110000000003,4.515174429e-07,0.03140231,1.2512474749e-06,0.03447892,1.5899790196000024e-06
8500,0.02162708,1.2452461016000002e-06,0.028229769999999998,4.4781408609999916e-07,0.03140231,1.2512474749e-06,0.03447209,1.5977698489000001e-06
8550,0.02162179,1.2463897509000008e-06,0.028201539999999997,4.3543281440000063e-07,0.03140231,1.2512474749e-06,0.03446637,1.5953762561000003e-06
8600,0.02161705,1.2471469884999998e-06,0.02818621,4.3447377290000043e-07,0.03140221,1.2511519869000005e-06,0.03445788,1.5913121655999997e-06
8650,0.02159987,1.2299093000999996e-06,0.0281649,4.4828842600000017e-07,0.03140221,1.2511519869000005e-06,0.034419309999999995,1.5515676009e-06
8700,0.02159261,1.2246927169000002e-06,0.02813295,4.2505009449999945e-07,0.03140221,1.2511519869000005e-06,0.034396140000000006,1.5684308963999977e-06
8750,0.02157984,1.2157252064e-06,0.02812286,4.229199303999992e-07,0.03140221,1.2511519869000005e-06,0.03436059,1.5445118948999998e-06
8800,0.02157385,1.215513998499999e-06,0.028117399999999997,4.220439480000001e-07,0.03140221,1.2511519869000005e-06,0.03435009,1.5408553848999993e-06
8850,0.021566679999999998,1.2113829015999999e-06,0.02810999,4.3007323489999973e-07,0.03140221,1.2511519869000005e-06,0.0343335,1.5508621580000034e-06
8900,0.021555940000000003,1.208248814400001e-06,0.02810356,4.304793104000005e-07,0.03140221,1.2511519869000005e-06,0.03432329,1.551336990900002e-06
8950,0.02154946,1.2069286843999994e-06,0.028097100000000003,4.323749979999999e-07,0.03140221,1.2511519869000005e-06,0.034307330000000004,1.5497532240999985e-06
9000,0.02154261,1.2068341429000009e-06,0.02809226,4.3272401240000037e-07,0.03140221,1.2511519869000005e-06,0.03427338,1.5687948655999977e-06
9050,0.02153812,1.2062435415999995e-06,0.02808679,4.327256329000002e-07,0.03140211,1.2509778589000004e-06,0.0342226,1.6088940999999997e-06
9100,0.02153485,1.2091688465000004e-06,0.0280799,4.319846780000005e-07,0.03140211,1.2509778589000004e-06,0.03421361,1.6127051929e-06
