Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --resample_gate 0 --seed 7 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 7
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
CCHIHH gate: disabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 2426.63
Gen 50: best_fit = 2039.87
Gen 100: best_fit = 1932.91
Gen 150: best_fit = 1847.23
Gen 200: best_fit = 1778.88
Gen 250: best_fit = 1740.13
Gen 300: best_fit = 1706.55
Gen 350: best_fit = 1675.49
Gen 400: best_fit = 1666.08
Gen 450: best_fit = 1656.8
Gen 500: best_fit = 1635.32
Gen 550: best_fit = 1619.6
Gen 600: best_fit = 1582.32
Gen 650: best_fit = 1574.05
Gen 700: best_fit = 1543.8
Gen 750: best_fit = 1522.79
Gen 800: best_fit = 1499.74
Gen 850: best_fit = 1479.72
Gen 900: best_fit = 1470.98
Gen 950: best_fit = 1463.31
Gen 1000: best_fit = 1454.24
Gen 1050: best_fit = 1441.68
Gen 1100: best_fit = 1438.08
Gen 1150: best_fit = 1431.71
Gen 1200: best_fit = 1422.91
Gen 1250: best_fit = 1416.25
Gen 1300: best_fit = 1410.95
