Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CGA --seed 10 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
Command: 'C:\Users\Hu\Desktop\论文\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' '--solver' 'CGA' '--seed' '10' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\论文\CED_schedule_Final\data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 10
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CGA
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
CGA input: (raw data mode via --data_dir/--data_file)
CGA VM count (raw mode): 70
CGA communication scale (raw mode): 0.01
CGA edge ratio (raw mode): 0.6
CGA deadline factor (raw mode): 1.5
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 1890.36
[Normalization] alpha = 0.5

=== Running CGA Solver ===
CGA mode: objective-compatible with CED_Schedule (best_fit smaller is better)
CGA params: pop=300, gen=10000, pc=0.75, pm(early/late)=0.03/0.01, cat=150, cat_apply_gen<=5000
Gen 50: best_fit = 0.0813963
Gen 100: best_fit = 0.0789573
Gen 150: best_fit = 0.0771957
Gen 200: best_fit = 0.0752199
Gen 250: best_fit = 0.0751593
Gen 300: best_fit = 0.0742898
Gen 350: best_fit = 0.0739737
Gen 400: best_fit = 0.0735703
Gen 450: best_fit = 0.0733478
Gen 500: best_fit = 0.0730714
Gen 550: best_fit = 0.0727654
Gen 600: best_fit = 0.0718935
Gen 650: best_fit = 0.0716767
Gen 700: best_fit = 0.0710351
Gen 750: best_fit = 0.070908
Gen 800: best_fit = 0.0695008
Gen 850: best_fit = 0.0690784
Gen 900: best_fit = 0.0686721
Gen 950: best_fit = 0.068338
Gen 1000: best_fit = 0.0677644
Gen 1050: best_fit = 0.0675422
Gen 1100: best_fit = 0.0674804
Gen 1150: best_fit = 0.0672876
Gen 1200: best_fit = 0.0671651
Gen 1250: best_fit = 0.0670045
Gen 1300: best_fit = 0.0667754
Gen 1350: best_fit = 0.0665628
Gen 1400: best_fit = 0.0663926
Gen 1450: best_fit = 0.0662071
Gen 1500: best_fit = 0.0657733
