gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.11,0.32,0.57,0,0.7,0.1825,0.075,0.0425,0.61,0.1375,0.2025,0.05,0.27,0.31,0.0458333,0.19,0.0608333,0.025,0.0675,0.0308333
100,0.335,0.4475,0.2175,0,0.555,0.23,0.195,0.02,0.4375,0.2075,0.3425,0.0125,0.296667,0.295,0.0691667,0.0725,0.0766667,0.065,0.114167,0.0108333
150,0.48,0.42,0.1,0,0.27,0.28,0.435,0.015,0.41,0.2425,0.33,0.0175,0.25,0.276667,0.0808333,0.0333333,0.0933333,0.145,0.11,0.0108333
200,0.4525,0.4325,0.115,0,0.1775,0.2175,0.6025,0.0025,0.1575,0.575,0.24,0.0275,0.21,0.196667,0.191667,0.0383333,0.0725,0.200833,0.08,0.01
250,0.485,0.48,0.035,0,0.285,0.115,0.5975,0.0025,0.355,0.4375,0.18,0.0275,0.256667,0.278333,0.145833,0.0116667,0.0383333,0.199167,0.06,0.01
300,0.5175,0.3925,0.09,0,0.2725,0.0675,0.6475,0.0125,0.4475,0.3475,0.1725,0.0325,0.263333,0.28,0.115833,0.03,0.0225,0.215833,0.0575,0.015
350,0.56,0.3825,0.0575,0,0.1,0.0875,0.805,0.0075,0.3825,0.4625,0.145,0.01,0.22,0.255,0.154167,0.0191667,0.0291667,0.268333,0.0483333,0.00583333
400,0.4975,0.44,0.0625,0,0.1925,0.0975,0.705,0.005,0.3775,0.4975,0.1125,0.0125,0.23,0.2725,0.165833,0.0208333,0.0325,0.235,0.0375,0.00583333
450,0.5875,0.3625,0.05,0,0.23,0.0225,0.74,0.0075,0.2075,0.635,0.1375,0.02,0.2725,0.19,0.211667,0.0166667,0.0075,0.246667,0.0458333,0.00916667
500,0.66,0.32,0.02,0,0.045,0.03,0.92,0.005,0.4,0.485,0.085,0.03,0.235,0.24,0.161667,0.00666667,0.01,0.306667,0.0283333,0.0116667
