gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.085,0.7675,0.1475,0,0.6,0.0725,0.2925,0.035,0.5975,0.075,0.3025,0.025,0.228333,0.455,0.025,0.0491667,0.0241667,0.0975,0.100833,0.02
100,0.285,0.56,0.155,0,0.3325,0.2125,0.425,0.03,0.4425,0.1825,0.35,0.025,0.205833,0.334167,0.0608333,0.0516667,0.0708333,0.141667,0.116667,0.0183333
150,0.31,0.5075,0.1825,0,0.535,0.1675,0.255,0.0425,0.365,0.2875,0.325,0.0225,0.281667,0.290833,0.0958333,0.0608333,0.0558333,0.085,0.108333,0.0216667
200,0.3825,0.5025,0.115,0,0.2825,0.1775,0.5225,0.0175,0.2825,0.4175,0.2875,0.0125,0.221667,0.261667,0.139167,0.0383333,0.0591667,0.174167,0.0958333,0.01
250,0.49,0.435,0.075,0,0.5,0.185,0.295,0.02,0.61,0.2575,0.1275,0.005,0.33,0.348333,0.0858333,0.025,0.0616667,0.0983333,0.0425,0.00833333
300,0.475,0.34,0.185,0,0.3725,0.2275,0.3775,0.0225,0.3975,0.4325,0.1675,0.0025,0.2825,0.245833,0.144167,0.0616667,0.0758333,0.125833,0.0558333,0.00833333
350,0.5775,0.3125,0.11,0,0.3325,0.2925,0.345,0.03,0.3375,0.48,0.155,0.0275,0.303333,0.216667,0.16,0.0366667,0.0975,0.115,0.0516667,0.0191667
400,0.715,0.2475,0.0375,0,0.4025,0.17,0.415,0.0125,0.065,0.725,0.1975,0.0125,0.3725,0.104167,0.241667,0.0125,0.0566667,0.138333,0.0658333,0.00833333
450,0.6425,0.2625,0.095,0,0.485,0.235,0.26,0.02,0.1625,0.5975,0.1925,0.0475,0.375833,0.141667,0.199167,0.0316667,0.0783333,0.0866667,0.0641667,0.0225
500,0.675,0.24,0.085,0,0.5075,0.1625,0.2975,0.0325,0.2725,0.55,0.105,0.0725,0.394167,0.170833,0.183333,0.0283333,0.0541667,0.0991667,0.035,0.035
550,0.7775,0.1525,0.07,0,0.5525,0.2575,0.165,0.025,0.21,0.58,0.13,0.08,0.443333,0.120833,0.193333,0.0233333,0.0858333,0.055,0.0433333,0.035
600,0.65,0.2925,0.0575,0,0.445,0.2375,0.295,0.0225,0.08,0.7025,0.215,0.0025,0.365,0.124167,0.234167,0.0191667,0.0791667,0.0983333,0.0716667,0.00833333
650,0.73,0.2375,0.0325,0,0.5525,0.23,0.195,0.0225,0.3425,0.545,0.05,0.0625,0.4275,0.193333,0.181667,0.0108333,0.0766667,0.065,0.0166667,0.0283333
700,0.7775,0.1325,0.09,0,0.435,0.3,0.2525,0.0125,0.185,0.6075,0.0875,0.12,0.404167,0.105833,0.2025,0.03,0.1,0.0841667,0.0291667,0.0441667
750,0.665,0.2825,0.0525,0,0.4325,0.3475,0.18,0.04,0.2675,0.4925,0.075,0.165,0.365833,0.183333,0.164167,0.0175,0.115833,0.06,0.025,0.0683333
800,0.8225,0.0875,0.09,0,0.425,0.2975,0.27,0.0075,0.1875,0.5675,0.115,0.13,0.415833,0.0916667,0.189167,0.03,0.0991667,0.09,0.0383333,0.0458333
850,0.7325,0.18,0.0875,0,0.535,0.28,0.1525,0.0325,0.285,0.5375,0.05,0.1275,0.4225,0.155,0.179167,0.0291667,0.0933333,0.0508333,0.0166667,0.0533333
900,0.75,0.145,0.105,0,0.6275,0.1975,0.155,0.02,0.3625,0.4775,0.025,0.135,0.459167,0.169167,0.159167,0.035,0.0658333,0.0516667,0.00833333,0.0516667
950,0.65,0.2375,0.1125,0,0.56,0.2925,0.13,0.0175,0.365,0.42,0.0825,0.1325,0.403333,0.200833,0.14,0.0375,0.0975,0.0433333,0.0275,0.05
1000,0.6325,0.2325,0.135,0,0.5225,0.2875,0.165,0.025,0.2725,0.4925,0.0575,0.1775,0.385,0.168333,0.164167,0.045,0.0958333,0.055,0.0191667,0.0675
1050,0.635,0.2125,0.1525,0,0.5275,0.3275,0.115,0.03,0.3225,0.4425,0.07,0.165,0.3875,0.178333,0.1475,0.0508333,0.109167,0.0383333,0.0233333,0.065
1100,0.765,0.1575,0.0775,0,0.5325,0.3425,0.1125,0.0125,0.2525,0.51,0.075,0.1625,0.4325,0.136667,0.17,0.0258333,0.114167,0.0375,0.025,0.0583333
1150,0.565,0.415,0.02,0,0.7425,0.1925,0.06,0.005,0.5925,0.31,0.01,0.0875,0.435833,0.335833,0.103333,0.00666667,0.0641667,0.02,0.00333333,0.0308333
1200,0.7375,0.2025,0.06,0,0.425,0.46,0.1075,0.0075,0.3875,0.39,0.03,0.1925,0.3875,0.196667,0.13,0.02,0.153333,0.0358333,0.01,0.0666667
1250,0.7375,0.2425,0.02,0,0.6,0.315,0.0825,0.0025,0.4675,0.395,0.0225,0.115,0.445833,0.236667,0.131667,0.00666667,0.105,0.0275,0.0075,0.0391667
1300,0.61,0.3175,0.0725,0,0.6075,0.2875,0.1025,0.0025,0.525,0.325,0.0175,0.1325,0.405833,0.280833,0.108333,0.0241667,0.0958333,0.0341667,0.00583333,0.045
1350,0.5375,0.42,0.0425,0,0.555,0.365,0.0775,0.0025,0.6775,0.225,0.0025,0.095,0.364167,0.365833,0.075,0.0141667,0.121667,0.0258333,0.000833333,0.0325
1400,0.7375,0.1275,0.135,0,0.69,0.225,0.08,0.005,0.63,0.245,0.01,0.115,0.475833,0.2525,0.0816667,0.045,0.075,0.0266667,0.00333333,0.04
1450,0.4975,0.455,0.0475,0,0.7775,0.1525,0.0625,0.0075,0.7325,0.1775,0.0125,0.0775,0.425,0.395833,0.0591667,0.0158333,0.0508333,0.0208333,0.00416667,0.0283333
