gen,op_id,w0,w1,w2,w3,w4,w5,w6,norm
50,0,-2.834679206348646e-08,-4.474449960859866e-08,-2.922542896761415e-05,0.000139235031874115,-0.0003128556887503888,0.0007015112592818867,0.001404060123532616,0.001606742693147257
50,1,-9.599209431113284e-08,-1.355384145810766e-07,0.000295365199737996,0.0001178931062331827,0.004577012633619884,0.0005547180243073457,0.0007632998703802904,0.004684071182233331
50,2,-5.902611933190464e-09,-2.006811227548876e-09,7.520963868136036e-06,-2.288382443004392e-07,0.000221314083048762,0.0001013764896606641,0.0001954762673437195,0.0003122894561293774
50,3,-9.459004116881351e-08,-9.800382777990028e-08,-0.0001469747114061209,-0.0001011687995895048,-0.001992976477515158,-0.002523874675488,-0.005037292782115224,0.00597896762832881
100,0,-5.675263288462528e-08,-4.311937665617875e-08,-2.986576053996663e-05,0.0001392275337921256,-0.0004781677089154588,0.0005418453251946018,0.001086248089047593,0.001312422150126574
100,1,-1.861627183297919e-07,-1.393462371296043e-07,0.0002932558393637509,0.0001178781152400254,0.003704721017650978,-0.0001616513959128749,-0.0006676245686720087,0.003781098497601904
100,2,-6.652027600271085e-09,-2.007184466785909e-09,7.515595150596453e-06,-2.289206110454417e-07,0.0002178992032491085,9.690287083600316e-05,0.0001865603743105775,0.0003028721496591429
100,3,-2.177830267233317e-07,-1.123354608765616e-07,-0.0001487118937458516,-0.0001011909224620438,-0.00279776172920976,-0.003461373316183362,-0.006910642709285268,0.008221795027425188
150,0,-9.058376282177891e-08,-4.940092584408114e-08,-3.036520646740337e-05,0.0001392204631058778,-0.0005708480263090824,0.0004239621265743997,0.0008501090070620668,0.001117408193792943
150,1,-2.10196697422971e-07,-1.399462470024569e-07,0.0002929606851735727,0.0001178676503383507,0.003573558692079083,-0.0002663471441342234,-0.0008767448889210231,0.003702656200215301
150,2,-7.80332950985539e-09,-2.170523695066419e-09,7.508206022125554e-06,-2.291105386218785e-07,0.0002146690789070558,9.247070949299665e-05,0.0001776961741553736,0.0002937107447427001
150,3,-2.898471690683118e-07,-1.146823384744413e-07,-0.0001492295603653446,-0.0001012337680107342,-0.003016000778750666,-0.003770403023392137,-0.007526977979095974,0.008944278338058404
200,0,-9.62104802374071e-08,-5.122710627944703e-08,-3.047063924760239e-05,0.0001392191873883978,-0.0005825105157434147,0.0004085966622408452,0.000819275032167374,0.001094436734376541
200,1,-2.417278523419045e-07,-1.405352395776924e-07,0.0002926553361561959,0.0001178632397439081,0.003444325400896677,-0.0003532215465202507,-0.001050204245815549,0.003631888056281932
200,2,-1.60927760684854e-08,-2.591959728599756e-09,7.488834409016858e-06,-2.299988108968136e-07,0.0002001778411450631,6.865069606459255e-05,0.0001300616903468692,0.0002485080788575906
200,3,-3.458777167013404e-07,-1.146823384744413e-07,-0.0001494910092518905,-0.0001012424652512735,-0.003100646353764677,-0.003939105722114102,-0.007862983760566815,0.009326825454110548
250,0,-1.433649310652378e-07,-5.360569331985181e-08,-3.056479267809676e-05,0.0001392170421499678,-0.0006480117474535897,0.0002970743748990933,0.0005964409457178603,0.0009403349539349647
250,1,-2.648872660717541e-07,-1.408431114350062e-07,0.0002925911035157419,0.0001178615451314,0.003381324467503388,-0.0004070906687804578,-0.001157875309601329,0.003610990748729347
250,2,-2.650545702487908e-08,-2.822996190458097e-09,7.474869145608707e-06,-2.309005036023627e-07,0.00018292262517009,4.580072815472592e-05,8.436698886083183e-05,0.0002067174641929394
250,3,-3.894012999573632e-07,-1.178218590333344e-07,-0.0001495609869593015,-0.0001012438918955512,-0.003138830657672158,-0.004035508014214025,-0.008055671648122062,0.009542748425514927
300,0,-1.582716260420035e-07,-5.462518724533533e-08,-3.05917840092936e-05,0.0001392164376847648,-0.0006633220371456445,0.0002697011033209162,0.0005417645250199541,0.0009091538442254917
