gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.195,0.74,0.065,0,0.61,0.335,0.055,0,0.715,0.2175,0.0675,0,0.268333,0.485,0.0725,0.0216667,0.111667,0.0183333,0.0225,0
100,0.355,0.605,0.04,0,0.78,0.1475,0.0725,0,0.3625,0.2075,0.43,0,0.378333,0.3225,0.0691667,0.0133333,0.0491667,0.0241667,0.143333,0
150,0.395,0.575,0.03,0,0.8175,0.115,0.0675,0,0.445,0.2225,0.3325,0,0.404167,0.34,0.0741667,0.01,0.0383333,0.0225,0.110833,0
200,0.3775,0.59,0.0325,0,0.6675,0.1825,0.15,0,0.5175,0.07,0.4125,0,0.348333,0.369167,0.0233333,0.0108333,0.0608333,0.05,0.1375,0
250,0.49,0.5025,0.0075,0,0.77,0.1675,0.0625,0,0.3775,0.2125,0.41,0,0.42,0.293333,0.0708333,0.0025,0.0558333,0.0208333,0.136667,0
300,0.4775,0.51,0.0125,0,0.655,0.13,0.215,0,0.4575,0.2075,0.335,0,0.3775,0.3225,0.0691667,0.00416667,0.0433333,0.0716667,0.111667,0
350,0.5,0.4675,0.0325,0,0.6675,0.17,0.1625,0,0.3975,0.245,0.3575,0,0.389167,0.288333,0.0816667,0.0108333,0.0566667,0.0541667,0.119167,0
400,0.3375,0.6375,0.025,0,0.665,0.1375,0.1975,0,0.4175,0.185,0.3975,0,0.334167,0.351667,0.0616667,0.00833333,0.0458333,0.0658333,0.1325,0
450,0.5475,0.425,0.0275,0,0.7125,0.085,0.2025,0,0.485,0.19,0.325,0,0.42,0.303333,0.0633333,0.00916667,0.0283333,0.0675,0.108333,0
500,0.52,0.455,0.025,0,0.6675,0.21,0.1225,0,0.4775,0.1825,0.34,0,0.395833,0.310833,0.0608333,0.00833333,0.07,0.0408333,0.113333,0
550,0.575,0.4175,0.0075,0,0.6875,0.1625,0.15,0,0.51,0.2125,0.2775,0,0.420833,0.309167,0.0708333,0.0025,0.0541667,0.05,0.0925,0
600,0.4675,0.4975,0.035,0,0.755,0.06,0.185,0,0.4125,0.215,0.3725,0,0.4075,0.303333,0.0716667,0.0116667,0.02,0.0616667,0.124167,0
650,0.5675,0.3925,0.04,0,0.6925,0.0925,0.215,0,0.4375,0.165,0.3975,0,0.42,0.276667,0.055,0.0133333,0.0308333,0.0716667,0.1325,0
700,0.48,0.49,0.03,0,0.87,0.0325,0.0975,0,0.48,0.115,0.405,0,0.45,0.323333,0.0383333,0.01,0.0108333,0.0325,0.135,0
750,0.545,0.335,0.12,0,0.505,0.1075,0.3875,0,0.355,0.1825,0.4625,0,0.35,0.23,0.0608333,0.04,0.0358333,0.129167,0.154167,0
800,0.5625,0.2675,0.17,0,0.5125,0.0825,0.405,0,0.2275,0.21,0.5625,0,0.358333,0.165,0.07,0.0566667,0.0275,0.135,0.1875,0
850,0.4725,0.435,0.0925,0,0.47,0.09,0.44,0,0.27,0.165,0.565,0,0.314167,0.235,0.055,0.0308333,0.03,0.146667,0.188333,0
900,0.44,0.52,0.04,0,0.745,0.0375,0.2175,0,0.3625,0.085,0.5525,0,0.395,0.294167,0.0283333,0.0133333,0.0125,0.0725,0.184167,0
950,0.5125,0.44,0.0475,0,0.405,0.085,0.51,0,0.3625,0.165,0.4725,0,0.305833,0.2675,0.055,0.0158333,0.0283333,0.17,0.1575,0
1000,0.4725,0.42,0.1075,0,0.4325,0.1175,0.45,0,0.39,0.1425,0.4675,0,0.301667,0.27,0.0475,0.0358333,0.0391667,0.15,0.155833,0
1050,0.495,0.41,0.095,0,0.4525,0.105,0.4425,0,0.5075,0.1425,0.35,0,0.315833,0.305833,0.0475,0.0316667,0.035,0.1475,0.116667,0
1100,0.5,0.44,0.06,0,0.585,0.0625,0.3525,0,0.5275,0.1175,0.355,0,0.361667,0.3225,0.0391667,0.02,0.0208333,0.1175,0.118333,0
1150,0.44,0.525,0.035,0,0.7775,0.0425,0.18,0,0.6475,0.0275,0.325,0,0.405833,0.390833,0.00916667,0.0116667,0.0141667,0.06,0.108333,0
1200,0.46,0.415,0.125,0,0.57,0.06,0.37,0,0.54,0.0925,0.3675,0,0.343333,0.318333,0.0308333,0.0416667,0.02,0.123333,0.1225,0
1250,0.705,0.19,0.105,0,0.2925,0.0775,0.63,0,0.255,0.175,0.57,0,0.3325,0.148333,0.0583333,0.035,0.0258333,0.21,0.19,0
1300,0.475,0.4725,0.0525,0,0.66,0.03,0.31,0,0.6775,0.0775,0.245,0,0.378333,0.383333,0.0258333,0.0175,0.01,0.103333,0.0816667,0
1350,0.41,0.525,0.065,0,0.95,0.0025,0.0475,0,0.5825,0.0875,0.33,0,0.453333,0.369167,0.0291667,0.0216667,0.000833333,0.0158333,0.11,0
1400,0.335,0.645,0.02,0,0.98,0.0075,0.0125,0,0.8125,0.025,0.1625,0,0.438333,0.485833,0.00833333,0.00666667,0.0025,0.00416667,0.0541667,0
1450,0.3525,0.6,0.0475,0,0.86,0.0175,0.1225,0,0.8275,0.065,0.1075,0,0.404167,0.475833,0.0216667,0.0158333,0.00583333,0.0408333,0.0358333,0
1500,0.395,0.47,0.135,0,0.7075,0.035,0.2575,0,0.6425,0.0625,0.295,0,0.3675,0.370833,0.0208333,0.045,0.0116667,0.0858333,0.0983333,0
1550,0.3775,0.6,0.0225,0,0.9875,0.0025,0.01,0,0.84,0.05,0.11,0,0.455,0.48,0.0166667,0.0075,0.000833333,0.00333333,0.0366667,0
1600,0.4425,0.4525,0.105,0,0.825,0.0325,0.1425,0,0.8325,0.075,0.0925,0,0.4225,0.428333,0.025,0.035,0.0108333,0.0475,0.0308333,0
1650,0.4925,0.215,0.2925,0,0.295,0.0725,0.6325,0,0.4375,0.115,0.4475,0,0.2625,0.2175,0.0383333,0.0975,0.0241667,0.210833,0.149167,0
1700,0.475,0.26,0.265,0,0.6175,0.0625,0.32,0,0.2975,0.125,0.5775,0,0.364167,0.185833,0.0416667,0.0883333,0.0208333,0.106667,0.1925,0
1750,0.47,0.2625,0.2675,0,0.2225,0.085,0.6925,0,0.475,0.1475,0.3775,0,0.230833,0.245833,0.0491667,0.0891667,0.0283333,0.230833,0.125833,0
1800,0.335,0.5775,0.0875,0,0.8675,0.025,0.1075,0,0.705,0.0575,0.2375,0,0.400833,0.4275,0.0191667,0.0291667,0.00833333,0.0358333,0.0791667,0
1850,0.34,0.6125,0.0475,0,0.9925,0.005,0.0025,0,0.7975,0.0075,0.195,0,0.444167,0.47,0.0025,0.0158333,0.00166667,0.000833333,0.065,0
1900,0.4425,0.3275,0.23,0,0.665,0.055,0.28,0,0.4425,0.12,0.4375,0,0.369167,0.256667,0.04,0.0766667,0.0183333,0.0933333,0.145833,0
1950,0.53,0.2575,0.2125,0,0.4675,0.105,0.4275,0,0.44,0.09,0.47,0,0.3325,0.2325,0.03,0.0708333,0.035,0.1425,0.156667,0
2000,0.4225,0.4475,0.13,0,0.815,0.0275,0.1575,0,0.79,0.03,0.18,0,0.4125,0.4125,0.01,0.0433333,0.00916667,0.0525,0.06,0
2050,0.4875,0.2475,0.265,0,0.7025,0.055,0.2425,0,0.485,0.0775,0.4375,0,0.396667,0.244167,0.0258333,0.0883333,0.0183333,0.0808333,0.145833,0
2100,0.4875,0.3275,0.185,0,0.79,0.0325,0.1775,0,0.555,0.085,0.36,0,0.425833,0.294167,0.0283333,0.0616667,0.0108333,0.0591667,0.12,0
2150,0.52,0.1925,0.2875,0,0.1875,0.12,0.6925,0,0.335,0.1475,0.5175,0,0.235833,0.175833,0.0491667,0.0958333,0.04,0.230833,0.1725,0
2200,0.47,0.3025,0.2275,0,0.37,0.09,0.54,0,0.54,0.095,0.365,0,0.28,0.280833,0.0316667,0.0758333,0.03,0.18,0.121667,0
2250,0.4025,0.4775,0.12,0,0.805,0.0325,0.1625,0,0.7575,0.0225,0.22,0,0.4025,0.411667,0.0075,0.04,0.0108333,0.0541667,0.0733333,0
2300,0.4375,0.495,0.0675,0,0.985,0.0075,0.0075,0,0.795,0.03,0.175,0,0.474167,0.43,0.01,0.0225,0.0025,0.0025,0.0583333,0
2350,0.4325,0.5,0.0675,0,0.9975,0,0.0025,0,0.78,0.0625,0.1575,0,0.476667,0.426667,0.0208333,0.0225,0,0.000833333,0.0525,0
