gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.8875,0.05,0.0625,0,0.58,0.1275,0.2925,0,0.6175,0.0575,0.325,0,0.489167,0.2225,0.0191667,0.0208333,0.0425,0.0975,0.108333,0
100,0.895,0.0125,0.0925,0,0.57,0.09,0.34,0,0.44,0.08,0.48,0,0.488333,0.150833,0.0266667,0.0308333,0.03,0.113333,0.16,0
150,0.9,0.0175,0.0825,0,0.495,0.0825,0.4225,0,0.44,0.1425,0.4175,0,0.465,0.1525,0.0475,0.0275,0.0275,0.140833,0.139167,0
200,0.7575,0.1775,0.065,0,0.6125,0.0925,0.295,0,0.42,0.21,0.37,0,0.456667,0.199167,0.07,0.0216667,0.0308333,0.0983333,0.123333,0
250,0.7925,0.195,0.0125,0,0.75,0.0325,0.2175,0,0.5675,0.12,0.3125,0,0.514167,0.254167,0.04,0.00416667,0.0108333,0.0725,0.104167,0
300,0.765,0.175,0.06,0,0.7475,0.0475,0.205,0,0.5775,0.1575,0.265,0,0.504167,0.250833,0.0525,0.02,0.0158333,0.0683333,0.0883333,0
350,0.525,0.37,0.105,0,0.55,0.1325,0.3175,0,0.365,0.255,0.38,0,0.358333,0.245,0.085,0.035,0.0441667,0.105833,0.126667,0
400,0.53,0.3925,0.0775,0,0.3875,0.155,0.4575,0,0.4975,0.225,0.2775,0,0.305833,0.296667,0.075,0.0258333,0.0516667,0.1525,0.0925,0
450,0.53,0.3725,0.0975,0,0.3825,0.0675,0.55,0,0.42,0.195,0.385,0,0.304167,0.264167,0.065,0.0325,0.0225,0.183333,0.128333,0
500,0.395,0.3725,0.2325,0,0.32,0.1125,0.5675,0,0.4325,0.205,0.3625,0,0.238333,0.268333,0.0683333,0.0775,0.0375,0.189167,0.120833,0
550,0.3225,0.54,0.1375,0,0.4775,0.095,0.4275,0,0.495,0.185,0.32,0,0.266667,0.345,0.0616667,0.0458333,0.0316667,0.1425,0.106667,0
600,0.525,0.3325,0.1425,0,0.39,0.0975,0.5125,0,0.4425,0.155,0.4025,0,0.305,0.258333,0.0516667,0.0475,0.0325,0.170833,0.134167,0
650,0.2425,0.6,0.1575,0,0.4275,0.045,0.5275,0,0.34,0.26,0.4,0,0.223333,0.313333,0.0866667,0.0525,0.015,0.175833,0.133333,0
700,0.355,0.58,0.065,0,0.475,0.0125,0.5125,0,0.5725,0.2325,0.195,0,0.276667,0.384167,0.0775,0.0216667,0.00416667,0.170833,0.065,0
750,0.375,0.5475,0.0775,0,0.58,0.0125,0.4075,0,0.4875,0.2775,0.235,0,0.318333,0.345,0.0925,0.0258333,0.00416667,0.135833,0.0783333,0
800,0.9575,0.0425,0,0,0.965,0,0.035,0,0.8625,0.085,0.0525,0,0.640833,0.301667,0.0283333,0,0,0.0116667,0.0175,0
850,0.565,0.325,0.11,0,0.765,0.04,0.195,0,0.7775,0.055,0.1675,0,0.443333,0.3675,0.0183333,0.0366667,0.0133333,0.065,0.0558333,0
900,0.5675,0.33,0.1025,0,0.7025,0.075,0.2225,0,0.7525,0.0525,0.195,0,0.423333,0.360833,0.0175,0.0341667,0.025,0.0741667,0.065,0
950,0.335,0.46,0.205,0,0.5325,0.085,0.3825,0,0.3425,0.235,0.4225,0,0.289167,0.2675,0.0783333,0.0683333,0.0283333,0.1275,0.140833,0
1000,0.07,0.635,0.295,0,0.485,0.1025,0.4125,0,0.22,0.2825,0.4975,0,0.185,0.285,0.0941667,0.0983333,0.0341667,0.1375,0.165833,0
1050,0.4425,0.4225,0.135,0,0.88,0.03,0.09,0,0.5725,0.22,0.2075,0,0.440833,0.331667,0.0733333,0.045,0.01,0.03,0.0691667,0
1100,0.185,0.6125,0.2025,0,0.4125,0.08,0.5075,0,0.51,0.255,0.235,0,0.199167,0.374167,0.085,0.0675,0.0266667,0.169167,0.0783333,0
1150,0.29,0.5175,0.1925,0,0.6,0.0375,0.3625,0,0.3825,0.28,0.3375,0,0.296667,0.3,0.0933333,0.0641667,0.0125,0.120833,0.1125,0
1200,0.93,0.0475,0.0225,0,0.9425,0.005,0.0525,0,0.9425,0.045,0.0125,0,0.624167,0.33,0.015,0.0075,0.00166667,0.0175,0.00416667,0
1250,0.9125,0.0825,0.005,0,0.92,0.0025,0.0775,0,0.8975,0.065,0.0375,0,0.610833,0.326667,0.0216667,0.00166667,0.000833333,0.0258333,0.0125,0
1300,0.68,0.2625,0.0575,0,0.845,0.0075,0.1475,0,0.7425,0.1175,0.14,0,0.508333,0.335,0.0391667,0.0191667,0.0025,0.0491667,0.0466667,0
1350,0.5625,0.3075,0.13,0,0.76,0.0625,0.1775,0,0.7075,0.1225,0.17,0,0.440833,0.338333,0.0408333,0.0433333,0.0208333,0.0591667,0.0566667,0
1400,0.3425,0.5725,0.085,0,0.745,0.055,0.2,0,0.83,0.0525,0.1175,0,0.3625,0.4675,0.0175,0.0283333,0.0183333,0.0666667,0.0391667,0
1450,0.5425,0.335,0.1225,0,0.865,0.0175,0.1175,0,0.74,0.125,0.135,0,0.469167,0.358333,0.0416667,0.0408333,0.00583333,0.0391667,0.045,0
1500,0.6,0.3475,0.0525,0,0.84,0.0475,0.1125,0,0.8725,0.065,0.0625,0,0.48,0.406667,0.0216667,0.0175,0.0158333,0.0375,0.0208333,0
1550,0.5125,0.315,0.1725,0,0.74,0.0575,0.2025,0,0.7675,0.1,0.1325,0,0.4175,0.360833,0.0333333,0.0575,0.0191667,0.0675,0.0441667,0
1600,0.495,0.3125,0.1925,0,0.63,0.0625,0.3075,0,0.6775,0.1325,0.19,0,0.375,0.33,0.0441667,0.0641667,0.0208333,0.1025,0.0633333,0
1650,0.51,0.2725,0.2175,0,0.6525,0.0325,0.315,0,0.52,0.2,0.28,0,0.3875,0.264167,0.0666667,0.0725,0.0108333,0.105,0.0933333,0
1700,0.4725,0.3125,0.215,0,0.6325,0.03,0.3375,0,0.7075,0.1025,0.19,0,0.368333,0.34,0.0341667,0.0716667,0.01,0.1125,0.0633333,0
1750,0.7,0.125,0.175,0,0.4525,0.1175,0.43,0,0.63,0.18,0.19,0,0.384167,0.251667,0.06,0.0583333,0.0391667,0.143333,0.0633333,0
1800,0.445,0.2725,0.2825,0,0.47,0.13,0.4,0,0.73,0.05,0.22,0,0.305,0.334167,0.0166667,0.0941667,0.0433333,0.133333,0.0733333,0
1850,0.8225,0.1725,0.005,0,0.7375,0.0025,0.26,0,0.9275,0.005,0.0675,0,0.52,0.366667,0.00166667,0.00166667,0.000833333,0.0866667,0.0225,0
1900,0.2775,0.365,0.3575,0,0.5775,0.1,0.3225,0,0.5325,0.155,0.3125,0,0.285,0.299167,0.0516667,0.119167,0.0333333,0.1075,0.104167,0
1950,0.65,0.2025,0.1475,0,0.8875,0.0125,0.1,0,0.685,0.1125,0.2025,0,0.5125,0.295833,0.0375,0.0491667,0.00416667,0.0333333,0.0675,0
2000,0.38,0.3125,0.3075,0,0.57,0.0925,0.3375,0,0.61,0.1275,0.2625,0,0.316667,0.3075,0.0425,0.1025,0.0308333,0.1125,0.0875,0
2050,0.6625,0.2225,0.115,0,0.74,0.085,0.175,0,0.7375,0.0975,0.165,0,0.4675,0.32,0.0325,0.0383333,0.0283333,0.0583333,0.055,0
2100,0.3325,0.3975,0.27,0,0.665,0.0325,0.3025,0,0.3875,0.235,0.3775,0,0.3325,0.261667,0.0783333,0.09,0.0108333,0.100833,0.125833,0
2150,0.35,0.4975,0.1525,0,0.565,0.0325,0.4025,0,0.4975,0.2025,0.3,0,0.305,0.331667,0.0675,0.0508333,0.0108333,0.134167,0.1,0
2200,0.45,0.3875,0.1625,0,0.605,0.0275,0.3675,0,0.425,0.21,0.365,0,0.351667,0.270833,0.07,0.0541667,0.00916667,0.1225,0.121667,0
2250,0.12,0.6075,0.2725,0,0.4325,0.125,0.4425,0,0.295,0.2425,0.4625,0,0.184167,0.300833,0.0808333,0.0908333,0.0416667,0.1475,0.154167,0
2300,0.315,0.555,0.13,0,0.5375,0.05,0.4125,0,0.785,0.03,0.185,0,0.284167,0.446667,0.01,0.0433333,0.0166667,0.1375,0.0616667,0
2350,0.46,0.415,0.125,0,0.6575,0.065,0.2775,0,0.6875,0.1075,0.205,0,0.3725,0.3675,0.0358333,0.0416667,0.0216667,0.0925,0.0683333,0
2400,0.3525,0.475,0.1725,0,0.655,0.1075,0.2375,0,0.6425,0.09,0.2675,0,0.335833,0.3725,0.03,0.0575,0.0358333,0.0791667,0.0891667,0
2450,0.67,0.295,0.035,0,0.7925,0.0175,0.19,0,0.86,0.0425,0.0975,0,0.4875,0.385,0.0141667,0.0116667,0.00583333,0.0633333,0.0325,0
2500,0.165,0.59,0.245,0,0.3725,0.1325,0.495,0,0.27,0.305,0.425,0,0.179167,0.286667,0.101667,0.0816667,0.0441667,0.165,0.141667,0
2550,0.3975,0.5325,0.07,0,0.8225,0.0025,0.175,0,0.725,0.185,0.09,0,0.406667,0.419167,0.0616667,0.0233333,0.000833333,0.0583333,0.03,0
2600,0.5475,0.445,0.0075,0,0.865,0.0075,0.1275,0,0.8925,0.065,0.0425,0,0.470833,0.445833,0.0216667,0.0025,0.0025,0.0425,0.0141667,0
2650,0.43,0.45,0.12,0,0.8325,0.03,0.1375,0,0.5175,0.1875,0.295,0,0.420833,0.3225,0.0625,0.04,0.01,0.0458333,0.0983333,0
2700,0.455,0.405,0.14,0,0.735,0.0525,0.2125,0,0.5975,0.1425,0.26,0,0.396667,0.334167,0.0475,0.0466667,0.0175,0.0708333,0.0866667,0
2750,0.5825,0.315,0.1025,0,0.725,0.0325,0.2425,0,0.7025,0.1,0.1975,0,0.435833,0.339167,0.0333333,0.0341667,0.0108333,0.0808333,0.0658333,0
2800,0.2675,0.4825,0.25,0,0.65,0.08,0.27,0,0.495,0.1775,0.3275,0,0.305833,0.325833,0.0591667,0.0833333,0.0266667,0.09,0.109167,0
2850,0.8875,0.1,0.0125,0,0.8625,0.0025,0.135,0,0.8975,0.0375,0.065,0,0.583333,0.3325,0.0125,0.00416667,0.000833333,0.045,0.0216667,0
2900,0.675,0.2675,0.0575,0,0.885,0.03,0.085,0,0.7025,0.1225,0.175,0,0.52,0.323333,0.0408333,0.0191667,0.01,0.0283333,0.0583333,0
2950,0.7625,0.235,0.0025,0,0.87,0.005,0.125,0,0.8725,0.065,0.0625,0,0.544167,0.369167,0.0216667,0.000833333,0.00166667,0.0416667,0.0208333,0
3000,0.425,0.39,0.185,0,0.5825,0.095,0.3225,0,0.785,0.0725,0.1425,0,0.335833,0.391667,0.0241667,0.0616667,0.0316667,0.1075,0.0475,0
3050,0.4725,0.44,0.0875,0,0.7875,0.0375,0.175,0,0.845,0.125,0.03,0,0.42,0.428333,0.0416667,0.0291667,0.0125,0.0583333,0.01,0
3100,0.67,0.33,0,0,0.93,0.0075,0.0625,0,0.875,0.065,0.06,0,0.533333,0.401667,0.0216667,0,0.0025,0.0208333,0.02,0
3150,0.6125,0.35,0.0375,0,0.9125,0.015,0.0725,0,0.7425,0.1125,0.145,0,0.508333,0.364167,0.0375,0.0125,0.005,0.0241667,0.0483333,0
3200,0.4775,0.395,0.1275,0,0.655,0.0925,0.2525,0,0.8375,0.045,0.1175,0,0.3775,0.410833,0.015,0.0425,0.0308333,0.0841667,0.0391667,0
3250,0.79,0.205,0.005,0,0.9875,0.0075,0.005,0,0.8625,0.07,0.0675,0,0.5925,0.355833,0.0233333,0.00166667,0.0025,0.00166667,0.0225,0
3300,0.5725,0.3325,0.095,0,0.8375,0.045,0.1175,0,0.8225,0.11,0.0675,0,0.47,0.385,0.0366667,0.0316667,0.015,0.0391667,0.0225,0
