gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.12,0.6025,0.2775,0,0.7825,0.1225,0.07,0.025,0.6725,0.1275,0.175,0.025,0.300833,0.425,0.0425,0.0925,0.0408333,0.0233333,0.0583333,0.0166667
100,0.1025,0.665,0.2325,0,0.5575,0.165,0.2525,0.025,0.2925,0.275,0.3825,0.05,0.22,0.319167,0.0916667,0.0775,0.055,0.0841667,0.1275,0.025
150,0.11,0.6175,0.2725,0,0.3875,0.17,0.4325,0.01,0.495,0.2825,0.1975,0.025,0.165833,0.370833,0.0941667,0.0908333,0.0566667,0.144167,0.0658333,0.0116667
200,0.1575,0.535,0.3075,0,0.5325,0.17,0.29,0.0075,0.31,0.3975,0.26,0.0325,0.23,0.281667,0.1325,0.1025,0.0566667,0.0966667,0.0866667,0.0133333
250,0.3675,0.3725,0.26,0,0.3325,0.1175,0.5475,0.0025,0.3175,0.43,0.1875,0.065,0.233333,0.23,0.143333,0.0866667,0.0391667,0.1825,0.0625,0.0225
300,0.4,0.3525,0.2475,0,0.17,0.115,0.71,0.005,0.4875,0.375,0.1,0.0375,0.19,0.28,0.125,0.0825,0.0383333,0.236667,0.0333333,0.0141667
350,0.3775,0.46,0.1625,0,0.2,0.1075,0.69,0.0025,0.3,0.475,0.205,0.02,0.1925,0.253333,0.158333,0.0541667,0.0358333,0.23,0.0683333,0.0075
400,0.3575,0.395,0.2475,0,0.085,0.095,0.8125,0.0075,0.2525,0.5,0.195,0.0525,0.1475,0.215833,0.166667,0.0825,0.0316667,0.270833,0.065,0.02
450,0.4375,0.315,0.2475,0,0.2075,0.11,0.68,0.0025,0.1975,0.6125,0.1475,0.0425,0.215,0.170833,0.204167,0.0825,0.0366667,0.226667,0.0491667,0.015
500,0.5325,0.275,0.1925,0,0.2525,0.1025,0.64,0.005,0.23,0.52,0.2225,0.0275,0.261667,0.168333,0.173333,0.0641667,0.0341667,0.213333,0.0741667,0.0108333
550,0.4325,0.275,0.2925,0,0.25,0.0625,0.68,0.0075,0.2725,0.4825,0.19,0.055,0.2275,0.1825,0.160833,0.0975,0.0208333,0.226667,0.0633333,0.0208333
600,0.4725,0.29,0.2375,0,0.23,0.0925,0.675,0.0025,0.2625,0.4625,0.24,0.035,0.234167,0.184167,0.154167,0.0791667,0.0308333,0.225,0.08,0.0125
650,0.44,0.28,0.28,0,0.2025,0.0975,0.6975,0.0025,0.1875,0.4725,0.2375,0.1025,0.214167,0.155833,0.1575,0.0933333,0.0325,0.2325,0.0791667,0.035
700,0.4475,0.2475,0.305,0,0.285,0.0675,0.6425,0.005,0.1475,0.465,0.3325,0.055,0.244167,0.131667,0.155,0.101667,0.0225,0.214167,0.110833,0.02
750,0.5775,0.2,0.2225,0,0.2025,0.045,0.75,0.0025,0.17,0.5525,0.23,0.0475,0.26,0.123333,0.184167,0.0741667,0.015,0.25,0.0766667,0.0166667
