gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.39,0.3125,0.2975,0,0.56,0.135,0.2675,0.0375,0.5875,0.2125,0.1425,0.0575,0.316667,0.3,0.0708333,0.0991667,0.045,0.0891667,0.0475,0.0316667
100,0.61,0.2375,0.1525,0,0.3425,0.1875,0.4525,0.0175,0.355,0.26,0.3475,0.0375,0.3175,0.1975,0.0866667,0.0508333,0.0625,0.150833,0.115833,0.0183333
150,0.3575,0.445,0.1975,0,0.2425,0.2175,0.51,0.03,0.3775,0.2475,0.3325,0.0425,0.2,0.274167,0.0825,0.0658333,0.0725,0.17,0.110833,0.0241667
200,0.515,0.3575,0.1275,0,0.2575,0.18,0.5175,0.045,0.2075,0.5375,0.235,0.02,0.2575,0.188333,0.179167,0.0425,0.06,0.1725,0.0783333,0.0216667
250,0.4925,0.415,0.0925,0,0.3625,0.1225,0.49,0.025,0.2675,0.455,0.2425,0.035,0.285,0.2275,0.151667,0.0308333,0.0408333,0.163333,0.0808333,0.02
300,0.425,0.455,0.12,0,0.29,0.285,0.41,0.015,0.2725,0.4375,0.26,0.03,0.238333,0.2425,0.145833,0.04,0.095,0.136667,0.0866667,0.015
350,0.6375,0.255,0.1075,0,0.3675,0.15,0.46,0.0225,0.47,0.315,0.195,0.02,0.335,0.241667,0.105,0.0358333,0.05,0.153333,0.065,0.0141667
400,0.535,0.36,0.105,0,0.41,0.12,0.4425,0.0275,0.3675,0.4175,0.1775,0.0375,0.315,0.2425,0.139167,0.035,0.04,0.1475,0.0591667,0.0216667
450,0.7275,0.23,0.0425,0,0.3975,0.17,0.395,0.0375,0.56,0.1575,0.2175,0.065,0.375,0.263333,0.0525,0.0141667,0.0566667,0.131667,0.0725,0.0341667
500,0.4725,0.4975,0.03,0,0.2125,0.1525,0.61,0.025,0.54,0.33,0.11,0.02,0.228333,0.345833,0.11,0.01,0.0508333,0.203333,0.0366667,0.015
550,0.6025,0.33,0.0675,0,0.46,0.0875,0.4475,0.005,0.72,0.1475,0.1275,0.005,0.354167,0.35,0.0491667,0.0225,0.0291667,0.149167,0.0425,0.00333333
600,0.56,0.365,0.075,0,0.5725,0.1225,0.2975,0.0075,0.8225,0.06,0.0975,0.02,0.3775,0.395833,0.02,0.025,0.0408333,0.0991667,0.0325,0.00916667
650,0.505,0.385,0.11,0,0.395,0.1875,0.395,0.0225,0.615,0.175,0.18,0.03,0.3,0.333333,0.0583333,0.0366667,0.0625,0.131667,0.06,0.0175
700,0.5625,0.3525,0.085,0,0.565,0.095,0.2825,0.0575,0.61,0.1875,0.16,0.0425,0.375833,0.320833,0.0625,0.0283333,0.0316667,0.0941667,0.0533333,0.0333333
750,0.2425,0.655,0.1025,0,0.6375,0.1175,0.22,0.025,0.5825,0.18,0.2,0.0375,0.293333,0.4125,0.06,0.0341667,0.0391667,0.0733333,0.0666667,0.0208333
800,0.465,0.475,0.06,0,0.37,0.3025,0.265,0.0625,0.53,0.1925,0.2325,0.045,0.278333,0.335,0.0641667,0.02,0.100833,0.0883333,0.0775,0.0358333
850,0.6325,0.295,0.0725,0,0.4225,0.2975,0.225,0.055,0.4675,0.2675,0.2175,0.0475,0.351667,0.254167,0.0891667,0.0241667,0.0991667,0.075,0.0725,0.0341667
900,0.53,0.3825,0.0875,0,0.445,0.285,0.1975,0.0725,0.475,0.2325,0.2,0.0925,0.325,0.285833,0.0775,0.0291667,0.095,0.0658333,0.0666667,0.055
950,0.24,0.5325,0.2275,0,0.3425,0.3425,0.2375,0.0775,0.4325,0.21,0.28,0.0775,0.194167,0.321667,0.07,0.0758333,0.114167,0.0791667,0.0933333,0.0516667
1000,0.6,0.3275,0.0725,0,0.545,0.135,0.27,0.05,0.57,0.1125,0.1925,0.125,0.381667,0.299167,0.0375,0.0241667,0.045,0.09,0.0641667,0.0583333
1050,0.68,0.2425,0.0775,0,0.31,0.3175,0.3025,0.07,0.4725,0.1625,0.2625,0.1025,0.33,0.238333,0.0541667,0.0258333,0.105833,0.100833,0.0875,0.0575
1100,0.505,0.34,0.155,0,0.46,0.275,0.19,0.075,0.475,0.085,0.34,0.1,0.321667,0.271667,0.0283333,0.0516667,0.0916667,0.0633333,0.113333,0.0583333
1150,0.475,0.385,0.14,0,0.5425,0.1775,0.2225,0.0575,0.5575,0.1025,0.285,0.055,0.339167,0.314167,0.0341667,0.0466667,0.0591667,0.0741667,0.095,0.0375
1200,0.66,0.2375,0.1025,0,0.6075,0.1625,0.17,0.06,0.5775,0.13,0.26,0.0325,0.4225,0.271667,0.0433333,0.0341667,0.0541667,0.0566667,0.0866667,0.0308333
1250,0.4625,0.38,0.1575,0,0.515,0.26,0.1775,0.0475,0.6625,0.06,0.23,0.0475,0.325833,0.3475,0.02,0.0525,0.0866667,0.0591667,0.0766667,0.0316667
1300,0.59,0.3375,0.0725,0,0.67,0.1475,0.16,0.0225,0.7125,0.0575,0.155,0.075,0.42,0.35,0.0191667,0.0241667,0.0491667,0.0533333,0.0516667,0.0325
1350,0.49,0.38,0.13,0,0.58,0.235,0.11,0.075,0.6675,0.08,0.22,0.0325,0.356667,0.349167,0.0266667,0.0433333,0.0783333,0.0366667,0.0733333,0.0358333
1400,0.6975,0.24,0.0625,0,0.5775,0.2075,0.165,0.05,0.7325,0.0375,0.175,0.055,0.425,0.324167,0.0125,0.0208333,0.0691667,0.055,0.0583333,0.035
1450,0.6025,0.2875,0.11,0,0.48,0.235,0.2175,0.0675,0.595,0.08,0.2675,0.0575,0.360833,0.294167,0.0266667,0.0366667,0.0783333,0.0725,0.0891667,0.0416667
1500,0.4475,0.385,0.1675,0,0.6175,0.15,0.17,0.0625,0.585,0.0975,0.2425,0.075,0.355,0.323333,0.0325,0.0558333,0.05,0.0566667,0.0808333,0.0458333
1550,0.6475,0.245,0.1075,0,0.5425,0.2425,0.1475,0.0675,0.6425,0.0875,0.2325,0.0375,0.396667,0.295833,0.0291667,0.0358333,0.0808333,0.0491667,0.0775,0.035
1600,0.5,0.335,0.165,0,0.6175,0.1975,0.16,0.025,0.685,0.1125,0.15,0.0525,0.3725,0.34,0.0375,0.055,0.0658333,0.0533333,0.05,0.0258333
1650,0.6075,0.295,0.0975,0,0.4875,0.26,0.195,0.0575,0.67,0.0325,0.2275,0.07,0.365,0.321667,0.0108333,0.0325,0.0866667,0.065,0.0758333,0.0425
1700,0.4525,0.35,0.1975,0,0.5925,0.1675,0.205,0.035,0.7025,0.08,0.16,0.0575,0.348333,0.350833,0.0266667,0.0658333,0.0558333,0.0683333,0.0533333,0.0308333
1750,0.525,0.325,0.15,0,0.5575,0.2025,0.1725,0.0675,0.545,0.1175,0.2725,0.065,0.360833,0.29,0.0391667,0.05,0.0675,0.0575,0.0908333,0.0441667
1800,0.5025,0.3,0.1975,0,0.53,0.2225,0.17,0.0775,0.5575,0.095,0.24,0.1075,0.344167,0.285833,0.0316667,0.0658333,0.0741667,0.0566667,0.08,0.0616667
1850,0.66,0.2375,0.1025,0,0.5775,0.1475,0.2275,0.0475,0.53,0.075,0.275,0.12,0.4125,0.255833,0.025,0.0341667,0.0491667,0.0758333,0.0916667,0.0558333
1900,0.71,0.1925,0.0975,0,0.5975,0.2,0.1425,0.06,0.63,0.065,0.2,0.105,0.435833,0.274167,0.0216667,0.0325,0.0666667,0.0475,0.0666667,0.055
1950,0.685,0.2225,0.0925,0,0.6925,0.2025,0.0925,0.0125,0.65,0.11,0.155,0.085,0.459167,0.290833,0.0366667,0.0308333,0.0675,0.0308333,0.0516667,0.0325
2000,0.7125,0.2,0.0875,0,0.625,0.17,0.14,0.065,0.695,0.05,0.18,0.075,0.445833,0.298333,0.0166667,0.0291667,0.0566667,0.0466667,0.06,0.0466667
2050,0.995,0.005,0,0,0.835,0.1075,0.0375,0.02,0.845,0.02,0.095,0.04,0.61,0.283333,0.00666667,0,0.0358333,0.0125,0.0316667,0.02
2100,0.9625,0.0325,0.005,0,0.835,0.0825,0.0625,0.02,0.8775,0.0225,0.08,0.02,0.599167,0.303333,0.0075,0.00166667,0.0275,0.0208333,0.0266667,0.0133333
