gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.165,0.68,0.13,0.025,0.02,0.96,0.02,0,0.475,0.475,0.03,0.02,0.0616667,0.385,0.158333,0.0433333,0.32,0.00666667,0.01,0.015
100,0.265,0.4475,0.23,0.0575,0.4625,0.4975,0.0075,0.0325,0.5875,0.07,0.335,0.0075,0.2425,0.345,0.0233333,0.0766667,0.165833,0.0025,0.111667,0.0325
150,0.1275,0.7325,0.14,0,0.7675,0.0425,0.19,0,0.2225,0.22,0.5425,0.015,0.298333,0.318333,0.0733333,0.0466667,0.0141667,0.0633333,0.180833,0.005
200,0.125,0.76,0.115,0,0.3375,0.2725,0.39,0,0.285,0.3925,0.315,0.0075,0.154167,0.348333,0.130833,0.0383333,0.0908333,0.13,0.105,0.0025
250,0.24,0.6725,0.0875,0,0.1825,0.4,0.4175,0,0.215,0.6125,0.165,0.0075,0.140833,0.295833,0.204167,0.0291667,0.133333,0.139167,0.055,0.0025
300,0.43,0.56,0.01,0,0.1875,0.4875,0.325,0,0.17,0.7675,0.04,0.0225,0.205833,0.243333,0.255833,0.00333333,0.1625,0.108333,0.0133333,0.0075
350,0.445,0.545,0.01,0,0.27,0.4825,0.2475,0,0.0775,0.895,0.0275,0,0.238333,0.2075,0.298333,0.00333333,0.160833,0.0825,0.00916667,0
400,0.385,0.57,0.0425,0.0025,0.1225,0.6825,0.195,0,0.1175,0.8225,0.05,0.01,0.169167,0.229167,0.274167,0.0141667,0.2275,0.065,0.0166667,0.00416667
450,0.4275,0.495,0.0775,0,0.1225,0.64,0.2375,0,0.0625,0.895,0.0425,0,0.183333,0.185833,0.298333,0.0258333,0.213333,0.0791667,0.0141667,0
500,0.31,0.6425,0.0475,0,0.1025,0.675,0.2225,0,0.0025,0.985,0.0125,0,0.1375,0.215,0.328333,0.0158333,0.225,0.0741667,0.00416667,0
550,0.365,0.555,0.08,0,0.1975,0.5375,0.265,0,0.0125,0.925,0.0625,0,0.1875,0.189167,0.308333,0.0266667,0.179167,0.0883333,0.0208333,0
600,0.365,0.55,0.085,0,0.2225,0.535,0.2425,0,0.0625,0.8625,0.0675,0.0075,0.195833,0.204167,0.2875,0.0283333,0.178333,0.0808333,0.0225,0.0025
650,0.345,0.5675,0.0875,0,0.205,0.5825,0.2125,0,0.0025,0.91,0.0875,0,0.183333,0.19,0.303333,0.0291667,0.194167,0.0708333,0.0291667,0
700,0.325,0.6425,0.0325,0,0.2225,0.525,0.2525,0,0.01,0.945,0.045,0,0.1825,0.2175,0.315,0.0108333,0.175,0.0841667,0.015,0
750,0.4625,0.4575,0.08,0,0.2375,0.5675,0.195,0,0.0075,0.945,0.0475,0,0.233333,0.155,0.315,0.0266667,0.189167,0.065,0.0158333,0
800,0.4675,0.45,0.0825,0,0.1825,0.6425,0.175,0,0.01,0.9475,0.0425,0,0.216667,0.153333,0.315833,0.0275,0.214167,0.0583333,0.0141667,0
850,0.3975,0.55,0.0525,0,0.27,0.6,0.13,0,0.0725,0.8775,0.05,0,0.2225,0.2075,0.2925,0.0175,0.2,0.0433333,0.0166667,0
900,0.6175,0.36,0.0225,0,0.21,0.695,0.095,0,0.02,0.955,0.025,0,0.275833,0.126667,0.318333,0.0075,0.231667,0.0316667,0.00833333,0
950,0.63,0.31,0.06,0,0.3,0.605,0.095,0,0.03,0.9375,0.0325,0,0.31,0.113333,0.3125,0.02,0.201667,0.0316667,0.0108333,0
1000,0.465,0.465,0.07,0,0.21,0.62,0.17,0,0.0575,0.88,0.0625,0,0.225,0.174167,0.293333,0.0233333,0.206667,0.0566667,0.0208333,0
