gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.05537983450875911,0.0568756267504383,0.034294049802274,0.1225252788368832,0,872,872
100,0.05145213788283931,0.05186279661030292,0.002151397733863518,0.07431533820440915,1,1227,1227
150,0.04940597115808006,0.04948545660371067,0.001244323960444366,0.04507453110788775,5,1545,1545
200,0.04734153677605573,0.04788386319243102,0.0009177522024968127,0.02733908508910477,1,1596,1596
250,0.04632811827271406,0.04655091723208663,0.001167892904122583,0.02,0,1699,1699
300,0.04491404213837585,0.04521827570993934,0.0007084785874448934,0.02,0,1808,1808
350,0.04364187761701242,0.04398385751343439,0.001400189145893901,0.02,0,1929,1929
400,0.04268489960085764,0.04281152908484642,0.0007858199681021505,0.02,0,2035,2035
450,0.04151488009811866,0.04175366097995437,0.001348171961817106,0.02,0,2170,2170
500,0.04056229116431749,0.04066349378804069,0.0009070172781132788,0.02,0,2305,2305
550,0.03995348131672098,0.04004645939629042,0.001519543644864602,0.02,0,2437,2437
600,0.03911522945712202,0.03923245305995508,0.001734410253354333,0.02,0,2582,2582
650,0.03841698283649791,0.0385123070451718,0.00142948346075518,0.02,2,2730,2730
700,0.03770977931996103,0.03778853833495852,0.0008160507306107425,0.02,3,2861,2861
750,0.03713556486296173,0.03723910709546385,0.0008816206592480716,0.02,0,2998,2998
800,0.03684527849923364,0.03689410045246829,0.0006995643757813239,0.02,0,3141,3141
850,0.03639951696071995,0.03647112216977177,0.0005808773236761666,0.02,0,3305,3305
900,0.03596059838451353,0.03600529790626041,0.0007117852225847168,0.02,4,3470,3470
950,0.03545640267911323,0.03552508115295556,0.00104838234001919,0.02,1,3640,3640
1000,0.03526726238572955,0.03528391698314562,0.00036913703791626,0.02,0,3821,3821
1050,0.03506222489025131,0.03509179256933148,0.0005395592157902929,0.02,5,3998,3998
1100,0.03479820971347581,0.03483477231981907,0.000832930773142786,0.02,1,4193,4193
1150,0.03451990224973983,0.03456970149662934,0.001004359047494754,0.02,0,4399,4399
1200,0.03427014310473477,0.03430897938035159,0.0006723003223791692,0.02,1,4612,4612
1250,0.03411047567536685,0.03412811467511608,0.0005108954746422438,0.02,0,4787,4787
1300,0.03363878952628014,0.03368395339420194,0.0008839007033390496,0.02,0,4971,4971
1350,0.03343296599626484,0.03346728819257985,0.0005536522852744171,0.02,1,5166,5166
1400,0.03320482565397617,0.03324103291708849,0.0007923299756716903,0.02,1,5360,5360
1450,0.0329657396661571,0.03299411221760753,0.0008166800200579689,0.02,0,5558,5558
1500,0.03276711297503673,0.03278980777333124,0.0003709627307390243,0.02,0,5752,5752
1550,0.03253282486682521,0.03255556699723996,0.0008177185125699209,0.02,0,5951,5951
