gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.27,0.6825,0.0325,0.015,0.1225,0.84,0.0225,0.015,0.0525,0.915,0.025,0.0075,0.130833,0.245,0.305,0.0108333,0.28,0.0075,0.00833333,0.0125
100,0.485,0.4075,0.105,0.0025,0.515,0.4425,0.04,0.0025,0.5575,0.365,0.07,0.0075,0.333333,0.321667,0.121667,0.035,0.1475,0.0133333,0.0233333,0.00416667
150,0.5075,0.415,0.075,0.0025,0.3525,0.445,0.2,0.0025,0.3525,0.325,0.3175,0.005,0.286667,0.255833,0.108333,0.025,0.148333,0.0666667,0.105833,0.00333333
200,0.2675,0.6575,0.075,0,0.4175,0.4125,0.1675,0.0025,0.19,0.6025,0.205,0.0025,0.228333,0.2825,0.200833,0.025,0.1375,0.0558333,0.0683333,0.00166667
250,0.205,0.735,0.06,0,0.305,0.515,0.18,0,0.265,0.53,0.2025,0.0025,0.17,0.333333,0.176667,0.02,0.171667,0.06,0.0675,0.000833333
300,0.3375,0.5975,0.065,0,0.1525,0.7,0.1475,0,0.115,0.76,0.125,0,0.163333,0.2375,0.253333,0.0216667,0.233333,0.0491667,0.0416667,0
350,0.3925,0.555,0.0525,0,0.23,0.575,0.195,0,0.2125,0.67,0.1175,0,0.2075,0.255833,0.223333,0.0175,0.191667,0.065,0.0391667,0
400,0.435,0.53,0.0325,0.0025,0.29,0.5175,0.1925,0,0.1925,0.765,0.0425,0,0.241667,0.240833,0.255,0.0108333,0.1725,0.0641667,0.0141667,0.000833333
450,0.5075,0.48,0.0125,0,0.1325,0.525,0.3425,0,0.335,0.635,0.03,0,0.213333,0.271667,0.211667,0.00416667,0.175,0.114167,0.01,0
500,0.5025,0.47,0.0275,0,0.2475,0.435,0.3175,0,0.24,0.705,0.055,0,0.25,0.236667,0.235,0.00916667,0.145,0.105833,0.0183333,0
550,0.5125,0.435,0.0525,0,0.185,0.5525,0.2625,0,0.2725,0.67,0.0575,0,0.2325,0.235833,0.223333,0.0175,0.184167,0.0875,0.0191667,0
600,0.2775,0.635,0.0875,0,0.1975,0.595,0.2075,0,0.1275,0.8325,0.04,0,0.158333,0.254167,0.2775,0.0291667,0.198333,0.0691667,0.0133333,0
650,0.3975,0.4825,0.12,0,0.265,0.6275,0.105,0.0025,0.2,0.7375,0.0625,0,0.220833,0.2275,0.245833,0.04,0.209167,0.035,0.0208333,0.000833333
700,0.465,0.43,0.105,0,0.375,0.525,0.1,0,0.2475,0.7025,0.05,0,0.28,0.225833,0.234167,0.035,0.175,0.0333333,0.0166667,0
750,0.375,0.5075,0.1175,0,0.395,0.4775,0.1275,0,0.2725,0.67,0.055,0.0025,0.256667,0.26,0.223333,0.0391667,0.159167,0.0425,0.0183333,0.000833333
800,0.3275,0.565,0.1075,0,0.3475,0.475,0.1775,0,0.265,0.625,0.11,0,0.225,0.276667,0.208333,0.0358333,0.158333,0.0591667,0.0366667,0
850,0.4575,0.45,0.0925,0,0.3475,0.4675,0.185,0,0.44,0.42,0.14,0,0.268333,0.296667,0.14,0.0308333,0.155833,0.0616667,0.0466667,0
900,0.2225,0.6225,0.155,0,0.2475,0.5875,0.165,0,0.425,0.5025,0.0725,0,0.156667,0.349167,0.1675,0.0516667,0.195833,0.055,0.0241667,0
950,0.3025,0.49,0.2075,0,0.28,0.505,0.215,0,0.195,0.7225,0.0825,0,0.194167,0.228333,0.240833,0.0691667,0.168333,0.0716667,0.0275,0
1000,0.205,0.54,0.255,0,0.315,0.4525,0.2325,0,0.2675,0.62,0.1125,0,0.173333,0.269167,0.206667,0.085,0.150833,0.0775,0.0375,0
1050,0.315,0.4825,0.2025,0,0.425,0.4375,0.1375,0,0.3875,0.4375,0.175,0,0.246667,0.29,0.145833,0.0675,0.145833,0.0458333,0.0583333,0
1100,0.2025,0.56,0.2375,0,0.4275,0.3775,0.195,0,0.365,0.415,0.22,0,0.21,0.308333,0.138333,0.0791667,0.125833,0.065,0.0733333,0
1150,0.215,0.5225,0.2625,0,0.34,0.32,0.3375,0.0025,0.4425,0.3475,0.21,0,0.185,0.321667,0.115833,0.0875,0.106667,0.1125,0.07,0.000833333
1200,0.445,0.415,0.14,0,0.255,0.4,0.345,0,0.4475,0.4025,0.15,0,0.233333,0.2875,0.134167,0.0466667,0.133333,0.115,0.05,0
1250,0.2725,0.545,0.1825,0,0.3375,0.3275,0.335,0,0.5275,0.385,0.0875,0,0.203333,0.3575,0.128333,0.0608333,0.109167,0.111667,0.0291667,0
1300,0.315,0.5075,0.1775,0,0.28,0.3375,0.3825,0,0.4325,0.4125,0.155,0,0.198333,0.313333,0.1375,0.0591667,0.1125,0.1275,0.0516667,0
1350,0.33,0.5075,0.1625,0,0.33,0.31,0.36,0,0.565,0.2925,0.1425,0,0.22,0.3575,0.0975,0.0541667,0.103333,0.12,0.0475,0
1400,0.235,0.5575,0.2075,0,0.3325,0.285,0.3825,0,0.2825,0.54,0.1775,0,0.189167,0.28,0.18,0.0691667,0.095,0.1275,0.0591667,0
1450,0.2,0.5475,0.2525,0,0.3325,0.2675,0.4,0,0.23,0.5525,0.2175,0,0.1775,0.259167,0.184167,0.0841667,0.0891667,0.133333,0.0725,0
1500,0.28,0.5625,0.1575,0,0.4025,0.27,0.3275,0,0.4925,0.32,0.1875,0,0.2275,0.351667,0.106667,0.0525,0.09,0.109167,0.0625,0
1550,0.2425,0.57,0.1875,0,0.2625,0.2925,0.445,0,0.535,0.315,0.15,0,0.168333,0.368333,0.105,0.0625,0.0975,0.148333,0.05,0
1600,0.425,0.44,0.135,0,0.5625,0.135,0.3025,0,0.52,0.3375,0.1425,0,0.329167,0.32,0.1125,0.045,0.045,0.100833,0.0475,0
