gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.05544909891379352,0.05560494136780394,0.01794426673088793,0.1225252788368832,6,684,684
100,0.05089948352777401,0.05172338177873408,0.001955690024540052,0.07431533820440915,6,803,803
150,0.04926101816285369,0.04971266631163637,0.001543942473921097,0.04507453110788775,0,869,869
200,0.04730259036564569,0.04755554382909718,0.0007756285492821229,0.02733908508910477,0,932,932
250,0.0454403666594393,0.04570774176117776,0.001233388056294452,0.02,0,988,988
300,0.04394497724110021,0.0441977586892055,0.001520107388977635,0.02,0,1040,1040
350,0.04262809777809084,0.0428293691240596,0.001539742761776913,0.02,0,1096,1096
400,0.04174364926822204,0.04184713415339244,0.001122155111203403,0.02,0,1150,1150
450,0.04101651188705754,0.04114151612086075,0.0006922115622411281,0.02,0,1207,1207
500,0.03987313968778242,0.04008697223284875,0.00162230958017024,0.02,0,1262,1262
550,0.03912979845337014,0.03922496603514156,0.0008561144258446895,0.02,0,1322,1322
600,0.03861481119581739,0.03867397786807974,0.001108383188883684,0.02,1,1384,1384
650,0.03793703284663101,0.03806377806039324,0.0007282968045488202,0.02,0,1438,1438
700,0.03743364570930485,0.03748811071733712,0.0008527340699625694,0.02,0,1491,1491
750,0.03701124584355159,0.03707839849748006,0.000997990872480994,0.02,2,1557,1557
800,0.03653029880282919,0.0365952399373422,0.0008565653738360654,0.02,1,1619,1619
850,0.03621674870314989,0.03624940299557416,0.0008292470368038918,0.02,0,1685,1685
900,0.0358331757489604,0.03588711954354021,0.0006601194735534483,0.02,0,1755,1755
950,0.03545346926499046,0.03554605129821217,0.001326729051716479,0.02,0,1828,1828
1000,0.03513495657829517,0.03515601185812171,0.0007426244855379032,0.02,3,1895,1895
1050,0.03491573829391487,0.03493986585124584,0.0001907566266113608,0.02,2,1981,1981
1100,0.03470606953345384,0.03472140172746763,0.0002110783748382607,0.02,1,2005,2005
1150,0.0344977694179625,0.03451620290621972,0.0003795124610333352,0.02,0,2032,2032
1200,0.03424443457617085,0.03429221446436223,0.0005898337978437386,0.02,0,2077,2077
1250,0.03393552374597261,0.03398339889952479,0.0007544449764385037,0.02,0,2113,2113
1300,0.03366302079592561,0.03368558574105197,0.0005124344788001695,0.02,1,2137,2137
1350,0.03350012366897107,0.0335160173088861,0.0002819499057128717,0.02,2,2188,2188
1400,0.03328025418602659,0.03330862820814007,0.0004289173505205076,0.02,1,2236,2236
1450,0.03290724776112296,0.03294493029300906,0.001086012153066642,0.02,0,2279,2279
1500,0.03270766707284766,0.0327312410868883,0.0002483909458513032,0.02,0,2324,2324
1550,0.03256754884362954,0.03258762510591522,0.0004254962241195474,0.02,0,2394,2394
1600,0.03233958532628618,0.03236634383851793,0.0003025423283895084,0.02,2,2446,2446
1650,0.03220890793440534,0.03222583721544265,0.0005883075041418378,0.02,0,2513,2513
1700,0.03205167647780621,0.03206866488783229,0.0002301063598952254,0.02,3,2586,2586
1750,0.03186746545406464,0.031889539309354,0.0001769412831530353,0.02,0,2671,2671
1800,0.03172308747625988,0.03173236946168811,0.0002997535536250244,0.02,4,2744,2744
1850,0.03162213577534056,0.03163529597408737,0.0002167329235646172,0.02,0,2836,2836
1900,0.03154720503048969,0.03155433978858088,0.0002299462782574116,0.02,1,2923,2923
1950,0.03141899912525281,0.03144740237363671,0.0001350621121004992,0.02,0,2998,2998
2000,0.03129736116051792,0.03132574849268303,0.0002882997359406285,0.02,0,3066,3066
2050,0.03119401628642847,0.03120822458360266,0.0002851486901716463,0.02,1,3152,3152
2100,0.0311098156505252,0.03111808745108417,0.0002873008277880275,0.02,1,3250,3250
2150,0.03104343713961091,0.03104701911931384,0.0005049303035641389,0.02,0,3343,3343
2200,0.03094698417299194,0.0309556490443412,0.000158238706933477,0.02,4,3437,3437
2250,0.03084388337935925,0.03085797343144095,0.0005141726220736822,0.02,2,3532,3532
2300,0.03074105682641464,0.03075555013478485,0.0004020676235381901,0.02,0,3631,3631
2350,0.03069061001600866,0.03069641118267667,0.0002943353944671121,0.02,1,3735,3735
2400,0.03060011123394783,0.03060843477949661,0.0003079626796717255,0.02,1,3826,3826
2450,0.03053187274082892,0.03053750612647999,0.0002141883678799063,0.02,0,3916,3916
2500,0.03043439961661997,0.03045092085814327,0.0002671264808681976,0.02,0,4009,4009
2550,0.03035636903374804,0.03037376305748468,0.0002110890912184756,0.02,0,4089,4089
2600,0.03027594279833486,0.03028541043401312,0.0002502265695011591,0.02,1,4180,4180
2650,0.03018633364246082,0.03019468672977992,0.0001572251630611869,0.02,5,4270,4270
2700,0.03006528746911521,0.03007622688729772,0.0002582127875398415,0.02,1,4357,4357
2750,0.03005805805039691,0.03005812614660177,4.428975578093633e-05,0.02,1,4422,4422
2800,0.02999363725697647,0.03000006132586391,0.0001432983527471603,0.02,7,4515,4515
2850,0.02994802386510521,0.02994939833352046,0.0002279910171306891,0.02,1,4602,4602
2900,0.02991973217932863,0.02992069830100248,2.568988013515197e-05,0.02,0,4662,4662
2950,0.02984278016760001,0.02985105839459534,0.0002686817299897925,0.02,0,4766,4766
3000,0.02977729428992937,0.02979056996339205,0.0002447108385159863,0.02,1,4883,4883
3050,0.02970940872336082,0.02972121382109143,0.000254045403275589,0.02,2,4977,4977
3100,0.02966401630512544,0.02967254615782447,0.000319139457912925,0.02,2,5093,5093
3150,0.02961468669489294,0.02961490165241814,8.002002838941709e-05,0.02,0,5204,5204
3200,0.02955242589468172,0.02955609498620599,0.0002364296227483508,0.02,0,5288,5288
3250,0.02949149186882993,0.02949773403764285,0.0003260349720775467,0.02,3,5397,5397
3300,0.02942346362115886,0.02942931169723462,9.974351494586974e-05,0.02,5,5481,5481
3350,0.02938941186286258,0.02939092720532531,3.610265697840862e-05,0.02,7,5552,5552
3400,0.02932037370223112,0.02932493922957097,9.470694399195027e-05,0.02,1,5633,5633
3450,0.02930044934599525,0.02930251260824501,8.0946644018122e-05,0.02,3,5706,5706
3500,0.02926089247202823,0.02926527829103448,0.0001748521757522219,0.02,2,5788,5788
3550,0.02921489669530081,0.02922170517502449,0.0001155907172729475,0.02,1,5880,5880
3600,0.02918973584141151,0.02919409725055319,0.0001131262885353075,0.02,0,5955,5955
3650,0.02916657691930468,0.0291667007337331,4.596417816209495e-05,0.02,17,6007,6007
3700,0.02916437707394359,0.02916511388188614,5.278847557075426e-05,0.02,4,6011,6011
3750,0.02914490619608116,0.02914582244286557,4.288827086911828e-05,0.02,1,6054,6054
3800,0.02911462248223919,0.02911490957816951,7.999417480769511e-05,0.02,22,6109,6109
3850,0.02911462248223919,0.02911462248223918,4.079685074949371e-05,0.02,72,6109,6109
3900,0.02911332044759938,0.02911348384378014,4.558722615517907e-05,0.02,2,6122,6122
3950,0.02911332044759938,0.02911332044759938,4.284197423227965e-05,0.02,52,6132,6132
4000,0.02911332044759938,0.02911332044759938,4.21759198789821e-05,0.02,102,6132,6132
4050,0.02908377376936434,0.02908480835829607,0.0001563500264904537,0.02,14,6178,6178
4100,0.02903425968895774,0.02903954179744324,8.867862325076081e-05,0.02,0,6268,6268
4150,0.02901651594956277,0.02901651594956277,4.611658886859681e-05,0.02,29,6349,6349
