gen,op_id,w0,w1,w2,w3,w4,w5,w6,norm
50,0,-5.232737150724554e-07,-6.000817594107348e-07,-3.767104440408542e-09,1.193509372053948e-05,-7.146578348187691e-06,4.415385707646475e-05,8.825104934020757e-05,9.965924330573362e-05
50,1,-6.03675132836033e-06,-9.122625084551176e-06,-1.246474683943296e-05,3.000244296178501e-05,0.0007709909022599865,0.0002474016875612086,0.0005222379525980434,0.0009641277024658499
50,2,-1.449381279161667e-06,-4.421960389150151e-06,1.127191277290657e-05,2.931994204006011e-05,0.0005479115806272058,0.000266379491889121,0.0005125704565887754,0.000796807364618766
50,3,0,0,0,0,0,0,0,0
100,0,1.106651159302297e-06,1.631762957652952e-07,-2.384003515758922e-08,1.300322320846297e-05,-1.694242347945147e-05,0.0001292365857021672,0.0002586585667873098,0.0002899374599033801
100,1,-7.373536811157975e-06,-5.671828671172418e-06,-1.297852929994391e-05,2.881286729166908e-05,0.000686679418211362,0.0001719022198159152,0.0003721627737181443,0.0008004181962850757
100,2,-3.639337185024968e-06,-8.824845951470101e-06,1.125339067850808e-05,2.579002229192894e-05,0.0005421131129265222,9.154198551748721e-05,0.0001629270917991559,0.0005741904616887095
100,3,0,0,0,0,0,0,0,0
150,0,1.726816389585592e-06,1.221813665915669e-06,-1.93731911065942e-07,1.312226980528965e-05,-5.798203720977033e-05,0.0001452568656315129,0.0002907702346050222,0.000330432306539055
150,1,-9.426740471856839e-06,-6.744329322554152e-06,-1.311550487608856e-05,2.803009258237653e-05,0.0006681363456047838,8.262187974133902e-05,0.000193526445174517,0.0007012681999665027
150,2,-4.332127227656679e-06,-9.408524387392733e-06,1.124770253660695e-05,2.55998255952996e-05,0.0005390179622374326,6.245571314948067e-05,0.0001047585609984339,0.0005534479066383697
150,3,0,0,0,0,0,0,0,0
200,0,3.492555019586026e-06,1.271888193171405e-06,-1.991375994972997e-07,1.323099246511712e-05,-4.144938951128333e-05,0.0001929715308442069,0.0003863630948808463,0.0004340753611421142
200,1,-9.252426932405955e-06,-6.550052758511511e-06,-1.330181040634836e-05,2.80617966933379e-05,0.0006233232471075376,8.502190548103561e-05,0.0001986120987864197,0.0006605302973896659
200,2,-5.004400609157861e-06,-9.459806636234692e-06,1.123501869408558e-05,2.557995011149483e-05,0.0005311238159360154,4.316502393151044e-05,6.619336209218114e-05,0.0005378032909813064
200,3,0,0,0,0,0,0,0,0
250,0,1.968222121018744e-06,1.184547874878431e-06,-3.31994538250594e-07,1.321937622494256e-05,-7.092181891193489e-05,0.0001602107741464683,0.0003209271401529834,0.0003658849067907778
