Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --resample_gate 0 --seed 9 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 9
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
CCHIHH gate: disabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 1879.96
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0998317
Gen 50: best_fit = 0.0764107
Gen 100: best_fit = 0.0710443
Gen 150: best_fit = 0.0654182
Gen 200: best_fit = 0.0622733
Gen 250: best_fit = 0.0596174
Gen 300: best_fit = 0.0575522
Gen 350: best_fit = 0.0562522
Gen 400: best_fit = 0.0543947
Gen 450: best_fit = 0.0535086
Gen 500: best_fit = 0.0527589
Gen 550: best_fit = 0.052405
Gen 600: best_fit = 0.0517452
Gen 650: best_fit = 0.0513193
Gen 700: best_fit = 0.0509053
Gen 750: best_fit = 0.050203
Gen 800: best_fit = 0.0494809
Gen 850: best_fit = 0.0490123
Gen 900: best_fit = 0.0487991
Gen 950: best_fit = 0.0485712
Gen 1000: best_fit = 0.0481452
Gen 1050: best_fit = 0.0479397
Gen 1100: best_fit = 0.047574
Gen 1150: best_fit = 0.04738
Gen 1200: best_fit = 0.047187
Gen 1250: best_fit = 0.046967
Gen 1300: best_fit = 0.0467863
Gen 1350: best_fit = 0.0466485
Gen 1400: best_fit = 0.0463247
Gen 1450: best_fit = 0.0461645
Gen 1500: best_fit = 0.045924
Gen 1550: best_fit = 0.0456674
Gen 1600: best_fit = 0.0455358
Gen 1650: best_fit = 0.0454098
Gen 1700: best_fit = 0.0453165
Gen 1750: best_fit = 0.045173
Gen 1800: best_fit = 0.0449738
Gen 1850: best_fit = 0.044939
Gen 1900: best_fit = 0.044939
Gen 1950: best_fit = 0.0447297
Gen 2000: best_fit = 0.0445199
Gen 2050: best_fit = 0.0443995
Gen 2100: best_fit = 0.0443705
Gen 2150: best_fit = 0.0443705
Gen 2200: best_fit = 0.0443101
Gen 2250: best_fit = 0.044128
Gen 2300: best_fit = 0.043978
Gen 2350: best_fit = 0.0438677
Gen 2400: best_fit = 0.043729
Gen 2450: best_fit = 0.043662
Gen 2500: best_fit = 0.0436599
Gen 2550: best_fit = 0.0436193
Gen 2600: best_fit = 0.0435507
Gen 2650: best_fit = 0.0434923
Gen 2700: best_fit = 0.0434379
Gen 2750: best_fit = 0.0434379
Gen 2800: best_fit = 0.0434208
Gen 2850: best_fit = 0.0434149
Gen 2900: best_fit = 0.0433546
