gen,stable_true_gate15 mean,stable_true_gate15 var,stable_false mean,stable_false var
3500,0.04061446,1.658593072400001e-06,0.04123401,2.3112434828999966e-06
3550,0.04058986,1.6784386663999984e-06,0.04114896,2.248948176400002e-06
3600,0.040570659999999995,1.6989649423999972e-06,0.04108702,2.2088188696000026e-06
3650,0.0405166,1.6861970279999982e-06,0.04104435,2.160119184500003e-06
3700,0.0404729,1.7077576980000011e-06,0.04099303,2.1457628941000034e-06
3750,0.040421429999999994,1.7918447141000025e-06,0.04092224,2.2075554383999988e-06
3800,0.040392460000000005,1.8139506184000013e-06,0.04086459,2.231957864900001e-06
3850,0.04032615,1.8500685385000017e-06,0.0407624,2.201478233999996e-06
3900,0.04028484,1.8861454344000023e-06,0.04069328,2.173929043600004e-06
3950,0.04025539,1.914243146900002e-06,0.04063992,2.1834987935999993e-06
4000,0.04023605,1.9278613905000016e-06,0.04058501,2.208748900899998e-06
4050,0.04019298,1.9011576415999984e-06,0.04052646,2.242553994400001e-06
4100,0.04016037,1.918850212100002e-06,0.040471469999999996,2.2167374601000026e-06
4150,0.040135330000000004,1.9387169821000013e-06,0.04041171,2.1885705729000022e-06
4200,0.04008071,1.9474515388999994e-06,0.0403739,2.2006735919999994e-06
4250,0.04004216,1.9496729104000007e-06,0.040317530000000004,2.227772648100001e-06
4300,0.039995249999999996,1.9504471565e-06,0.04025908,2.2122486855999976e-06
4350,0.039956210000000006,1.976541680900001e-06,0.04019631,2.2394903609000048e-06
4400,0.03990085,2.020707780499999e-06,0.04017085,2.2248084184999994e-06
4450,0.03986231,2.0636471289000008e-06,0.04010583,2.179110918099999e-06
4500,0.03983169,2.1144293629e-06,0.040058949999999996,2.1354876924999976e-06
4550,0.03981392,2.144316933600002e-06,0.03999862,2.135514185600001e-06
4600,0.03980207,2.1598528881000003e-06,0.03996251,2.172808236899999e-06
4650,0.039764129999999995,2.1829181321000033e-06,0.03990377,2.2082844200999977e-06
4700,0.0397285,2.241857543999998e-06,0.039838319999999997,2.216877071599997e-06
4750,0.039713530000000004,2.2616896920999988e-06,0.03979817,2.1958685521000006e-06
4800,0.039693259999999994,2.2782540223999975e-06,0.03976444,2.2037742464000007e-06
4850,0.03968319,2.2978809928999964e-06,0.039728030000000004,2.223977272100004e-06
4900,0.03965328,2.350596587599998e-06,0.03968123,2.193902304099996e-06
4950,0.03963466,2.3781434323999988e-06,0.03963051,2.157285510899999e-06
5000,0.03961806,2.403917562400001e-06,0.03957379,2.1234992089e-06
5050,0.03958968,2.4385274476000006e-06,0.03953226,2.068593476400003e-06
5100,0.03957931,2.4573769108999995e-06,0.03950519,2.0599845308999964e-06
5150,0.039560490000000004,2.4913674169000004e-06,0.03947077,2.0458264581000003e-06
5200,0.039533620000000005,2.533133931600001e-06,0.03942277,2.018747312099999e-06
5250,0.03951883,2.5647762361000034e-06,0.03938198,2.028446611600001e-06
5300,0.03950152,2.589183491600001e-06,0.03933197,2.032091844099999e-06
5350,0.0394836,2.6078120540000023e-06,0.03930078,2.0212545296e-06
5400,0.03946003,2.622703476100003e-06,0.03926194,2.017548414399998e-06
5450,0.03942159,2.6702975069000027e-06,0.039243070000000005,2.0244164701e-06
5500,0.0394025,2.697228754000002e-06,0.03921289,2.0378659968999974e-06
5550,0.03937678,2.722136097600002e-06,0.039194980000000004,2.0319098176000016e-06
5600,0.039362350000000004,2.749460338500001e-06,0.03916138,2.018027903599996e-06
5650,0.039350829999999996,2.770273956100001e-06,0.03912073,2.044312450099999e-06
5700,0.03933031,2.788971708900003e-06,0.0390823,2.062335455999998e-06
5750,0.039311780000000004,2.8220813396000036e-06,0.03905976,2.060153968399999e-06
5800,0.0392966,2.851486742000002e-06,0.03902878,2.0438234195999985e-06
5850,0.03927833,2.8625783381e-06,0.039008140000000004,2.051271918399997e-06
5900,0.039255620000000005,2.898373379600001e-06,0.03896501,2.1171471308999997e-06
5950,0.03922445,2.9434662465000023e-06,0.03893569,2.107515406900003e-06
6000,0.03920631,2.9812197528999988e-06,0.03887086,2.1439982463999985e-06
6050,0.03919125,3.015438328499998e-06,0.038847509999999995,2.1556655508999972e-06
6100,0.03917738,3.044940749599999e-06,0.038815169999999996,2.1601991880999957e-06
6150,0.03916113,3.0659087921000014e-06,0.03879597,2.152316066100001e-06
6200,0.039151000000000005,3.079739926000002e-06,0.03876505,2.138018844499999e-06
6250,0.039136080000000004,3.111072411600001e-06,0.038747290000000004,2.1453771108999967e-06
6300,0.03912684,3.1331118204000022e-06,0.03872739,2.125956850899999e-06
6350,0.03911196,3.1568796803999996e-06,0.03870047,2.1467333801000063e-06
6400,0.03910379,3.1684035808999986e-06,0.03867463,2.1569457420999975e-06
6450,0.03908342,3.1896362935999994e-06,0.038649420000000004,2.143587003599998e-06
6500,0.039074359999999995,3.1576421504e-06,0.03862248,2.1403671716000003e-06
6550,0.03906371,3.1729557308999997e-06,0.03859089,2.1745013809000026e-06
6600,0.03905124,3.1927138464000007e-06,0.038578259999999996,2.1841365684000025e-06
6650,0.039038630000000005,3.2033933381e-06,0.03854748,2.2087090156000008e-06
6700,0.03901554,3.197488134399999e-06,0.03853398,2.2132502356000013e-06
6750,0.039001469999999996,3.200186168099997e-06,0.038509890000000005,2.1963431568999982e-06
6800,0.03899049,3.180241338899997e-06,0.03847061,2.206067222900001e-06
6850,0.0389799,3.1752466419999997e-06,0.03845142,2.231250057599999e-06
6900,0.03896508,3.1622749635999968e-06,0.0384368,2.2189309879999964e-06
6950,0.03895269,3.1403664849000043e-06,0.03842094,2.226631664399999e-06
7000,0.038929389999999994,3.1099409448999996e-06,0.03840291999999999,2.2440483356000023e-06
7050,0.038918140000000004,3.106514634400002e-06,0.0383916,2.2315025940000013e-06
7100,0.03889318,3.1227104495999974e-06,0.038371050000000004,2.2549769425000006e-06
7150,0.038883829999999994,3.127552286099999e-06,0.0383595,2.2672893999999983e-06
7200,0.0388625,3.126822107999995e-06,0.03832872,2.2755153516000004e-06
7250,0.038845210000000005,3.1238470269e-06,0.03829247,2.299845112100002e-06
7300,0.0388301,3.0825162519999977e-06,0.03827493,2.2872361640999984e-06
7350,0.038821220000000004,3.0722725556000016e-06,0.03825672,2.272309991600001e-06
7400,0.03880486,3.0358337504e-06,0.03824235,2.2644467445000015e-06
7450,0.03879746,3.0274257504000003e-06,0.03822083,2.2780070061e-06
7500,0.03878569,3.0200311828999993e-06,0.0382042,2.293285888000001e-06
7550,0.03877768,3.0039864415999994e-06,0.03819191,2.2848545668999993e-06
7600,0.038767010000000005,2.9999038868999947e-06,0.03817545,2.3075568385000028e-06
7650,0.03875534,2.991497150399996e-06,0.03816551,2.297981892899999e-06
7700,0.03874383,2.9978303000999987e-06,0.03813391,2.3235068168999988e-06
7750,0.0387254,3.0205002799999944e-06,0.038121749999999996,2.3270179624999994e-06
7800,0.03871281,3.0342231009000005e-06,0.0381086,2.3138427899999998e-06
7850,0.0387046,3.020090600000003e-06,0.03809612,2.3161187915999994e-06
7900,0.03868912,3.0358304676000003e-06,0.03808705,2.3156942105000028e-06
7950,0.03867472,3.0152183015999998e-06,0.03807294,2.3231743223999997e-06
8000,0.03866735,3.0270391824999985e-06,0.03805797,2.3300400181e-06
8050,0.03865945,3.0470690345000007e-06,0.03804363,2.3550615761000008e-06
8100,0.03864305,3.016068752500001e-06,0.03802757,2.346992940100001e-06
8150,0.038631769999999996,3.025128656100002e-06,0.03801662,2.3524782856000015e-06
8200,0.0386274,3.0262552880000027e-06,0.03799906,2.3774074824000013e-06
8250,0.038619930000000004,3.038697210100001e-06,0.037983699999999995,2.352581826000001e-06
8300,0.038612350000000004,3.050903950500001e-06,0.03797233,2.3571742500999995e-06
8350,0.0386052,3.0542583320000014e-06,0.03794711,2.410337862900001e-06
8400,0.03858857,3.0434215820999974e-06,0.037936559999999994,2.4249459923999997e-06
8450,0.03857582,3.0705060675999977e-06,0.03792603,2.418961488099999e-06
8500,0.03856771,3.0644253668999955e-06,0.03790446,2.3789373324000034e-06
8550,0.038554820000000004,3.0923810535999954e-06,0.03788412,2.3935165055999993e-06
8600,0.03854805,3.0953263244999955e-06,0.037873659999999996,2.410060396400002e-06
8650,0.03853811,3.112087610899998e-06,0.0378512,2.425018311999997e-06
8700,0.038531510000000005,3.109984566899998e-06,0.03784051,2.4373738349000008e-06
8750,0.03851751,3.1139345128999994e-06,0.03783049,2.4340329248999974e-06
8800,0.03850958,3.1264358916e-06,0.037823079999999995,2.4365249536e-06
8850,0.03850076,3.1424143023999975e-06,0.03781773,2.4378199400999983e-06
8900,0.03849462,3.153432715599998e-06,0.03780583,2.431380438100001e-06
8950,0.03848941,3.1622994829000003e-06,0.03779854,2.4299087044000016e-06
9000,0.03847904,3.185589334399999e-06,0.037783040000000004,2.381575598400001e-06
9050,0.0384667,3.2025625019999993e-06,0.037768869999999996,2.3515446440999994e-06
9100,0.03845605,3.1990024484999995e-06,0.03775992,2.3272085476e-06
9150,0.0384467,3.1878699220000025e-06,0.03773763,2.3133958561000007e-06
9200,0.03844249,3.1965324968999983e-06,0.03772467,2.3191578180999955e-06
9250,0.03842423,3.237558036099998e-06,0.03770979,2.351296496899998e-06
9300,0.038417259999999995,3.2328830564000002e-06,0.03770267,2.351080692100003e-06
9350,0.03840712,3.2537736796000034e-06,0.03768427,2.3312457541000024e-06
9400,0.038394109999999995,3.245260446900003e-06,0.037675169999999994,2.3215195121000017e-06
9450,0.03838587,3.2648944520999995e-06,0.03766849,2.3188717468999976e-06
9500,0.038379960000000005,3.273776030399997e-06,0.03765867,2.303167088100001e-06
9550,0.03836947,3.296493806100002e-06,0.037645660000000004,2.2642969803999987e-06
9600,0.038362810000000004,3.3008610728999978e-06,0.03760964,2.1959518503999993e-06
9650,0.03835577,3.303593686099997e-06,0.037592959999999995,2.1952826264e-06
9700,0.03834838,3.3118303175999996e-06,0.03758221,2.177562048899997e-06
9750,0.0383316,3.3365810940000015e-06,0.03756467,2.1736843720999995e-06
9800,0.03832012,3.3392958856000015e-06,0.037549189999999996,2.168387602900001e-06
9850,0.03830542,3.3297214716000014e-06,0.03754274,2.167025384399999e-06
9900,0.038291950000000005,3.3382119265000018e-06,0.03753073,2.1598080801000017e-06
9950,0.038283319999999996,3.348449743600003e-06,0.03751029,2.1974007109000015e-06
10000,0.038271,3.356805564e-06,0.03750463,2.2005265701e-06
