gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.0555185700819387,0.05632473320711432,0.02796930984779353,0.1225252788368832,10,0,0
100,0.05307146092946519,0.05407604061233746,0.01634729679346009,0.07431533820440915,3,0,0
150,0.05033162408413411,0.05078679725699187,0.001947868557289734,0.04507453110788775,2,0,0
200,0.04812379185096075,0.0484842121404086,0.001350210704129254,0.02733908508910477,0,0,0
250,0.04636866173849254,0.04685043149577919,0.001040729657561562,0.02,0,0,0
300,0.04526298265500533,0.04556414406248885,0.0009888062751502867,0.02,0,0,0
350,0.04422251643833763,0.04452340204188426,0.0006405295519418696,0.02,0,0,0
400,0.04326525401957688,0.04346871161454443,0.0005053167589307079,0.02,1,0,0
450,0.04243131742753126,0.04265058913204822,0.0003271976456751269,0.02,5,0,0
500,0.04167684933485636,0.04181899321769952,0.0003100702576103901,0.02,1,0,0
550,0.04086842010383047,0.04095469672177739,0.000338817221245389,0.02,1,0,0
600,0.04011931942259243,0.0402383039155948,0.0001342196682552052,0.02,0,0,0
650,0.03956257248158149,0.03964922949354396,0.000152001709624081,0.02,2,0,0
700,0.03916576122910322,0.03922620328805596,0.0002305820057510649,0.02,0,0,0
750,0.03860875748454111,0.03870507360446315,9.491087764085554e-05,0.02,1,0,0
800,0.03821037641231374,0.03826318177218119,0.000118805198124561,0.02,2,0,0
850,0.03793446544061496,0.03797601958698281,6.016691138440887e-05,0.02,9,0,0
900,0.0375106291327174,0.03760032427242434,7.435657095094384e-05,0.02,3,0,0
950,0.03735060602232546,0.03738685556701137,7.96654190940345e-05,0.02,0,0,0
1000,0.03698456755603195,0.03701023967432351,6.087120519073653e-05,0.02,3,0,0
1050,0.03677896461363989,0.03681081875452491,9.44686969175037e-05,0.02,6,0,0
1100,0.03648926056706329,0.0365348212427856,9.160039838530585e-05,0.02,1,0,0
1150,0.03631787501177743,0.0363486156555401,8.58259156922966e-05,0.02,1,0,0
1200,0.03620260382254377,0.03621393009162931,9.063720942261517e-05,0.02,2,0,0
1250,0.03609950446843313,0.03611743620289957,5.965010384179702e-05,0.02,2,0,0
1300,0.03600336605659103,0.03601247682454967,4.822027991160661e-05,0.02,2,0,0
1350,0.0358972710873988,0.03591576461955492,5.025905491688716e-05,0.02,2,0,0
1400,0.03583371547563378,0.03584265757530286,5.792500938240401e-05,0.02,0,0,0
1450,0.03578303546972223,0.0357918156831478,5.338051471339913e-05,0.02,1,0,0
1500,0.03576089907556462,0.03576175071819452,1.438482803450235e-05,0.02,7,0,0
1550,0.03566113280616776,0.03568905973509819,1.397475206384195e-05,0.02,0,0,0
1600,0.03557966777886371,0.03558158967390738,1.859214289477146e-05,0.02,2,0,0
1650,0.03554023603646796,0.03554657326601018,5.898282849473063e-05,0.02,0,0,0
1700,0.03544626822164795,0.03544746663769874,7.463606618820174e-06,0.02,0,0,0
1750,0.03541211876251391,0.03541294463186704,1.235482581013262e-05,0.02,1,0,0
1800,0.03539800436119935,0.03539950049881912,9.52133531217811e-06,0.02,1,0,0
1850,0.03527740222418953,0.03529890354296814,1.448001134410224e-05,0.02,1,0,0
1900,0.0351951822376603,0.03520172914085137,7.900275052217608e-05,0.02,1,0,0
1950,0.03511631160553526,0.03512443851106376,2.420344280632907e-05,0.02,0,0,0
2000,0.03502457384450806,0.03503233799954849,2.619546180140325e-05,0.02,0,0,0
2050,0.03501104982387896,0.03501282036555423,2.360458914028295e-05,0.02,1,0,0
2100,0.03492080145444892,0.03493915846016152,4.649741437993834e-06,0.02,1,0,0
2150,0.03490573090259561,0.03490630216575041,2.746505801174709e-06,0.02,0,0,0
2200,0.03490195788543536,0.03490309442139411,7.254604724045069e-06,0.02,0,0,0
2250,0.03477986513668487,0.03479796159863684,8.183423977879766e-06,0.02,0,0,0
2300,0.03475350469205371,0.03475450266523924,3.058901352530212e-05,0.02,2,0,0
2350,0.03471116161963038,0.03471261240365073,3.303281671847768e-06,0.02,0,0,0
2400,0.03470474387897189,0.03470510114467604,7.615428634238166e-07,0.02,10,0,0
2450,0.03469975552567982,0.03469976699315866,1.649590866078174e-06,0.02,19,0,0
2500,0.03468906983577039,0.03469250667801831,9.677210703107999e-07,0.02,1,0,0
2550,0.03464138862309851,0.03464207129212073,3.224701884387941e-07,0.02,15,0,0
2600,0.03461039798252163,0.03462233292958918,4.143623668629541e-06,0.02,0,0,0
2650,0.03461039798252163,0.03461039798252163,3.536145473123468e-06,0.02,50,0,0
2700,0.03461039798252163,0.03461039798252163,3.535457723870832e-06,0.02,100,0,0
2750,0.03456576807996158,0.03456807424698308,3.778088528801893e-06,0.02,3,0,0
2800,0.03453252012427288,0.0345327286994532,3.574894990321522e-07,0.02,9,0,0
2850,0.03452925804492265,0.0345298049828997,4.31044803338384e-05,0.02,9,0,0
2900,0.03449748421770902,0.03450148056361422,1.117821575250007e-05,0.02,2,0,0
2950,0.03448114840103735,0.03448172894215325,9.914357083315493e-07,0.02,15,0,0
3000,0.03442979661362275,0.03442991918344376,6.022154274522371e-06,0.02,16,0,0
3050,0.03439144634064385,0.03439192623295342,4.708733201036479e-08,0.02,11,0,0
3100,0.0343488725301016,0.03435348681232223,1.504438169622878e-06,0.02,4,0,0
3150,0.03432977917784576,0.03433277649983284,6.771783190772808e-06,0.02,2,0,0
3200,0.0343065329967257,0.03430675697095284,3.726940479007574e-06,0.02,8,0,0
3250,0.03429216524241024,0.03429216524241021,1.634160855019292e-06,0.02,41,0,0
3300,0.03426656966252803,0.03427452481942304,1.187994966445375e-06,0.02,0,0,0
3350,0.03417881147157067,0.03418177822623832,2.627506338123537e-06,0.02,1,0,0
3400,0.03417880291341414,0.03417880291341416,1.813353388649069e-06,0.02,49,0,0
3450,0.03416908880793426,0.03416949356232923,1.72144705465647e-05,0.02,17,0,0
3500,0.03416908880793426,0.03416908880793424,2.723751475366755e-06,0.02,67,0,0
3550,0.03416908880793426,0.03416908880793424,2.724582152280984e-06,0.02,117,0,0
3600,0.03415721996734279,0.03415721996734278,8.185191825859394e-07,0.02,44,0,0
3650,0.03414877927649803,0.0341498518904527,5.413005706504269e-07,0.02,3,0,0
3700,0.03414877927649803,0.03414877927649805,5.333499412374705e-07,0.02,53,0,0
3750,0.03414877927649803,0.03414877927649805,6.377141112360735e-07,0.02,103,0,0
3800,0.0341481051743622,0.03414810517436218,1.469878090807276e-06,0.02,42,0,0
3850,0.03414707310126729,0.03414707310126727,5.945717294653326e-06,0.02,25,0,0
3900,0.03412857204581453,0.03413074078429678,3.901011026852738e-07,0.02,13,0,0
3950,0.03409702667507715,0.03409841459648389,2.901803941558744e-05,0.02,10,0,0
4000,0.03408166029265054,0.03408545778142671,4.487789610129889e-06,0.02,7,0,0
4050,0.03408166029265054,0.03408166029265056,2.430410118450073e-07,0.02,57,0,0
4100,0.03405281296409759,0.03406003271136646,3.626172298450608e-06,0.02,6,0,0
4150,0.03405281296409759,0.03405281296409757,8.513036223598989e-08,0.02,56,0,0
4200,0.03405281296409759,0.03405281296409757,8.513045344076345e-08,0.02,106,0,0
4250,0.0339950944569441,0.03399512581498768,4.055313266105193e-07,0.02,16,0,0
4300,0.03398906889683512,0.03398908231088346,3.510209974410369e-06,0.02,11,0,0
4350,0.03398792729785099,0.03398816476965174,3.950798134927907e-06,0.02,2,0,0
4400,0.03398745545366938,0.03398745545366941,3.071829063869005e-06,0.02,48,0,0
4450,0.03398345574705981,0.03398345574705981,2.60303490497212e-06,0.02,35,0,0
4500,0.03397184703424406,0.03397184703424406,4.695503986179283e-07,0.02,23,0,0
4550,0.03395687589950602,0.03395710297944877,4.672459473868695e-07,0.02,3,0,0
4600,0.03395610184468483,0.0339561018446848,2.811522180794348e-08,0.02,24,0,0
4650,0.0338971900479257,0.03389743612644411,3.475839010286877e-07,0.02,8,0,0
4700,0.0338971900479257,0.03389719004792569,3.432859446625629e-07,0.02,58,0,0
4750,0.03387714962201091,0.03387728611709623,2.505461768534361e-07,0.02,3,0,0
4800,0.03387714962201091,0.03387714962201093,2.225161785878592e-07,0.02,53,0,0
4850,0.03387714962201091,0.03387714962201093,2.21177763896679e-07,0.02,103,0,0
4900,0.03387714962201091,0.03387714962201093,2.209149484232516e-07,0.02,153,0,0
