Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--cchihh_fixed_ops' '--data_dir' 'data' '--data_file' 'data_matrix_T500_E200_D800.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '3' '--cnum' '200' '--enum' '200' '--dnum' '800' '--tnum' '500' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T500\fixedbest\op_freq_fixedbest_T500_run2.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T500\fixedbest\global_stats_fixedbest_T500_run2.csv' '--cchihh_global_stats_every' '50'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 3
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: enabled
CCHIHH op stats: results\operator_ablation\T500\fixedbest\op_freq_fixedbest_T500_run2.csv
CCHIHH global stats: results\operator_ablation\T500\fixedbest\global_stats_fixedbest_T500_run2.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T500_E200_D800.txt"
Gen 6600: best_fit = 0.0338078
Gen 6650: best_fit = 0.0338078
Gen 6700: best_fit = 0.0338055
Gen 6750: best_fit = 0.0337888
Gen 6800: best_fit = 0.0337806
Gen 6850: best_fit = 0.0337524
Gen 6900: best_fit = 0.0337524
Gen 6950: best_fit = 0.0337524
Gen 7000: best_fit = 0.0337499
Gen 7050: best_fit = 0.0337405
Gen 7100: best_fit = 0.0337336
Gen 7150: best_fit = 0.0337328
Gen 7200: best_fit = 0.0337328
Gen 7250: best_fit = 0.033731
Gen 7300: best_fit = 0.033731
Gen 7350: best_fit = 0.033731
Gen 7400: best_fit = 0.0337259
Gen 7450: best_fit = 0.0337229
Gen 7500: best_fit = 0.0337187
Gen 7550: best_fit = 0.0337187
Gen 7600: best_fit = 0.0337187
Gen 7650: best_fit = 0.0337045
Gen 7700: best_fit = 0.0336837
Gen 7750: best_fit = 0.0336837
Gen 7800: best_fit = 0.0336837
Gen 7850: best_fit = 0.0336567
Gen 7900: best_fit = 0.0336567
Gen 7950: best_fit = 0.0336533
Gen 8000: best_fit = 0.0336533
Gen 8050: best_fit = 0.0336533
Gen 8100: best_fit = 0.0336434
Gen 8150: best_fit = 0.0336265
Gen 8200: best_fit = 0.0336265
Gen 8250: best_fit = 0.0336265
Gen 8300: best_fit = 0.0336104
Gen 8350: best_fit = 0.0336104
Gen 8400: best_fit = 0.0336104
Gen 8450: best_fit = 0.0336094
Gen 8500: best_fit = 0.0336094
Gen 8550: best_fit = 0.0336094
Gen 8600: best_fit = 0.0336094
Gen 8650: best_fit = 0.0335783
Gen 8700: best_fit = 0.0335775
Gen 8750: best_fit = 0.0335697
Gen 8800: best_fit = 0.0335689
Gen 8850: best_fit = 0.0335689
Gen 8900: best_fit = 0.0335689
Gen 8950: best_fit = 0.0335689
Gen 9000: best_fit = 0.0335689
Gen 9050: best_fit = 0.0335598
Gen 9100: best_fit = 0.0335598
Gen 9150: best_fit = 0.0335598
Gen 9200: best_fit = 0.0335598
Gen 9250: best_fit = 0.0335598
Gen 9300: best_fit = 0.0335598
Gen 9350: best_fit = 0.0335478
Gen 9400: best_fit = 0.0335478
Gen 9450: best_fit = 0.0335217
Gen 9500: best_fit = 0.0335217
Gen 9550: best_fit = 0.0335183
Gen 9600: best_fit = 0.0335183
Gen 9650: best_fit = 0.0335183
Gen 9700: best_fit = 0.0335183
Gen 9750: best_fit = 0.0335183
Gen 9800: best_fit = 0.0335139
Gen 9850: best_fit = 0.0335139
Gen 9900: best_fit = 0.0335139
Gen 9950: best_fit = 0.0335139
Gen 10000: best_fit = 0.0335139

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 8
Generations = 10000
The best solution = 0.0335139
CCHIHH gate_blocked_total = 0
CCHIHH gate_fallback_total = 0
Time = 256.767 s
