gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.05497405136673229,0.05596172343748851,0.02998895193413136,0.1225252788368832,0,0,0
100,0.05255881024207359,0.05313803987028972,0.01343254408079503,0.07431533820440915,2,0,0
150,0.05058747670191914,0.050727479454309,0.0004984590597103723,0.04507453110788775,0,0,0
200,0.04841163747643894,0.04865786237954146,0.0007069364183735779,0.02733908508910477,0,0,0
250,0.04715949632338975,0.04732294598687804,0.0005376236289240686,0.02,1,0,0
300,0.04585977852053072,0.04602131495308296,0.0004506343179111964,0.02,2,0,0
350,0.04465402453010358,0.04480411111934336,0.0005404613983889315,0.02,2,0,0
400,0.04352167160992013,0.04374167200711173,0.0004153904200285312,0.02,0,0,0
450,0.04256447916993103,0.04265653717418358,0.0003722911792747927,0.02,9,0,0
500,0.04186812171199292,0.04200968936744744,0.000426934595005703,0.02,1,0,0
550,0.04116081409340813,0.04125840176156632,0.0002230127964224538,0.02,1,0,0
600,0.04054253623199784,0.04061984006478779,0.0001784339088385521,0.02,6,0,0
650,0.04009895428497133,0.04020188470431845,0.000158160588463146,0.02,2,0,0
700,0.03964237433082394,0.03973444472261475,0.0001210086084748854,0.02,3,0,0
750,0.03939718185993646,0.03942331760159243,6.748554761553358e-05,0.02,12,0,0
800,0.03907624204342801,0.03911452747575424,6.867704810224706e-05,0.02,0,0,0
850,0.03886914719156412,0.03889814834480026,8.403267421891025e-05,0.02,0,0,0
900,0.03864182372584059,0.03868204730788916,7.791102015024732e-05,0.02,0,0,0
950,0.03847635510873085,0.03849392826976115,8.997188890124862e-05,0.02,9,0,0
1000,0.03834357608648033,0.03835516232828261,5.72210071787318e-05,0.02,0,0,0
1050,0.03807393256838671,0.03812304593812848,7.959238819817686e-05,0.02,5,0,0
1100,0.03796678309313703,0.03797755906821815,3.10719524052595e-05,0.02,10,0,0
1150,0.0378308425052692,0.0378379032166665,7.674309170236379e-05,0.02,2,0,0
1200,0.03772826796207423,0.03773486830870666,6.840435273879228e-05,0.02,7,0,0
1250,0.03753122701841909,0.03755846431994712,2.718942215457869e-05,0.02,0,0,0
1300,0.03743087089506976,0.03744058589415165,6.04820379843471e-05,0.02,2,0,0
1350,0.03729493106247017,0.03731992720354026,1.108749233959574e-05,0.02,1,0,0
