gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.05534801688667895,0.05595818188554828,0.03031288767644419,0.1225252788368832,18,0,0
100,0.05253527199861733,0.0529334560704257,0.001847231101601653,0.07431533820440915,1,0,0
150,0.04990357825851983,0.0503350585734321,0.0008134437745590329,0.04507453110788775,0,0,0
200,0.04862312927582337,0.0488393935502953,0.0003221166748829274,0.02733908508910477,10,0,0
250,0.0472117089146515,0.04743061169829905,0.0003179117874485653,0.02,0,0,0
300,0.04606594173449084,0.04621719627017459,0.0002983736004013595,0.02,3,0,0
350,0.04507681256100417,0.04524867524178805,0.0002548047345618119,0.02,3,0,0
400,0.04420660047595645,0.04431531837946406,0.0002822646568891734,0.02,1,0,0
450,0.04341869047320844,0.04350856574135403,0.0001559519323259746,0.02,6,0,0
500,0.04256354817559384,0.04263374197594075,0.0001358984865825726,0.02,0,0,0
550,0.04195897715758706,0.04206283074519843,0.0002591334164217454,0.02,0,0,0
600,0.04147790391928596,0.04155356757505952,8.266440046376418e-05,0.02,3,0,0
650,0.04094346561959776,0.04103661471997402,0.0001597957327869815,0.02,0,0,0
700,0.04039396840773944,0.04046347045125378,0.0001005617709748255,0.02,9,0,0
750,0.04003139732411232,0.04006421970961634,6.711005824841558e-05,0.02,1,0,0
800,0.03955826679392607,0.0396564070664956,6.444142466180307e-05,0.02,1,0,0
850,0.03930082652402582,0.0393165992262407,6.094612513712723e-05,0.02,2,0,0
900,0.03896999566341268,0.03898631508585378,8.698104856891282e-05,0.02,4,0,0
950,0.03859698513280486,0.03862640761679869,0.0001421229008851461,0.02,1,0,0
1000,0.03837929881621081,0.03840741093188684,6.073475687585229e-05,0.02,1,0,0
1050,0.03821382740600278,0.03825487409132097,9.500236238207667e-05,0.02,3,0,0
1100,0.03804894075006694,0.0380722842382435,7.519353358623986e-05,0.02,1,0,0
1150,0.03782415888601862,0.037857873310157,5.958338486526361e-05,0.02,0,0,0
1200,0.03772831058676163,0.03774015279968696,2.796944270549606e-05,0.02,1,0,0
1250,0.03742548612599703,0.03743968820041457,3.106558171776639e-05,0.02,0,0,0
1300,0.03726014173161935,0.03728268856991784,3.518761566081703e-05,0.02,0,0,0
1350,0.03712803817795812,0.03713950198907243,5.565605944817442e-05,0.02,3,0,0
1400,0.03700950313001421,0.03702273214767598,2.132400542845532e-05,0.02,0,0,0
1450,0.03692890789136781,0.0369443957734844,2.906684244522709e-05,0.02,0,0,0
1500,0.0367779211042881,0.03680033660395477,3.877406582816558e-05,0.02,0,0,0
1550,0.03670512826129867,0.03671499641933119,1.118778721101727e-05,0.02,1,0,0
1600,0.03663735979929106,0.03664345876327731,2.045622067194917e-05,0.02,2,0,0
1650,0.03656217720873441,0.03657972035314643,2.04655631151547e-05,0.02,0,0,0
1700,0.03627251737959156,0.03630495071273112,7.310094415311557e-06,0.02,3,0,0
1750,0.0361882106256257,0.03619335735022684,8.29512665605451e-06,0.02,6,0,0
1800,0.03611449707359372,0.0361241510652957,1.050733134962987e-05,0.02,0,0,0
1850,0.03608653997066252,0.03608873221240364,6.77104905925914e-06,0.02,3,0,0
1900,0.0360191902563679,0.03603004908191099,2.282093513295975e-06,0.02,0,0,0
1950,0.03599517167569762,0.03599548502133655,2.502916031010348e-06,0.02,0,0,0
2000,0.03590205347848889,0.03590302255344339,1.153252956069872e-05,0.02,7,0,0
2050,0.0358443978906974,0.03584739672380065,4.366598511540594e-06,0.02,3,0,0
