Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GDE --seed 4 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T300_E150_D500.txt --cnum 150 --enum 150 --dnum 500 --tnum 300 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T300_E150_D500.txt
Generations: 10000
Population size: 40
Random seed: 4
Pini (heuristic prob): 0.4
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 150/150/500/300/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T300_E150_D500.txt"
Gen 50: best_fit = 1646.28
Gen 100: best_fit = 1614.91
Gen 150: best_fit = 1591.06
Gen 200: best_fit = 1514.71
Gen 250: best_fit = 1495.21
Gen 300: best_fit = 1426.97
Gen 350: best_fit = 1416.41
Gen 400: best_fit = 1402.73
Gen 450: best_fit = 1389.86
Gen 500: best_fit = 1381.93
Gen 550: best_fit = 1374.65
Gen 600: best_fit = 1367.37
Gen 650: best_fit = 1362.09
Gen 700: best_fit = 1358.5
Gen 750: best_fit = 1352.2
Gen 800: best_fit = 1341.14
Gen 850: best_fit = 1335.82
Gen 900: best_fit = 1325.83
Gen 950: best_fit = 1317.84
Gen 1000: best_fit = 1312.28
Gen 1050: best_fit = 1308.68
Gen 1100: best_fit = 1296.89
Gen 1150: best_fit = 1295.48
Gen 1200: best_fit = 1291.7
Gen 1250: best_fit = 1289.94
Gen 1300: best_fit = 1288.49
Gen 1350: best_fit = 1285.65
Gen 1400: best_fit = 1278.77
Gen 1450: best_fit = 1277.13
Gen 1500: best_fit = 1275.63
Gen 1550: best_fit = 1274.29
Gen 1600: best_fit = 1272.51
Gen 1650: best_fit = 1270.88
Gen 1700: best_fit = 1269.86
Gen 1750: best_fit = 1268.83
Gen 1800: best_fit = 1267.72
Gen 1850: best_fit = 1266.78
Gen 1900: best_fit = 1263.86
Gen 1950: best_fit = 1262.82
Gen 2000: best_fit = 1261.63
Gen 2050: best_fit = 1259.55
Gen 2100: best_fit = 1257.09
Gen 2150: best_fit = 1253.36
Gen 2200: best_fit = 1250.06
Gen 2250: best_fit = 1248.33
Gen 2300: best_fit = 1247.52
Gen 2350: best_fit = 1246.93
Gen 2400: best_fit = 1240.71
Gen 2450: best_fit = 1235.9
Gen 2500: best_fit = 1234.38
Gen 2550: best_fit = 1234.04
Gen 2600: best_fit = 1232.26
Gen 2650: best_fit = 1231.86
Gen 2700: best_fit = 1230.23
Gen 2750: best_fit = 1225.35
Gen 2800: best_fit = 1225.07
Gen 2850: best_fit = 1224.33
Gen 2900: best_fit = 1224.14
Gen 2950: best_fit = 1224.05
Gen 3000: best_fit = 1223.68
Gen 3050: best_fit = 1223.46
Gen 3100: best_fit = 1222.83
Gen 3150: best_fit = 1221.07
Gen 3200: best_fit = 1220.97
Gen 3250: best_fit = 1220.83
Gen 3300: best_fit = 1220.69
Gen 3350: best_fit = 1220.55
Gen 3400: best_fit = 1220.42
Gen 3450: best_fit = 1220.31
Gen 3500: best_fit = 1220.19
