Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver CCHIHH --seed 3 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T300_E150_D500.txt --cnum 150 --enum 150 --dnum 500 --tnum 300 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T300_E150_D500.txt
Generations: 10000
Population size: 40
Random seed: 3
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 150/150/500/300/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T300_E150_D500.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=300, M_Jnum=300, M_OPTnum=5, ops=1500
  Nvar=3600, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=600
  Block 1 (seq): start=600, len=1500
  Block 2 (dev): start=2100, len=1500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 1995.04
Gen 50: best_fit = 1770.68
Gen 100: best_fit = 1723.92
Gen 150: best_fit = 1586.15
Gen 200: best_fit = 1535.52
Gen 250: best_fit = 1514.57
Gen 300: best_fit = 1472.99
Gen 350: best_fit = 1466.68
Gen 400: best_fit = 1438.87
Gen 450: best_fit = 1410.98
Gen 500: best_fit = 1381.57
Gen 550: best_fit = 1373.62
Gen 600: best_fit = 1357.21
Gen 650: best_fit = 1341.86
Gen 700: best_fit = 1315.95
Gen 750: best_fit = 1307.42
Gen 800: best_fit = 1292.22
Gen 850: best_fit = 1282.58
Gen 900: best_fit = 1280.41
Gen 950: best_fit = 1277.81
Gen 1000: best_fit = 1276.19
Gen 1050: best_fit = 1274.36
Gen 1100: best_fit = 1272.87
Gen 1150: best_fit = 1269.87
Gen 1200: best_fit = 1268.3
Gen 1250: best_fit = 1267.12
Gen 1300: best_fit = 1265.79
