Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver CCHIHH --seed 9 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T300_E150_D500.txt --cnum 150 --enum 150 --dnum 500 --tnum 300 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T300_E150_D500.txt
Generations: 10000
Population size: 40
Random seed: 9
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 150/150/500/300/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T300_E150_D500.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=300, M_Jnum=300, M_OPTnum=5, ops=1500
  Nvar=3600, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=600
  Block 1 (seq): start=600, len=1500
  Block 2 (dev): start=2100, len=1500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 1947.88
Gen 50: best_fit = 1590.61
Gen 100: best_fit = 1536.36
Gen 150: best_fit = 1501.19
Gen 200: best_fit = 1444.47
Gen 250: best_fit = 1423.16
Gen 300: best_fit = 1402.37
Gen 350: best_fit = 1383.77
Gen 400: best_fit = 1373.51
Gen 450: best_fit = 1336.99
Gen 500: best_fit = 1326.5
Gen 550: best_fit = 1312.56
Gen 600: best_fit = 1302.42
Gen 650: best_fit = 1300.09
Gen 700: best_fit = 1298.13
Gen 750: best_fit = 1295.92
Gen 800: best_fit = 1294.36
Gen 850: best_fit = 1292.28
Gen 900: best_fit = 1288.9
Gen 950: best_fit = 1277.49
Gen 1000: best_fit = 1271.61
Gen 1050: best_fit = 1261.34
Gen 1100: best_fit = 1244.87
Gen 1150: best_fit = 1230.92
Gen 1200: best_fit = 1228.16
Gen 1250: best_fit = 1224.38
Gen 1300: best_fit = 1220.3
