Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GDE --seed 1 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T300_E150_D500.txt --cnum 150 --enum 150 --dnum 500 --tnum 300 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T300_E150_D500.txt
Generations: 10000
Population size: 40
Random seed: 1
Pini (heuristic prob): 0.4
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 150/150/500/300/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T300_E150_D500.txt"
Gen 50: best_fit = 1629.7
Gen 100: best_fit = 1566.26
Gen 150: best_fit = 1535.61
Gen 200: best_fit = 1506.74
Gen 250: best_fit = 1488.56
Gen 300: best_fit = 1475.3
Gen 350: best_fit = 1446.57
Gen 400: best_fit = 1411.88
Gen 450: best_fit = 1395.77
Gen 500: best_fit = 1386.77
Gen 550: best_fit = 1368.5
Gen 600: best_fit = 1361.89
Gen 650: best_fit = 1347.96
Gen 700: best_fit = 1342.31
Gen 750: best_fit = 1306.88
Gen 800: best_fit = 1301.09
Gen 850: best_fit = 1291.09
Gen 900: best_fit = 1280.33
Gen 950: best_fit = 1271.2
Gen 1000: best_fit = 1264.19
Gen 1050: best_fit = 1260.23
Gen 1100: best_fit = 1256.28
Gen 1150: best_fit = 1250.62
Gen 1200: best_fit = 1248.86
Gen 1250: best_fit = 1246.6
Gen 1300: best_fit = 1236.21
Gen 1350: best_fit = 1228.28
Gen 1400: best_fit = 1222.54
Gen 1450: best_fit = 1214.47
Gen 1500: best_fit = 1206.82
Gen 1550: best_fit = 1203.83
Gen 1600: best_fit = 1198.66
Gen 1650: best_fit = 1197.2
Gen 1700: best_fit = 1194.97
Gen 1750: best_fit = 1191.71
Gen 1800: best_fit = 1186.98
Gen 1850: best_fit = 1180.22
Gen 1900: best_fit = 1179.49
Gen 1950: best_fit = 1178.88
Gen 2000: best_fit = 1178.33
Gen 2050: best_fit = 1177.8
Gen 2100: best_fit = 1176.91
Gen 2150: best_fit = 1176.29
Gen 2200: best_fit = 1175.63
Gen 2250: best_fit = 1175.32
Gen 2300: best_fit = 1174.43
Gen 2350: best_fit = 1173.94
