Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GA --seed 6 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T300_E150_D500.txt --cnum 150 --enum 150 --dnum 500 --tnum 300 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T300_E150_D500.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 150/150/500/300/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T300_E150_D500.txt"
Gen 50: best_fit = 1684.96
Gen 100: best_fit = 1678.85
Gen 150: best_fit = 1637.62
Gen 200: best_fit = 1637.61
Gen 250: best_fit = 1637.35
Gen 300: best_fit = 1617.2
Gen 350: best_fit = 1616.67
Gen 400: best_fit = 1614.84
Gen 450: best_fit = 1613.74
Gen 500: best_fit = 1613.45
Gen 550: best_fit = 1612.91
Gen 600: best_fit = 1588.48
Gen 650: best_fit = 1583.4
Gen 700: best_fit = 1582.61
Gen 750: best_fit = 1582.6
Gen 800: best_fit = 1582.1
Gen 850: best_fit = 1581.81
Gen 900: best_fit = 1581.81
Gen 950: best_fit = 1562.43
Gen 1000: best_fit = 1562.43
Gen 1050: best_fit = 1561.65
Gen 1100: best_fit = 1558.77
Gen 1150: best_fit = 1558.58
Gen 1200: best_fit = 1557.88
Gen 1250: best_fit = 1557.79
Gen 1300: best_fit = 1556.23
Gen 1350: best_fit = 1555.91
Gen 1400: best_fit = 1550.61
Gen 1450: best_fit = 1549.57
Gen 1500: best_fit = 1548.57
Gen 1550: best_fit = 1548.47
Gen 1600: best_fit = 1547.82
Gen 1650: best_fit = 1547.65
Gen 1700: best_fit = 1547.59
Gen 1750: best_fit = 1546.53
Gen 1800: best_fit = 1544.2
Gen 1850: best_fit = 1540.53
Gen 1900: best_fit = 1540.53
Gen 1950: best_fit = 1540.52
Gen 2000: best_fit = 1538.55
Gen 2050: best_fit = 1507
Gen 2100: best_fit = 1504.64
Gen 2150: best_fit = 1504.64
Gen 2200: best_fit = 1504.4
Gen 2250: best_fit = 1501.55
Gen 2300: best_fit = 1500.85
Gen 2350: best_fit = 1500.85
Gen 2400: best_fit = 1500.81
Gen 2450: best_fit = 1500.72
Gen 2500: best_fit = 1500.62
Gen 2550: best_fit = 1499.42
Gen 2600: best_fit = 1497.66
Gen 2650: best_fit = 1497.38
Gen 2700: best_fit = 1497.38
Gen 2750: best_fit = 1497.2
Gen 2800: best_fit = 1497.14
Gen 2850: best_fit = 1496.99
Gen 2900: best_fit = 1496.93
Gen 2950: best_fit = 1496.59
Gen 3000: best_fit = 1495.98
Gen 3050: best_fit = 1495.85
Gen 3100: best_fit = 1494.06
Gen 3150: best_fit = 1491.14
Gen 3200: best_fit = 1491.06
Gen 3250: best_fit = 1490.77
Gen 3300: best_fit = 1490.76
Gen 3350: best_fit = 1489.98
Gen 3400: best_fit = 1487.39
Gen 3450: best_fit = 1487.22
Gen 3500: best_fit = 1487.2
Gen 3550: best_fit = 1486.32
Gen 3600: best_fit = 1486.32
Gen 3650: best_fit = 1483.82
Gen 3700: best_fit = 1483.29
Gen 3750: best_fit = 1482.84
Gen 3800: best_fit = 1482.84
Gen 3850: best_fit = 1482.4
Gen 3900: best_fit = 1481.23
Gen 3950: best_fit = 1477.41
Gen 4000: best_fit = 1477.41
Gen 4050: best_fit = 1477.15
Gen 4100: best_fit = 1472.59
Gen 4150: best_fit = 1472.17
Gen 4200: best_fit = 1472.05
Gen 4250: best_fit = 1472.05
Gen 4300: best_fit = 1471.1
Gen 4350: best_fit = 1471.06
Gen 4400: best_fit = 1471.06
Gen 4450: best_fit = 1471.06
Gen 4500: best_fit = 1470.84
Gen 4550: best_fit = 1470.43
Gen 4600: best_fit = 1470.43
Gen 4650: best_fit = 1468.48
Gen 4700: best_fit = 1468.46
Gen 4750: best_fit = 1468.46
Gen 4800: best_fit = 1468.44
Gen 4850: best_fit = 1467.4
Gen 4900: best_fit = 1467.09
Gen 4950: best_fit = 1466.04
Gen 5000: best_fit = 1466.04
Gen 5050: best_fit = 1465.74
Gen 5100: best_fit = 1465.74
Gen 5150: best_fit = 1465.74
Gen 5200: best_fit = 1465.65
Gen 5250: best_fit = 1465.35
Gen 5300: best_fit = 1464.88
Gen 5350: best_fit = 1464.45
Gen 5400: best_fit = 1464.45
Gen 5450: best_fit = 1463.87
Gen 5500: best_fit = 1463.56
Gen 5550: best_fit = 1463.34
Gen 5600: best_fit = 1462.57
Gen 5650: best_fit = 1462.41
Gen 5700: best_fit = 1461.4
Gen 5750: best_fit = 1461.05
Gen 5800: best_fit = 1461.03
Gen 5850: best_fit = 1460.85
Gen 5900: best_fit = 1460.67
Gen 5950: best_fit = 1460.67
Gen 6000: best_fit = 1460.52
Gen 6050: best_fit = 1456.4
Gen 6100: best_fit = 1452.66
Gen 6150: best_fit = 1452.66
Gen 6200: best_fit = 1450.8
Gen 6250: best_fit = 1450.25
Gen 6300: best_fit = 1450.09
Gen 6350: best_fit = 1449.76
Gen 6400: best_fit = 1449.76
Gen 6450: best_fit = 1449.76
Gen 6500: best_fit = 1449.53
Gen 6550: best_fit = 1449.41
Gen 6600: best_fit = 1449.23
Gen 6650: best_fit = 1449.22
Gen 6700: best_fit = 1449.22
Gen 6750: best_fit = 1449.22
Gen 6800: best_fit = 1448.89
Gen 6850: best_fit = 1448.76
Gen 6900: best_fit = 1448.76
Gen 6950: best_fit = 1448.23
Gen 7000: best_fit = 1447.89
Gen 7050: best_fit = 1447.67
Gen 7100: best_fit = 1447.67
Gen 7150: best_fit = 1447.53
Gen 7200: best_fit = 1447.53
Gen 7250: best_fit = 1447.46
Gen 7300: best_fit = 1447.21
Gen 7350: best_fit = 1446.77
Gen 7400: best_fit = 1446.69
Gen 7450: best_fit = 1446.49
Gen 7500: best_fit = 1446
Gen 7550: best_fit = 1446
Gen 7600: best_fit = 1445.81
Gen 7650: best_fit = 1445.55
Gen 7700: best_fit = 1445.54
Gen 7750: best_fit = 1445.45
Gen 7800: best_fit = 1445.4
Gen 7850: best_fit = 1445.4
Gen 7900: best_fit = 1444.4
Gen 7950: best_fit = 1444.34
Gen 8000: best_fit = 1444.34
Gen 8050: best_fit = 1444.26
Gen 8100: best_fit = 1443.98
Gen 8150: best_fit = 1443.95
Gen 8200: best_fit = 1443.95
Gen 8250: best_fit = 1443.67
Gen 8300: best_fit = 1443.62
Gen 8350: best_fit = 1443.36
Gen 8400: best_fit = 1443.36
Gen 8450: best_fit = 1443.18
Gen 8500: best_fit = 1443.04
Gen 8550: best_fit = 1442.98
Gen 8600: best_fit = 1442.98
Gen 8650: best_fit = 1442.88
Gen 8700: best_fit = 1442.88
