gen,GA mean,GA var,DE mean,DE var,GDE mean,GDE var,CCHIHH_base mean,CCHIHH_base var,CCHIHH_stable mean,CCHIHH_stable var
7500,1505.306,1809.6572839999994,1706.723,474.33948100000123,1135.21,831.9426199999995,1091.6860000000001,2809.4207240000023,1081.145,4286.131844999998
7550,1503.798,1832.847335999999,1706.723,474.33948100000123,1134.9199999999998,843.2729200000009,1090.977,2817.074021000001,1080.9479999999999,4288.940576000003
7600,1502.76,1875.8464600000007,1706.723,474.33948100000123,1134.16,848.1096199999993,1090.178,2801.230256000004,1080.718,4289.005336000003
7650,1502.274,1879.812863999997,1706.723,474.33948100000123,1133.551,868.0122089999998,1089.851,2787.8044489999997,1080.419,4286.672469
7700,1501.816,1881.1034239999976,1706.723,474.33948100000123,1133.393,868.4727209999992,1089.648,2791.430635999999,1080.181,4297.289329000006
7750,1501.467,1850.3070410000025,1706.723,474.33948100000123,1133.135,865.7905650000002,1089.475,2792.919785000001,1079.585,4279.2745650000015
7800,1500.304,1675.117743999996,1706.723,474.33948100000123,1132.6309999999999,873.4963490000007,1089.166,2784.492623999999,1079.09,4298.428439999998
7850,1499.913,1675.9689809999977,1706.723,474.33948100000123,1131.644,879.1314639999994,1088.969,2788.7956489999992,1078.691,4297.911449000002
7900,1498.812,1695.9871759999987,1706.723,474.33948100000123,1131.125,892.415244999999,1088.7,2774.3674800000026,1078.392,4303.238655999998
7950,1498.499,1705.9889289999992,1706.723,474.33948100000123,1130.452,917.503096,1088.411,2763.1761690000003,1078.0729999999999,4302.709800999996
8000,1497.433,1740.040900999999,1706.723,474.33948100000123,1130.018,940.143636000001,1088.149,2755.2761890000015,1077.851,4312.404429000002
8050,1495.683,1669.2534810000002,1705.834,492.9791440000016,1129.554,952.3832840000014,1087.9279999999999,2745.2908560000014,1077.635,4320.053405
8100,1494.6950000000002,1687.6558450000016,1705.834,492.9791440000016,1129.227,957.9075410000012,1087.312,2724.4254759999994,1077.355,4322.313385000002
8150,1494.532,1688.989436000001,1705.834,492.9791440000016,1128.902,966.932136,1087.098,2722.360396000002,1077.021,4321.429388999999
8200,1493.993,1668.0195009999993,1705.834,492.9791440000016,1128.413,989.2108410000001,1086.307,2696.945140999999,1076.376,4315.636303999998
8250,1493.7040000000002,1674.3493240000018,1705.834,492.9791440000016,1127.779,1026.3336890000026,1086.166,2694.407764,1076.09,4325.846099999997
8300,1492.6439999999998,1714.237464000002,1705.834,492.9791440000016,1127.258,1036.2626759999996,1085.849,2692.4243490000013,1075.924,4329.247544000003
8350,1489.5369999999998,1418.464401000003,1705.834,492.9791440000016,1126.399,1074.876449,1085.357,2683.7383410000048,1075.7459999999999,4335.875943999998
8400,1488.475,1460.365885000002,1703.217,630.426601000001,1125.858,1091.8133360000006,1084.728,2682.166056000001,1074.471,4188.198528999998
8450,1484.433,1748.4235410000008,1703.217,630.426601000001,1125.374,1086.2259640000013,1084.556,2680.716544,1071.726,3719.3967240000006
8500,1484.06,1754.4317400000014,1703.217,630.426601000001,1124.864,1087.3811240000011,1084.298,2686.425096000001,1070.353,3547.909981000003
8550,1483.125,1743.8591849999987,1703.217,630.426601000001,1124.511,1107.0581489999984,1084.0189999999998,2680.7783290000025,1069.347,3432.3480409999966
8600,1482.98,1745.4233999999997,1703.217,630.426601000001,1124.1979999999999,1123.923096,1083.816,2678.5554639999946,1068.334,3330.480643999997
8650,1482.4360000000001,1694.6325840000002,1703.217,630.426601000001,1124.024,1124.570363999998,1083.509,2673.0528090000016,1067.558,3273.957256000002
8700,1482.012,1640.2911959999979,1703.217,630.426601000001,1123.717,1131.8636409999995,1083.316,2674.7443640000015,1066.563,3192.744220999998
8750,1480.0700000000002,1690.9945800000005,1703.217,630.426601000001,1123.241,1140.782889,1083.0800000000002,2679.476300000002,1065.373,3192.1527410000017
8800,1479.368,1671.7741360000011,1703.217,630.426601000001,1122.491,1159.8892090000002,1082.772,2687.7299759999996,1064.901,3171.6585889999997
8850,1479.044,1665.4034040000017,1703.217,630.426601000001,1122.072,1183.9889359999997,1082.611,2691.232649000002,1064.182,3181.745536000003
8900,1478.558,1672.3082560000016,1703.217,630.426601000001,1121.816,1182.948404000001,1082.371,2683.836328999997,1063.656,3154.2334239999964
8950,1478.2549999999999,1672.4390649999991,1703.217,630.426601000001,1120.611,1197.7374690000015,1081.966,2676.0073039999975,1063.213,3168.2047009999987
9000,1477.652,1635.797275999999,1703.217,630.426601000001,1120.053,1191.0134809999995,1081.483,2614.401880999999,1062.774,3163.3065839999986
9050,1477.526,1636.863244000001,1703.217,630.426601000001,1119.127,1220.4979810000013,1081.367,2616.516461000001,1062.376,3146.822643999999
9100,1477.31,1628.3204400000009,1703.217,630.426601000001,1118.617,1232.0840809999997,1081.231,2617.6910489999996,1062.0449999999998,3134.579905000005
9150,1476.315,1555.885924999998,1703.217,630.426601000001,1117.593,1239.2575809999987,1081.0459999999998,2619.933564,1061.4940000000001,3136.3374440000002
9200,1474.077,1673.9957209999993,1703.217,630.426601000001,1116.991,1273.0243890000015,1080.742,2610.430956000004,1061.268,3136.6086359999986
9250,1473.228,1672.593976,1703.217,630.426601000001,1116.574,1267.748844000002,1080.658,2608.345915999998,1061.128,3136.711336000001
9300,1473.0059999999999,1661.8437439999984,1703.217,630.426601000001,1115.72,1267.0025799999999,1080.366,2629.394544,1060.709,3122.6273690000016
9350,1472.46,1669.8850799999987,1703.217,630.426601000001,1115.453,1269.4104409999986,1080.17,2628.8309799999997,1060.431,3126.0105090000043
9400,1472.0610000000001,1683.6093089999983,1703.217,630.426601000001,1114.922,1293.3812759999971,1080.036,2633.796784000001,1060.303,3125.267001000004
9450,1471.759,1663.5992689999962,1703.217,630.426601000001,1114.428,1298.6794759999987,1079.844,2634.315703999998,1059.855,3108.8289449999984
