Command: 'build_nsub1\Release\CED_Schedule.exe' --solver CCHIHH --stable --migration --resample_gate 15 --seed 6 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5 --nsubpop 1
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: enabled
  Subpopulations: 1
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Migration] Initialized: 1 subpops, interval=5, pElitist=0.8

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=1
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 1981.89
Gen 50: best_fit = 1603.74
Gen 100: best_fit = 1592.46
Gen 150: best_fit = 1535.97
Gen 200: best_fit = 1503.88
Gen 250: best_fit = 1450.27
Gen 300: best_fit = 1441.01
Gen 350: best_fit = 1427.83
Gen 400: best_fit = 1404.97
Gen 450: best_fit = 1396.88
Gen 500: best_fit = 1394.58
Gen 550: best_fit = 1349.43
Gen 600: best_fit = 1323.32
Gen 650: best_fit = 1323.32
Gen 700: best_fit = 1308.48
Gen 750: best_fit = 1303.98
Gen 800: best_fit = 1288.54
Gen 850: best_fit = 1285.59
Gen 900: best_fit = 1272.6
Gen 950: best_fit = 1272.18
Gen 1000: best_fit = 1251.7
Gen 1050: best_fit = 1251.7
Gen 1100: best_fit = 1242.9
Gen 1150: best_fit = 1242.9
Gen 1200: best_fit = 1242.9
Gen 1250: best_fit = 1231.03
Gen 1300: best_fit = 1223.95
Gen 1350: best_fit = 1222.11
Gen 1400: best_fit = 1222.11
Gen 1450: best_fit = 1221.39
Gen 1500: best_fit = 1204.82
Gen 1550: best_fit = 1201.53
Gen 1600: best_fit = 1198.72
Gen 1650: best_fit = 1186.49
Gen 1700: best_fit = 1185.51
Gen 1750: best_fit = 1184.02
Gen 1800: best_fit = 1178.65
Gen 1850: best_fit = 1177.86
Gen 1900: best_fit = 1177.64
Gen 1950: best_fit = 1176.43
Gen 2000: best_fit = 1176.09
Gen 2050: best_fit = 1167.64
Gen 2100: best_fit = 1166.54
Gen 2150: best_fit = 1166.54
Gen 2200: best_fit = 1164.56
Gen 2250: best_fit = 1151.84
Gen 2300: best_fit = 1151.84
Gen 2350: best_fit = 1151.84
Gen 2400: best_fit = 1151.84
Gen 2450: best_fit = 1151.84
Gen 2500: best_fit = 1151.84
Gen 2550: best_fit = 1151.84
Gen 2600: best_fit = 1151.84
Gen 2650: best_fit = 1151.84
Gen 2700: best_fit = 1151.84
Gen 2750: best_fit = 1151.84
Gen 2800: best_fit = 1146.44
Gen 2850: best_fit = 1146.44
Gen 2900: best_fit = 1143.95
Gen 2950: best_fit = 1136.84
Gen 3000: best_fit = 1132.95
Gen 3050: best_fit = 1128.71
Gen 3100: best_fit = 1117.77
Gen 3150: best_fit = 1116.11
Gen 3200: best_fit = 1115.86
Gen 3250: best_fit = 1115.42
Gen 3300: best_fit = 1114.58
Gen 3350: best_fit = 1114.18
Gen 3400: best_fit = 1114.18
Gen 3450: best_fit = 1114.18
Gen 3500: best_fit = 1114.18
Gen 3550: best_fit = 1114.18
Gen 3600: best_fit = 1114.18
Gen 3650: best_fit = 1114.18
Gen 3700: best_fit = 1114.18
Gen 3750: best_fit = 1113.92
Gen 3800: best_fit = 1113.44
Gen 3850: best_fit = 1112.92
Gen 3900: best_fit = 1112.7
Gen 3950: best_fit = 1111.92
Gen 4000: best_fit = 1110.73
Gen 4050: best_fit = 1096.4
Gen 4100: best_fit = 1095.72
Gen 4150: best_fit = 1095.72
Gen 4200: best_fit = 1094.59
Gen 4250: best_fit = 1094.59
Gen 4300: best_fit = 1094.45
Gen 4350: best_fit = 1094.33
Gen 4400: best_fit = 1094.32
Gen 4450: best_fit = 1094.27
Gen 4500: best_fit = 1094.11
Gen 4550: best_fit = 1093.66
Gen 4600: best_fit = 1093.66
Gen 4650: best_fit = 1093.66
Gen 4700: best_fit = 1087.99
Gen 4750: best_fit = 1087.96
Gen 4800: best_fit = 1086.13
Gen 4850: best_fit = 1086.13
Gen 4900: best_fit = 1081.72
Gen 4950: best_fit = 1081.72
Gen 5000: best_fit = 1081.6
Gen 5050: best_fit = 1080.73
Gen 5100: best_fit = 1080.73
Gen 5150: best_fit = 1080.73
Gen 5200: best_fit = 1080.33
Gen 5250: best_fit = 1080.33
Gen 5300: best_fit = 1080.33
Gen 5350: best_fit = 1080.33
Gen 5400: best_fit = 1080.11
Gen 5450: best_fit = 1079.66
Gen 5500: best_fit = 1079.66
Gen 5550: best_fit = 1079.66
Gen 5600: best_fit = 1079.66
Gen 5650: best_fit = 1079.66
Gen 5700: best_fit = 1079.66
Gen 5750: best_fit = 1078.46
Gen 5800: best_fit = 1071.44
Gen 5850: best_fit = 1071.44
Gen 5900: best_fit = 1069.35
Gen 5950: best_fit = 1069.06
Gen 6000: best_fit = 1069.06
Gen 6050: best_fit = 1069.06
Gen 6100: best_fit = 1069.06
Gen 6150: best_fit = 1069.06
Gen 6200: best_fit = 1069.06
Gen 6250: best_fit = 1069.06
Gen 6300: best_fit = 1069.06
Gen 6350: best_fit = 1069.06
Gen 6400: best_fit = 1069.06
Gen 6450: best_fit = 1069.06
Gen 6500: best_fit = 1069.06
Gen 6550: best_fit = 1069.06
Gen 6600: best_fit = 1069.06
Gen 6650: best_fit = 1069.06
Gen 6700: best_fit = 1069.06
Gen 6750: best_fit = 1067.07
Gen 6800: best_fit = 1067.07
Gen 6850: best_fit = 1066.8
Gen 6900: best_fit = 1066.8
Gen 6950: best_fit = 1066.14
Gen 7000: best_fit = 1066.14
Gen 7050: best_fit = 1066.14
Gen 7100: best_fit = 1066.14
Gen 7150: best_fit = 1065.11
Gen 7200: best_fit = 1064.84
Gen 7250: best_fit = 1064.48
Gen 7300: best_fit = 1064.48
Gen 7350: best_fit = 1064.21
Gen 7400: best_fit = 1064.21
Gen 7450: best_fit = 1064.11
Gen 7500: best_fit = 1063.52
Gen 7550: best_fit = 1063.47
Gen 7600: best_fit = 1063.47
Gen 7650: best_fit = 1062.48
Gen 7700: best_fit = 1061.04
Gen 7750: best_fit = 1060.44
Gen 7800: best_fit = 1060.44
Gen 7850: best_fit = 1058.27
Gen 7900: best_fit = 1058.27
Gen 7950: best_fit = 1058.27
Gen 8000: best_fit = 1058.11
Gen 8050: best_fit = 1058.05
Gen 8100: best_fit = 1058.05
Gen 8150: best_fit = 1058.05
Gen 8200: best_fit = 1058.05
Gen 8250: best_fit = 1058.05
Gen 8300: best_fit = 1058.05
Gen 8350: best_fit = 1058.05
Gen 8400: best_fit = 1053.16
Gen 8450: best_fit = 1053.03
Gen 8500: best_fit = 1053.03
Gen 8550: best_fit = 1053.03
Gen 8600: best_fit = 1053.03
Gen 8650: best_fit = 1053.03
Gen 8700: best_fit = 1053.03
Gen 8750: best_fit = 1053.03
Gen 8800: best_fit = 1053.03
Gen 8850: best_fit = 1053.03
Gen 8900: best_fit = 1053.03
Gen 8950: best_fit = 1053.03
Gen 9000: best_fit = 1052.92
Gen 9050: best_fit = 1052.92
Gen 9100: best_fit = 1052.92
Gen 9150: best_fit = 1052.4
Gen 9200: best_fit = 1052.4
Gen 9250: best_fit = 1052.4
Gen 9300: best_fit = 1052.4
Gen 9350: best_fit = 1052.4
Gen 9400: best_fit = 1052.4
Gen 9450: best_fit = 1052.4
Gen 9500: best_fit = 1052.4
Gen 9550: best_fit = 1052.2
Gen 9600: best_fit = 1052.1
Gen 9650: best_fit = 1051.78
Gen 9700: best_fit = 1051.38
Gen 9750: best_fit = 1051.38
Gen 9800: best_fit = 1051.38
Gen 9850: best_fit = 1051.38
Gen 9900: best_fit = 1051.38
Gen 9950: best_fit = 1051.38
Gen 10000: best_fit = 1051.38

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 1
Generations = 10000
The best solution = 1051.38
Time = 87.188 s

exit code 0
