config,mean,std,best,median,worst,mean±std
CCHIHH_Full,0.15613110000000002,0.0014559476829733831,0.153704,0.1562915,0.158761,0.156131 +- 0.001456
CGA,0.1652941,0.001616055654294669,0.163261,0.165302,0.167955,0.165294 +- 0.001616
IMOMA,0.1843949,0.0016099649029990943,0.182613,0.183751,0.187299,0.184395 +- 0.001610
DSAC_DE,0.1639987,0.0035150943736343056,0.16161,0.16283999999999998,0.17346,0.163999 +- 0.003515
