Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--seed' '6' '--alpha' '0.2' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Objective alpha: 0.2
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 3184.53
[Normalization] alpha = 0.2

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.070539
Gen 50: best_fit = 0.0550986
Gen 100: best_fit = 0.0495297
Gen 150: best_fit = 0.0467016
Gen 200: best_fit = 0.0435111
Gen 250: best_fit = 0.0411772
Gen 300: best_fit = 0.0396438
Gen 350: best_fit = 0.0386253
Gen 400: best_fit = 0.0376469
Gen 450: best_fit = 0.0369563
Gen 500: best_fit = 0.0364607
Gen 550: best_fit = 0.0359566
Gen 600: best_fit = 0.0352771
Gen 650: best_fit = 0.0349593
Gen 700: best_fit = 0.0345009
Gen 750: best_fit = 0.0340153
Gen 800: best_fit = 0.0336346
Gen 850: best_fit = 0.0333615
Gen 900: best_fit = 0.0331563
Gen 950: best_fit = 0.0329906
Gen 1000: best_fit = 0.0327301
Gen 1050: best_fit = 0.0325437
Gen 1100: best_fit = 0.0322663
Gen 1150: best_fit = 0.031986
Gen 1200: best_fit = 0.0318418
Gen 1250: best_fit = 0.0317329
Gen 1300: best_fit = 0.031497
Gen 1350: best_fit = 0.0313548
Gen 1400: best_fit = 0.0312448
Gen 1450: best_fit = 0.031115
Gen 1500: best_fit = 0.0310273
Gen 1550: best_fit = 0.0310273
Gen 1600: best_fit = 0.0310273
Gen 1650: best_fit = 0.0310273
Gen 1700: best_fit = 0.0309628
Gen 1750: best_fit = 0.0309088
Gen 1800: best_fit = 0.0308882
Gen 1850: best_fit = 0.0308034
Gen 1900: best_fit = 0.0307121
Gen 1950: best_fit = 0.0306825
Gen 2000: best_fit = 0.030658
Gen 2050: best_fit = 0.0306501
Gen 2100: best_fit = 0.0306032
Gen 2150: best_fit = 0.0305856
Gen 2200: best_fit = 0.0305035
Gen 2250: best_fit = 0.0304986
Gen 2300: best_fit = 0.0304446
Gen 2350: best_fit = 0.0302935
Gen 2400: best_fit = 0.0301826
