Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CGA' '--seed' '5' '--alpha' '0.2' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Objective alpha: 0.2
Solver: CGA
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
CGA input: (raw data mode via --data_dir/--data_file)
CGA VM count (raw mode): 70
CGA communication scale (raw mode): 0.01
CGA edge ratio (raw mode): 0.6
CGA deadline factor (raw mode): 1.5
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 3189.98
[Normalization] alpha = 0.2

=== Running CGA Solver ===
CGA mode: objective-compatible with CED_Schedule (best_fit smaller is better)
CGA params: pop=300, gen=10000, pc=0.75, pm(early/late)=0.03/0.01, cat=150, cat_apply_gen<=5000
Gen 50: best_fit = 0.0604047
Gen 100: best_fit = 0.0593885
Gen 150: best_fit = 0.0593248
Gen 200: best_fit = 0.0591116
Gen 250: best_fit = 0.0565122
Gen 300: best_fit = 0.0557618
Gen 350: best_fit = 0.0556507
Gen 400: best_fit = 0.0554744
Gen 450: best_fit = 0.0549459
Gen 500: best_fit = 0.0547163
Gen 550: best_fit = 0.0544001
Gen 600: best_fit = 0.054314
Gen 650: best_fit = 0.0541675
Gen 700: best_fit = 0.0536775
Gen 750: best_fit = 0.0526244
Gen 800: best_fit = 0.0522643
Gen 850: best_fit = 0.0521024
Gen 900: best_fit = 0.0519691
Gen 950: best_fit = 0.051881
Gen 1000: best_fit = 0.0513624
Gen 1050: best_fit = 0.0509509
Gen 1100: best_fit = 0.0508302
Gen 1150: best_fit = 0.0506434
Gen 1200: best_fit = 0.0505445
Gen 1250: best_fit = 0.0503386
Gen 1300: best_fit = 0.050251
Gen 1350: best_fit = 0.0500295
Gen 1400: best_fit = 0.0499755
Gen 1450: best_fit = 0.0498235
Gen 1500: best_fit = 0.0497256
Gen 1550: best_fit = 0.0491798
Gen 1600: best_fit = 0.0490253
Gen 1650: best_fit = 0.0488803
Gen 1700: best_fit = 0.0485404
Gen 1750: best_fit = 0.0480855
Gen 1800: best_fit = 0.0478149
Gen 1850: best_fit = 0.0476184
Gen 1900: best_fit = 0.0473273
Gen 1950: best_fit = 0.0471686
Gen 2000: best_fit = 0.0469255
Gen 2050: best_fit = 0.0468415
Gen 2100: best_fit = 0.046729
Gen 2150: best_fit = 0.0466795
Gen 2200: best_fit = 0.0466245
Gen 2250: best_fit = 0.0465906
Gen 2300: best_fit = 0.0463076
Gen 2350: best_fit = 0.0461531
Gen 2400: best_fit = 0.0460458
Gen 2450: best_fit = 0.0460057
Gen 2500: best_fit = 0.0459127
Gen 2550: best_fit = 0.0457265
Gen 2600: best_fit = 0.045661
Gen 2650: best_fit = 0.045515
Gen 2700: best_fit = 0.045484
Gen 2750: best_fit = 0.0453235
Gen 2800: best_fit = 0.0451086
