Command: 'C:\Users\Hu\Desktop\CED_schedule_Final\build\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--seed' '5' '--alpha' '0.2' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\CED_schedule_Final\data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Objective alpha: 0.2
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: bandit
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 3179.89
[Normalization] alpha = 0.2

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0720411
Gen 50: best_fit = 0.0555918
Gen 100: best_fit = 0.051559
Gen 150: best_fit = 0.0483334
Gen 200: best_fit = 0.0461381
Gen 250: best_fit = 0.0444132
Gen 300: best_fit = 0.0427384
Gen 350: best_fit = 0.0412946
Gen 400: best_fit = 0.0402484
Gen 450: best_fit = 0.0394106
Gen 500: best_fit = 0.0387238
Gen 550: best_fit = 0.0381747
Gen 600: best_fit = 0.0375501
Gen 650: best_fit = 0.0370633
Gen 700: best_fit = 0.0366712
Gen 750: best_fit = 0.0363259
Gen 800: best_fit = 0.0359541
Gen 850: best_fit = 0.0357104
Gen 900: best_fit = 0.0353804
Gen 950: best_fit = 0.0351499
Gen 1000: best_fit = 0.0349848
Gen 1050: best_fit = 0.0348468
Gen 1100: best_fit = 0.0346598
Gen 1150: best_fit = 0.0344872
Gen 1200: best_fit = 0.0343015
Gen 1250: best_fit = 0.0341754
Gen 1300: best_fit = 0.0340483
Gen 1350: best_fit = 0.0339316
Gen 1400: best_fit = 0.0337912
Gen 1450: best_fit = 0.0336706
Gen 1500: best_fit = 0.0334207
Gen 1550: best_fit = 0.0333727
Gen 1600: best_fit = 0.0332936
Gen 1650: best_fit = 0.0331252
Gen 1700: best_fit = 0.0324812
Gen 1750: best_fit = 0.0322688
Gen 1800: best_fit = 0.0322154
Gen 1850: best_fit = 0.0319531
Gen 1900: best_fit = 0.0317468
Gen 1950: best_fit = 0.0312734
Gen 2000: best_fit = 0.0311153
Gen 2050: best_fit = 0.031029
Gen 2100: best_fit = 0.0309218
Gen 2150: best_fit = 0.0307915
Gen 2200: best_fit = 0.0306255
Gen 2250: best_fit = 0.0305135
Gen 2300: best_fit = 0.0304108
Gen 2350: best_fit = 0.0303176
Gen 2400: best_fit = 0.0302508
Gen 2450: best_fit = 0.0301417
Gen 2500: best_fit = 0.0300439
Gen 2550: best_fit = 0.0300064
Gen 2600: best_fit = 0.0299642
Gen 2650: best_fit = 0.0299022
Gen 2700: best_fit = 0.029882
Gen 2750: best_fit = 0.0298281
Gen 2800: best_fit = 0.0298015
Gen 2850: best_fit = 0.0297262
Gen 2900: best_fit = 0.0297057
Gen 2950: best_fit = 0.0296482
Gen 3000: best_fit = 0.0294761
Gen 3050: best_fit = 0.0293035
Gen 3100: best_fit = 0.0290974
Gen 3150: best_fit = 0.0289808
Gen 3200: best_fit = 0.0288766
Gen 3250: best_fit = 0.0288121
Gen 3300: best_fit = 0.0286934
Gen 3350: best_fit = 0.0286569
Gen 3400: best_fit = 0.0286096
Gen 3450: best_fit = 0.0285146
Gen 3500: best_fit = 0.0284569
Gen 3550: best_fit = 0.0283311
Gen 3600: best_fit = 0.0282418
Gen 3650: best_fit = 0.0282109
Gen 3700: best_fit = 0.0281352
Gen 3750: best_fit = 0.02806
Gen 3800: best_fit = 0.0279961
Gen 3850: best_fit = 0.0279449
Gen 3900: best_fit = 0.0279342
Gen 3950: best_fit = 0.0278506
Gen 4000: best_fit = 0.0278273
Gen 4050: best_fit = 0.0277602
Gen 4100: best_fit = 0.0277351
Gen 4150: best_fit = 0.0277065
Gen 4200: best_fit = 0.0276137
Gen 4250: best_fit = 0.027589
Gen 4300: best_fit = 0.0275762
Gen 4350: best_fit = 0.0275135
Gen 4400: best_fit = 0.0274303
Gen 4450: best_fit = 0.0273737
Gen 4500: best_fit = 0.0273717
Gen 4550: best_fit = 0.0273141
Gen 4600: best_fit = 0.0272549
Gen 4650: best_fit = 0.0272487
Gen 4700: best_fit = 0.0272086
Gen 4750: best_fit = 0.0271975
Gen 4800: best_fit = 0.0271975
Gen 4850: best_fit = 0.0271822
Gen 4900: best_fit = 0.0271761
