gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.035,0.64,0.3125,0.0125,0.0375,0.9325,0.02,0.01,0.21,0.74,0.0325,0.0175,0.0241667,0.283333,0.246667,0.104167,0.310833,0.00666667,0.0108333,0.0133333
100,0.0075,0.585,0.4,0.0075,0.3425,0.65,0.0075,0,0.47,0.52,0.0025,0.0075,0.116667,0.351667,0.173333,0.133333,0.216667,0.0025,0.000833333,0.005
150,0.1075,0.6375,0.2525,0.0025,0.33,0.66,0.0075,0.0025,0.5575,0.345,0.09,0.0075,0.145833,0.398333,0.115,0.0841667,0.22,0.0025,0.03,0.00416667
200,0.125,0.625,0.25,0,0.2525,0.7025,0.0425,0.0025,0.4975,0.2625,0.2375,0.0025,0.125833,0.374167,0.0875,0.0833333,0.234167,0.0141667,0.0791667,0.00166667
250,0.125,0.6375,0.165,0.0725,0.615,0.34,0.0375,0.0075,0.36,0.255,0.385,0,0.246667,0.3325,0.085,0.055,0.113333,0.0125,0.128333,0.0266667
300,0.125,0.745,0.13,0,0.63,0.3275,0.0425,0,0.49,0.1575,0.35,0.0025,0.251667,0.411667,0.0525,0.0433333,0.109167,0.0141667,0.116667,0.000833333
350,0.125,0.6325,0.2325,0.01,0.6275,0.2975,0.075,0,0.5375,0.1075,0.3525,0.0025,0.250833,0.39,0.0358333,0.0775,0.0991667,0.025,0.1175,0.00416667
400,0.1275,0.495,0.2775,0.1,0.2475,0.685,0.0675,0,0.53,0.0825,0.385,0.0025,0.125,0.341667,0.0275,0.0925,0.228333,0.0225,0.128333,0.0341667
450,0.125,0.5,0.2475,0.1275,0.5175,0.45,0.03,0.0025,0.725,0.0375,0.235,0.0025,0.214167,0.408333,0.0125,0.0825,0.15,0.01,0.0783333,0.0441667
500,0.125,0.5175,0.2275,0.13,0.7325,0.1525,0.1125,0.0025,0.69,0.0425,0.2625,0.005,0.285833,0.4025,0.0141667,0.0758333,0.0508333,0.0375,0.0875,0.0458333
550,0.0525,0.4825,0.34,0.125,0.6025,0.3225,0.0725,0.0025,0.465,0.105,0.43,0,0.218333,0.315833,0.035,0.113333,0.1075,0.0241667,0.143333,0.0425
600,0.01,0.4925,0.37,0.1275,0.185,0.5675,0.2425,0.005,0.1975,0.155,0.6475,0,0.065,0.23,0.0516667,0.123333,0.189167,0.0808333,0.215833,0.0441667
650,0.0125,0.535,0.3325,0.12,0.15,0.5575,0.2875,0.005,0.27,0.185,0.545,0,0.0541667,0.268333,0.0616667,0.110833,0.185833,0.0958333,0.181667,0.0416667
700,0.0075,0.5725,0.3675,0.0525,0.115,0.4925,0.3925,0,0.275,0.2225,0.5025,0,0.0408333,0.2825,0.0741667,0.1225,0.164167,0.130833,0.1675,0.0175
750,0.005,0.485,0.385,0.125,0.07,0.4975,0.4325,0,0.33,0.16,0.51,0,0.025,0.271667,0.0533333,0.128333,0.165833,0.144167,0.17,0.0416667
800,0.0075,0.495,0.3725,0.125,0.005,0.5825,0.41,0.0025,0.3875,0.2225,0.385,0.005,0.00416667,0.294167,0.0741667,0.124167,0.194167,0.136667,0.128333,0.0441667
850,0.0025,0.4975,0.3425,0.1575,0,0.5625,0.435,0.0025,0.435,0.145,0.42,0,0.000833333,0.310833,0.0483333,0.114167,0.1875,0.145,0.14,0.0533333
900,0,0.5,0.2525,0.2475,0.0025,0.4525,0.535,0.01,0.3325,0.2875,0.3775,0.0025,0.000833333,0.2775,0.0958333,0.0841667,0.150833,0.178333,0.125833,0.0866667
950,0.005,0.495,0.25,0.25,0.005,0.43,0.5575,0.0075,0.18,0.2825,0.5375,0,0.00333333,0.225,0.0941667,0.0833333,0.143333,0.185833,0.179167,0.0858333
1000,0.005,0.565,0.1775,0.2525,0.0075,0.43,0.56,0.0025,0.115,0.215,0.67,0,0.00416667,0.226667,0.0716667,0.0591667,0.143333,0.186667,0.223333,0.085
1050,0,0.51,0.2375,0.2525,0.0125,0.3175,0.6675,0.0025,0.2725,0.39,0.3325,0.005,0.00416667,0.260833,0.13,0.0791667,0.105833,0.2225,0.110833,0.0866667
1100,0,0.4975,0.2475,0.255,0.005,0.4275,0.565,0.0025,0.3075,0.3625,0.325,0.005,0.00166667,0.268333,0.120833,0.0825,0.1425,0.188333,0.108333,0.0875
1150,0.005,0.49,0.255,0.25,0.005,0.4375,0.555,0.0025,0.285,0.4175,0.295,0.0025,0.00333333,0.258333,0.139167,0.085,0.145833,0.185,0.0983333,0.085
1200,0.01,0.485,0.2575,0.2475,0.0075,0.3325,0.6575,0.0025,0.14,0.415,0.305,0.14,0.00583333,0.208333,0.138333,0.0858333,0.110833,0.219167,0.101667,0.13
1250,0.005,0.495,0.25,0.25,0,0.58,0.4125,0.0075,0.1325,0.2875,0.4225,0.1575,0.00166667,0.209167,0.0958333,0.0833333,0.193333,0.1375,0.140833,0.138333
1300,0.0025,0.4975,0.2525,0.2475,0.0025,0.6625,0.335,0,0.0275,0.455,0.27,0.2475,0.00166667,0.175,0.151667,0.0841667,0.220833,0.111667,0.09,0.165
1350,0,0.49,0.2575,0.2525,0.005,0.475,0.51,0.01,0.0175,0.295,0.455,0.2325,0.00166667,0.169167,0.0983333,0.0858333,0.158333,0.17,0.151667,0.165
1400,0.0025,0.495,0.245,0.2575,0.0025,0.4775,0.52,0,0.005,0.4225,0.4425,0.13,0.00166667,0.166667,0.140833,0.0816667,0.159167,0.173333,0.1475,0.129167
1450,0.005,0.485,0.2525,0.2575,0.0125,0.47,0.5025,0.015,0.0075,0.4875,0.3775,0.1275,0.00583333,0.164167,0.1625,0.0841667,0.156667,0.1675,0.125833,0.133333
