gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.0275,0.725,0.1675,0.08,0.125,0.8475,0.0225,0.005,0.1175,0.845,0.0225,0.015,0.0508333,0.280833,0.281667,0.0558333,0.2825,0.0075,0.0075,0.0333333
100,0.01,0.755,0.2325,0.0025,0.22,0.775,0.005,0,0.6025,0.37,0.02,0.0075,0.0766667,0.4525,0.123333,0.0775,0.258333,0.00166667,0.00666667,0.00333333
150,0.0025,0.7475,0.25,0,0.1325,0.8575,0.005,0.005,0.83,0.1475,0.0225,0,0.045,0.525833,0.0491667,0.0833333,0.285833,0.00166667,0.0075,0.00166667
200,0.0025,0.855,0.1425,0,0.26,0.71,0.025,0.005,0.6175,0.1725,0.21,0,0.0875,0.490833,0.0575,0.0475,0.236667,0.00833333,0.07,0.00166667
250,0.0025,0.8725,0.125,0,0.72,0.1825,0.09,0.0075,0.8275,0.08,0.0875,0.005,0.240833,0.566667,0.0266667,0.0416667,0.0608333,0.03,0.0291667,0.00416667
300,0.0025,0.8675,0.13,0,0.7475,0.1225,0.13,0,0.37,0.195,0.435,0,0.25,0.4125,0.065,0.0433333,0.0408333,0.0433333,0.145,0
350,0.0025,0.87,0.1275,0,0.5425,0.1325,0.325,0,0.315,0.2425,0.4425,0,0.181667,0.395,0.0808333,0.0425,0.0441667,0.108333,0.1475,0
400,0,0.875,0.125,0,0.365,0.255,0.38,0,0.2775,0.2525,0.47,0,0.121667,0.384167,0.0841667,0.0416667,0.085,0.126667,0.156667,0
450,0.0025,0.8225,0.1625,0.0125,0.4875,0.2225,0.29,0,0.3275,0.2025,0.47,0,0.163333,0.383333,0.0675,0.0541667,0.0741667,0.0966667,0.156667,0.00416667
500,0.0025,0.64,0.3575,0,0.42,0.1225,0.455,0.0025,0.45,0.21,0.3375,0.0025,0.140833,0.363333,0.07,0.119167,0.0408333,0.151667,0.1125,0.00166667
550,0.0075,0.75,0.1375,0.105,0.9425,0.025,0.0325,0,0.79,0.1475,0.0575,0.005,0.316667,0.513333,0.0491667,0.0458333,0.00833333,0.0108333,0.0191667,0.0366667
600,0.0025,0.44,0.43,0.1275,0.8225,0,0.1725,0.005,0.5525,0.2325,0.2125,0.0025,0.275,0.330833,0.0775,0.143333,0,0.0575,0.0708333,0.045
650,0.0025,0.1025,0.765,0.13,0.275,0.1,0.6225,0.0025,0.11,0.325,0.565,0,0.0925,0.0708333,0.108333,0.255,0.0333333,0.2075,0.188333,0.0441667
700,0.005,0.075,0.795,0.125,0.3675,0.02,0.61,0.0025,0.1225,0.39,0.4875,0,0.124167,0.0658333,0.13,0.265,0.00666667,0.203333,0.1625,0.0425
750,0,0.37,0.5025,0.1275,0.12,0.0075,0.87,0.0025,0.38,0.39,0.23,0,0.04,0.25,0.13,0.1675,0.0025,0.29,0.0766667,0.0433333
800,0.005,0.2175,0.54,0.2375,0.0175,0.005,0.97,0.0075,0.33,0.3275,0.3425,0,0.0075,0.1825,0.109167,0.18,0.00166667,0.323333,0.114167,0.0816667
850,0.005,0.2,0.545,0.25,0.0025,0.02,0.9725,0.005,0.35,0.4025,0.2475,0,0.0025,0.183333,0.134167,0.181667,0.00666667,0.324167,0.0825,0.085
900,0.0025,0.0925,0.655,0.25,0.0025,0.0775,0.9175,0.0025,0.36,0.335,0.3,0.005,0.00166667,0.150833,0.111667,0.218333,0.0258333,0.305833,0.1,0.0858333
950,0.0125,0.505,0.3925,0.09,0.0025,0,0.99,0.0075,0.365,0.42,0.215,0,0.005,0.29,0.14,0.130833,0,0.33,0.0716667,0.0325
1000,0.0025,0.4475,0.51,0.04,0,0.01,0.985,0.005,0.295,0.32,0.3825,0.0025,0.000833333,0.2475,0.106667,0.17,0.00333333,0.328333,0.1275,0.0158333
1050,0.0075,0.1375,0.615,0.24,0.0025,0.0025,0.995,0,0.2125,0.265,0.52,0.0025,0.00333333,0.116667,0.0883333,0.205,0.000833333,0.331667,0.173333,0.0808333
1100,0,0.37,0.375,0.255,0,0.005,0.9875,0.0075,0.2475,0.345,0.4075,0,0,0.205833,0.115,0.125,0.00166667,0.329167,0.135833,0.0875
1150,0.005,0.43,0.3625,0.2025,0.0075,0.015,0.9775,0,0.215,0.4025,0.2875,0.095,0.00416667,0.215,0.134167,0.120833,0.005,0.325833,0.0958333,0.0991667
1200,0.005,0.4125,0.4575,0.125,0.0125,0.0275,0.96,0,0.1825,0.3575,0.3175,0.1425,0.00583333,0.198333,0.119167,0.1525,0.00916667,0.32,0.105833,0.0891667
1250,0.0025,0.39,0.4725,0.135,0.005,0.015,0.98,0,0.125,0.3525,0.3725,0.15,0.0025,0.171667,0.1175,0.1575,0.005,0.326667,0.124167,0.095
1300,0.0125,0.3675,0.37,0.25,0.005,0.01,0.9825,0.0025,0.16,0.3625,0.3525,0.125,0.00583333,0.175833,0.120833,0.123333,0.00333333,0.3275,0.1175,0.125833
1350,0.0025,0.4875,0.2575,0.2525,0,0.0025,0.995,0.0025,0.2025,0.42,0.2475,0.13,0.000833333,0.23,0.14,0.0858333,0.000833333,0.331667,0.0825,0.128333
1400,0.0025,0.3875,0.4125,0.1975,0.0025,0.035,0.96,0.0025,0.1225,0.3275,0.335,0.215,0.00166667,0.17,0.109167,0.1375,0.0116667,0.32,0.111667,0.138333
1450,0.0025,0.3225,0.4275,0.2475,0.0025,0.0125,0.985,0,0.06,0.395,0.2775,0.2675,0.00166667,0.1275,0.131667,0.1425,0.00416667,0.328333,0.0925,0.171667
1500,0,0.615,0.1425,0.2425,0.0025,0.0075,0.9825,0.0075,0.01,0.4775,0.145,0.3675,0.000833333,0.208333,0.159167,0.0475,0.0025,0.3275,0.0483333,0.205833
1550,0.0025,0.51,0.2375,0.25,0.005,0.0025,0.99,0.0025,0.01,0.44,0.21,0.34,0.0025,0.173333,0.146667,0.0791667,0.000833333,0.33,0.07,0.1975
