Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--data_dir' 'data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '6' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T200\roundrobin\op_freq_roundrobin_T200_run5.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T200\roundrobin\global_stats_roundrobin_T200_run5.csv' '--cchihh_global_stats_every' '50' '--op_mode' 'roundrobin'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: roundrobin
CCHIHH fixed ops: disabled
CCHIHH op stats: results\operator_ablation\T200\roundrobin\op_freq_roundrobin_T200_run5.csv
CCHIHH global stats: results\operator_ablation\T200\roundrobin\global_stats_roundrobin_T200_run5.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 1877.05
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.101961
Gen 50: best_fit = 0.0736414
Gen 100: best_fit = 0.0653263
Gen 150: best_fit = 0.061383
Gen 200: best_fit = 0.0574671
Gen 250: best_fit = 0.0560033
Gen 300: best_fit = 0.0540183
Gen 350: best_fit = 0.0523307
Gen 400: best_fit = 0.0510024
Gen 450: best_fit = 0.0503637
Gen 500: best_fit = 0.0497709
Gen 550: best_fit = 0.0492022
Gen 600: best_fit = 0.0486367
Gen 650: best_fit = 0.0482013
Gen 700: best_fit = 0.0474682
Gen 750: best_fit = 0.0468161
Gen 800: best_fit = 0.0464341
Gen 850: best_fit = 0.0460981
Gen 900: best_fit = 0.0457179
Gen 950: best_fit = 0.0454165
Gen 1000: best_fit = 0.0451578
Gen 1050: best_fit = 0.0447445
Gen 1100: best_fit = 0.0443807
Gen 1150: best_fit = 0.0442358
Gen 1200: best_fit = 0.0441142
Gen 1250: best_fit = 0.0438233
Gen 1300: best_fit = 0.0434934
Gen 1350: best_fit = 0.043399
Gen 1400: best_fit = 0.0433236
Gen 1450: best_fit = 0.0431854
Gen 1500: best_fit = 0.0430393
Gen 1550: best_fit = 0.0429509
Gen 1600: best_fit = 0.0428538
Gen 1650: best_fit = 0.0428171
Gen 1700: best_fit = 0.0426924
Gen 1750: best_fit = 0.0425796
Gen 1800: best_fit = 0.0424707
Gen 1850: best_fit = 0.0424024
Gen 1900: best_fit = 0.0422978
Gen 1950: best_fit = 0.0421884
Gen 2000: best_fit = 0.0420313
Gen 2050: best_fit = 0.0419627
Gen 2100: best_fit = 0.0418385
Gen 2150: best_fit = 0.0417115
Gen 2200: best_fit = 0.0415466
Gen 2250: best_fit = 0.0414564
Gen 2300: best_fit = 0.0413736
Gen 2350: best_fit = 0.0412699
Gen 2400: best_fit = 0.0411921
Gen 2450: best_fit = 0.0411324
Gen 2500: best_fit = 0.0410151
Gen 2550: best_fit = 0.0409789
Gen 2600: best_fit = 0.0409017
Gen 2650: best_fit = 0.0407795
Gen 2700: best_fit = 0.040707
