gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,0.07555535121231642,0.07808044840013945,0.02526451342132796,0,0,287,287
100,0.06889549279849008,0.07049029746375644,0.005559074076104397,0,1,321,321
150,0.06416405700255626,0.06531959303343866,0.0030417494184432,0,1,321,321
200,0.06117260486361499,0.06199216011799021,0.002222621524220523,0,0,321,321
250,0.05909261345430034,0.05959143685405151,0.001936238914402539,0,4,321,321
300,0.0569225867223338,0.05741883846434683,0.001686808084190546,0,0,321,321
350,0.05589573878260197,0.05624137458144143,0.001893857447166357,0,0,321,321
400,0.05376134606250422,0.05435444262879954,0.001362388127280037,0,7,321,321
450,0.05261914363514759,0.05291740029840838,0.001609792574330793,0,0,321,321
500,0.05178837634136906,0.05210782621028828,0.002092853532368588,0,0,321,321
550,0.05132552495276085,0.0514816532217935,0.0009199796982658402,0,6,321,321
600,0.05074959985719267,0.05090250177856248,0.0008016139731090124,0,1,321,321
650,0.04990431768985806,0.0500174795806164,0.001024279526781921,0,0,321,321
700,0.0493641068472831,0.04961327191890602,0.002218692507237016,0,3,321,321
750,0.04889634486138499,0.04902161044910667,0.0009453351156195974,0,1,321,321
800,0.04858751233980824,0.04867431041520067,0.0007958863266288524,0,2,321,321
850,0.04833900249228409,0.04840576031884703,0.001200575179745537,0,0,321,321
900,0.04800508217225936,0.04809711645672079,0.0008395255495713881,0,0,321,321
950,0.04780596398105277,0.04785741799012278,0.0009097972864377493,0,0,321,321
1000,0.0472833485408701,0.04743901802209429,0.001507453921655677,0,0,321,321
1050,0.04695861520766004,0.04704903744335279,0.0005106460449665247,0,2,321,321
1100,0.04666706411729758,0.04673546272496427,0.0006643617650373455,0,0,321,321
1150,0.04635025995486407,0.04645847500185545,0.0007967858456375858,0,2,321,321
1200,0.04616843941800783,0.04620963137982825,0.0005655818149320153,0,1,321,321
1250,0.04598470972550376,0.04604776446040657,0.0006227988245655994,0,1,321,321
1300,0.0458851425010741,0.04590172191524405,0.0007767550099684863,0,3,321,321
1350,0.04576175406327822,0.04580341686994891,0.0003172400336244133,0,1,321,321
1400,0.04561362064784231,0.04565210172466746,0.0006048752340524111,0,0,321,321
1450,0.04536239252682428,0.0454420224052528,0.0005227054665672388,0,7,321,321
1500,0.04521230338683362,0.04524198400964499,0.0003431040608847372,0,2,321,321
1550,0.04496714086707533,0.04504811278744594,0.0008707298890891824,0,3,321,321
1600,0.04485126047193707,0.04487385546918197,0.0006866799419867393,0,0,321,321
1650,0.04468704418662501,0.04475739972317605,0.0003619166124402639,0,0,321,321
1700,0.0445631502538503,0.04458997777295479,0.000186041878981481,0,3,321,321
1750,0.04448530991064628,0.04453489211105458,0.000579701063630838,0,0,321,321
1800,0.04441370324370189,0.04442181176614641,6.662099393002975e-05,0,0,321,321
1850,0.04435124165257934,0.04437861576484973,0.0001720109924854572,0,0,321,321
1900,0.0442586820546993,0.04425903043553026,0.0001429319577866621,0,16,321,321
1950,0.04417983834153999,0.04419934940848334,0.0005775967682789743,0,14,321,321
2000,0.0440577139194131,0.04408880212127188,0.0004440389551450681,0,0,321,321
2050,0.043968225355039,0.04398062030818626,0.0002784765835779418,0,1,321,321
2100,0.04384589719008865,0.04386033785118864,0.0006134706819369998,0,1,321,321
2150,0.04377869089498185,0.04379226620089715,0.001009941613490681,0,12,321,321
2200,0.04372339843576641,0.043730075136556,0.0002397598666540349,0,13,321,321
2250,0.04366684305001368,0.04367386244468419,0.0003328692141239455,0,17,321,321
2300,0.04360881933534303,0.04361954519906151,0.0002540947712606907,0,0,321,321
2350,0.04340966962420498,0.04352918083037876,0.0002742376113297761,0,0,321,321
2400,0.04326810030579215,0.04329564765589237,0.0004414972385272865,0,3,321,321
2450,0.04316984472601762,0.04319949362137159,0.00033790344376675,0,2,321,321
2500,0.04307877036862716,0.04311129854788659,0.0006451971108783616,0,1,321,321
2550,0.0430632477216616,0.04307074275949093,0.0001487676854368532,0,4,321,321
2600,0.04297095298847167,0.04298505323747612,0.0002093020555688839,0,13,321,321
2650,0.04288811566441499,0.04290400427092896,0.0003121206726804904,0,15,321,321
2700,0.04284345144161761,0.04285569206263357,0.0003286681618964948,0,19,321,321
2750,0.04274829995784474,0.04277604524492382,0.0003850250531071751,0,3,321,321
2800,0.04270244596186136,0.04271739974632088,0.0001524728361319113,0,6,321,321
2850,0.04265119568867426,0.04267318120238242,0.0003879458928982889,0,1,321,321
2900,0.04248484388941345,0.04249180860489225,0.0002296507758673765,0,1,321,321
2950,0.04244628892132803,0.04245251301146922,0.0005046226101298204,0,11,321,321
