Command: 'build_codex\Release\CED_Schedule.exe' '--solver' 'CCHIHH' '--stable' '--resample_gate' '15' '--data_dir' 'data' '--data_file' 'data_matrix_T200_E100_D300.txt' '--generations' '10000' '--log_every' '50' '--nsubpop' '8' '--seed' '5' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '200' '--mopt' '5' '--cchihh_op_stats' 'results\operator_ablation\T200\roundrobin\op_freq_roundrobin_T200_run4.csv' '--cchihh_op_stats_every' '50' '--cchihh_global_stats' 'results\operator_ablation\T200\roundrobin\global_stats_roundrobin_T200_run4.csv' '--cchihh_global_stats_every' '50' '--op_mode' 'roundrobin'
=== CED_Schedule Configuration ===
Data directory: "data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH op mode: roundrobin
CCHIHH fixed ops: disabled
CCHIHH op stats: results\operator_ablation\T200\roundrobin\op_freq_roundrobin_T200_run4.csv
CCHIHH global stats: results\operator_ablation\T200\roundrobin\global_stats_roundrobin_T200_run4.csv
=================================
[Initial] Loading data from: "data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 1872.4
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.101168
Gen 50: best_fit = 0.0731862
Gen 100: best_fit = 0.0673116
Gen 150: best_fit = 0.0631518
Gen 200: best_fit = 0.0597887
Gen 250: best_fit = 0.0569436
Gen 300: best_fit = 0.0540823
Gen 350: best_fit = 0.0529084
Gen 400: best_fit = 0.0519621
Gen 450: best_fit = 0.0511965
Gen 500: best_fit = 0.0506837
Gen 550: best_fit = 0.0500483
Gen 600: best_fit = 0.0494242
Gen 650: best_fit = 0.0490638
Gen 700: best_fit = 0.0486296
Gen 750: best_fit = 0.048293
Gen 800: best_fit = 0.047707
Gen 850: best_fit = 0.047381
Gen 900: best_fit = 0.0467976
Gen 950: best_fit = 0.0466165
Gen 1000: best_fit = 0.0463769
Gen 1050: best_fit = 0.0461479
Gen 1100: best_fit = 0.0459171
Gen 1150: best_fit = 0.0457443
Gen 1200: best_fit = 0.0454947
Gen 1250: best_fit = 0.0453209
Gen 1300: best_fit = 0.045167
Gen 1350: best_fit = 0.0448999
Gen 1400: best_fit = 0.0447665
Gen 1450: best_fit = 0.0445758
Gen 1500: best_fit = 0.0444796
Gen 1550: best_fit = 0.0443334
Gen 1600: best_fit = 0.044257
Gen 1650: best_fit = 0.0441485
Gen 1700: best_fit = 0.044069
Gen 1750: best_fit = 0.0439731
Gen 1800: best_fit = 0.0438923
Gen 1850: best_fit = 0.0438515
Gen 1900: best_fit = 0.0437851
Gen 1950: best_fit = 0.0435966
Gen 2000: best_fit = 0.0435298
Gen 2050: best_fit = 0.0434338
Gen 2100: best_fit = 0.0433623
Gen 2150: best_fit = 0.0432841
Gen 2200: best_fit = 0.0431768
Gen 2250: best_fit = 0.043149
Gen 2300: best_fit = 0.0430629
Gen 2350: best_fit = 0.0429842
Gen 2400: best_fit = 0.0428611
Gen 2450: best_fit = 0.0427718
Gen 2500: best_fit = 0.0427054
Gen 2550: best_fit = 0.0426156
Gen 2600: best_fit = 0.0425892
Gen 2650: best_fit = 0.042512
Gen 2700: best_fit = 0.0424811
Gen 2750: best_fit = 0.0424292
Gen 2800: best_fit = 0.0423797
Gen 2850: best_fit = 0.0423581
Gen 2900: best_fit = 0.0423141
Gen 2950: best_fit = 0.042273
Gen 3000: best_fit = 0.0421615
Gen 3050: best_fit = 0.0421278
Gen 3100: best_fit = 0.0419782
Gen 3150: best_fit = 0.0419685
Gen 3200: best_fit = 0.0418374
Gen 3250: best_fit = 0.0418073
Gen 3300: best_fit = 0.041791
Gen 3350: best_fit = 0.0417377
Gen 3400: best_fit = 0.0417258
Gen 3450: best_fit = 0.0416852
Gen 3500: best_fit = 0.0416597
Gen 3550: best_fit = 0.0416408
Gen 3600: best_fit = 0.0416036
Gen 3650: best_fit = 0.0415508
Gen 3700: best_fit = 0.0415318
Gen 3750: best_fit = 0.0414574
Gen 3800: best_fit = 0.0414098
Gen 3850: best_fit = 0.0413548
Gen 3900: best_fit = 0.0412154
Gen 3950: best_fit = 0.0411513
Gen 4000: best_fit = 0.0411443
Gen 4050: best_fit = 0.0410751
Gen 4100: best_fit = 0.0410332
Gen 4150: best_fit = 0.0410044
Gen 4200: best_fit = 0.0409589
Gen 4250: best_fit = 0.0409131
Gen 4300: best_fit = 0.0408764
Gen 4350: best_fit = 0.0408632
Gen 4400: best_fit = 0.0408175
Gen 4450: best_fit = 0.0407896
Gen 4500: best_fit = 0.0407695
Gen 4550: best_fit = 0.0407652
Gen 4600: best_fit = 0.0407412
Gen 4650: best_fit = 0.0406911
Gen 4700: best_fit = 0.0406324
Gen 4750: best_fit = 0.040625
Gen 4800: best_fit = 0.0406018
Gen 4850: best_fit = 0.040579
Gen 4900: best_fit = 0.0405739
Gen 4950: best_fit = 0.0405572
Gen 5000: best_fit = 0.040545
Gen 5050: best_fit = 0.0405337
Gen 5100: best_fit = 0.0405278
