gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.03,0.8425,0.1175,0.01,0.325,0.6,0.06,0.015,0.49,0.4375,0.0325,0.04,0.118333,0.444167,0.145833,0.0391667,0.2,0.02,0.0108333,0.0216667
100,0.03,0.6475,0.3,0.0225,0.44,0.3525,0.2025,0.005,0.645,0.2375,0.115,0.0025,0.156667,0.430833,0.0791667,0.1,0.1175,0.0675,0.0383333,0.01
150,0.1175,0.4575,0.425,0,0.325,0.33,0.345,0,0.2425,0.6425,0.11,0.005,0.1475,0.233333,0.214167,0.141667,0.11,0.115,0.0366667,0.00166667
200,0.275,0.43,0.2925,0.0025,0.35,0.3025,0.3475,0,0.355,0.5425,0.1025,0,0.208333,0.261667,0.180833,0.0975,0.100833,0.115833,0.0341667,0.000833333
250,0.415,0.35,0.235,0,0.3625,0.315,0.3225,0,0.425,0.48,0.095,0,0.259167,0.258333,0.16,0.0783333,0.105,0.1075,0.0316667,0
300,0.3225,0.4025,0.2725,0.0025,0.2775,0.4675,0.2525,0.0025,0.2575,0.6525,0.0875,0.0025,0.2,0.22,0.2175,0.0908333,0.155833,0.0841667,0.0291667,0.0025
350,0.3425,0.4275,0.23,0,0.25,0.4725,0.275,0.0025,0.45,0.3925,0.1575,0,0.1975,0.2925,0.130833,0.0766667,0.1575,0.0916667,0.0525,0.000833333
400,0.43,0.385,0.08,0.105,0.505,0.4075,0.085,0.0025,0.4125,0.505,0.0825,0,0.311667,0.265833,0.168333,0.0266667,0.135833,0.0283333,0.0275,0.0358333
450,0.4,0.44,0.035,0.125,0.355,0.5775,0.0675,0,0.545,0.3875,0.0675,0,0.251667,0.328333,0.129167,0.0116667,0.1925,0.0225,0.0225,0.0416667
500,0.4275,0.3525,0.1,0.12,0.22,0.715,0.065,0,0.4325,0.3925,0.175,0,0.215833,0.261667,0.130833,0.0333333,0.238333,0.0216667,0.0583333,0.04
550,0.43,0.2775,0.175,0.1175,0.135,0.785,0.08,0,0.3275,0.5225,0.15,0,0.188333,0.201667,0.174167,0.0583333,0.261667,0.0266667,0.05,0.0391667
600,0.52,0.265,0.095,0.12,0.3125,0.635,0.0525,0,0.445,0.4375,0.1175,0,0.2775,0.236667,0.145833,0.0316667,0.211667,0.0175,0.0391667,0.04
650,0.4125,0.3,0.1625,0.125,0.2225,0.6975,0.08,0,0.31,0.6275,0.0625,0,0.211667,0.203333,0.209167,0.0541667,0.2325,0.0266667,0.0208333,0.0416667
700,0.45,0.31,0.115,0.125,0.22,0.7075,0.0725,0,0.395,0.555,0.05,0,0.223333,0.235,0.185,0.0383333,0.235833,0.0241667,0.0166667,0.0416667
750,0.565,0.185,0.125,0.125,0.18,0.73,0.09,0,0.51,0.4575,0.0325,0,0.248333,0.231667,0.1525,0.0416667,0.243333,0.03,0.0108333,0.0416667
800,0.495,0.2625,0.1175,0.125,0.0775,0.7775,0.145,0,0.5375,0.39,0.0725,0,0.190833,0.266667,0.13,0.0391667,0.259167,0.0483333,0.0241667,0.0416667
850,0.5025,0.2575,0.2125,0.0275,0.1475,0.7575,0.095,0,0.485,0.4575,0.0575,0,0.216667,0.2475,0.1525,0.0708333,0.2525,0.0316667,0.0191667,0.00916667
900,0.5575,0.235,0.2025,0.005,0.165,0.6975,0.1375,0,0.415,0.4625,0.1225,0,0.240833,0.216667,0.154167,0.0675,0.2325,0.0458333,0.0408333,0.00166667
950,0.5325,0.245,0.185,0.0375,0.13,0.745,0.125,0,0.525,0.385,0.09,0,0.220833,0.256667,0.128333,0.0616667,0.248333,0.0416667,0.03,0.0125
1000,0.5125,0.3075,0.18,0,0.2425,0.6325,0.125,0,0.405,0.505,0.09,0,0.251667,0.2375,0.168333,0.06,0.210833,0.0416667,0.03,0
1050,0.535,0.1825,0.2825,0,0.15,0.715,0.135,0,0.405,0.4725,0.1225,0,0.228333,0.195833,0.1575,0.0941667,0.238333,0.045,0.0408333,0
1100,0.5175,0.235,0.2475,0,0.1825,0.64,0.1775,0,0.355,0.49,0.155,0,0.233333,0.196667,0.163333,0.0825,0.213333,0.0591667,0.0516667,0
1150,0.5675,0.1575,0.275,0,0.29,0.5525,0.1575,0,0.42,0.42,0.16,0,0.285833,0.1925,0.14,0.0916667,0.184167,0.0525,0.0533333,0
1200,0.445,0.1625,0.3925,0,0.3175,0.535,0.1475,0,0.4375,0.4175,0.145,0,0.254167,0.2,0.139167,0.130833,0.178333,0.0491667,0.0483333,0
1250,0.6025,0.1875,0.1525,0.0575,0.185,0.6975,0.1175,0,0.2325,0.5075,0.26,0,0.2625,0.14,0.169167,0.0508333,0.2325,0.0391667,0.0866667,0.0191667
1300,0.5775,0.2375,0.185,0,0.2025,0.625,0.1725,0,0.3375,0.5525,0.11,0,0.26,0.191667,0.184167,0.0616667,0.208333,0.0575,0.0366667,0
1350,0.6175,0.2075,0.175,0,0.2975,0.555,0.1475,0,0.41,0.515,0.075,0,0.305,0.205833,0.171667,0.0583333,0.185,0.0491667,0.025,0
1400,0.6375,0.17,0.1925,0,0.215,0.6225,0.1625,0,0.3475,0.5725,0.08,0,0.284167,0.1725,0.190833,0.0641667,0.2075,0.0541667,0.0266667,0
1450,0.4675,0.205,0.3275,0,0.18,0.6925,0.1275,0,0.315,0.545,0.14,0,0.215833,0.173333,0.181667,0.109167,0.230833,0.0425,0.0466667,0
1500,0.5625,0.1525,0.285,0,0.195,0.63,0.175,0,0.3725,0.5375,0.09,0,0.2525,0.175,0.179167,0.095,0.21,0.0583333,0.03,0
1550,0.6225,0.225,0.1525,0,0.1825,0.6375,0.18,0,0.34,0.5625,0.0975,0,0.268333,0.188333,0.1875,0.0508333,0.2125,0.06,0.0325,0
1600,0.575,0.2025,0.2225,0,0.2275,0.5875,0.185,0,0.395,0.5225,0.0825,0,0.2675,0.199167,0.174167,0.0741667,0.195833,0.0616667,0.0275,0
1650,0.475,0.22,0.305,0,0.1925,0.65,0.1575,0,0.3175,0.59,0.0925,0,0.2225,0.179167,0.196667,0.101667,0.216667,0.0525,0.0308333,0
