gen,op_id,w0,w1,w2,w3,w4,w5,w6,norm
50,0,-3.46122106786871e-06,-1.928066656989332e-06,-0.0005140635370269383,0.0002083940335738133,-0.001794528490481767,0.0008598398472852439,0.001843350822388163,0.002768628615641961
50,1,2.777758688352744e-07,2.916444713401028e-06,-5.605306210753104e-05,7.480338700651925e-05,-0.0001580731431323319,0.0007014647368798274,0.001424609029668606,0.001598529592584205
50,2,1.411032875451357e-07,9.720645602233907e-07,8.886630450455302e-06,5.165803872449988e-05,-4.785791725002207e-05,0.0004075824726805391,0.0008210771041120507,0.0009194182688864712
50,3,5.196842640558385e-08,1.870115304479227e-07,4.507542464766965e-23,1.935530497152726e-06,0,1.29928409087086e-05,2.598421320279193e-05,2.911661386532489e-05
100,0,-1.017468953576745e-05,-3.227503495633407e-06,-0.0005154602107244876,0.0002015852146978537,-0.002017151978122025,0.0004573902530380854,0.001042055817190195,0.002381268158201979
100,1,-4.657299580737927e-06,1.8486902855284e-07,-5.750754616482576e-05,5.379571197663177e-05,-0.0003906412503236571,0.0002635732581085757,0.0005518612788602361,0.0007299624244155106
100,2,-3.786077019205291e-06,2.220545958273895e-08,8.290431987162899e-06,5.203169435675783e-05,-0.0002222596120080327,0.0001841681478289157,0.0003746494413056758,0.0004758884417884052
100,3,5.196842640558385e-08,1.870115304479227e-07,4.507542464766965e-23,1.935530497152726e-06,0,1.29928409087086e-05,2.598421320279193e-05,2.911661386532489e-05
150,0,-1.206095529031631e-05,-4.932122925915094e-06,-0.0005155729377773826,0.0002012949936794123,-0.002020161481520398,0.0003825545748939884,0.0008925431265912962,0.002308795913056034
150,1,-4.354938917331229e-06,2.356478754599268e-07,-5.758589167667585e-05,5.386316332405232e-05,-0.0003894588966017958,0.0002722399901167828,0.0005692747905578561,0.0007457231576343405
150,2,-4.11333152048781e-06,-1.557342149120826e-06,8.321659501892483e-06,5.154585245357573e-05,-0.0002028721908004157,0.0001741911959189816,0.0003546594675424046,0.0004472455770447656
150,3,4.881067671569101e-08,1.80445652742381e-07,4.350972844019224e-23,1.937793139478813e-06,0,1.290769351119529e-05,2.581391840776531e-05,2.892675095320738e-05
200,0,-1.730545854650506e-05,-6.661917888377758e-06,-0.0005156293580961936,0.0002011304541577335,-0.002034496953490188,0.0002314330788075609,0.0005903389031427535,0.002201797015816135
200,1,-7.141704502864164e-06,-1.183608448340102e-07,-5.763562945052556e-05,5.368300505502815e-05,-0.0004256522906231426,0.0001944653836472218,0.0004139949894630305,0.0006297962035584818
200,2,-4.235753612349028e-06,-1.614553253090893e-06,8.366654610838767e-06,5.156647908400189e-05,-0.0001877630408340058,0.0001746861947035264,0.0003556603645657084,0.0004416040897813481
200,3,6.814461638059902e-08,1.886308707485513e-07,4.350972844019224e-23,1.938365595257884e-06,0,1.347633879545729e-05,2.695120897628931e-05,3.019564304810522e-05
250,0,-1.607016546472923e-05,-6.390056189808832e-06,-0.000515626130426009,0.0002011516207754075,-0.0020346456805581,0.0002614349123938575,0.0006503337661829106,0.002222092849145736
250,1,-4.168120265179195e-06,8.480823948893429e-08,-5.758018619324583e-05,5.368502703416236e-05,-0.0003760339404120161,0.0002650660948836106,0.0005552577981257663,0.0007253879801642699
250,2,-2.208970726848282e-06,-1.390138584674983e-06,8.366576001943974e-06,5.162431861025664e-05,-0.0001699339225091563,0.0002219560212447955,0.0004503062788397026,0.0005325970710129322
250,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
300,0,-2.102994468367119e-05,-7.802478247414875e-06,-0.0005156340411236599,0.0002010127887641801,-0.002033832119984332,0.0001760251440345976,0.0004795179624708479,0.002168912898849796
300,1,-7.889070937686394e-06,-2.229080052392824e-07,-5.764497973003393e-05,5.355755544136472e-05,-0.0004134531436543759,0.0001982835912943091,0.0004218540642019985,0.0006280719533772926
300,2,-5.901262856462667e-06,-2.610092458941695e-06,8.329083459201257e-06,5.148378371966807e-05,-0.0001870527336545681,0.0001574682146426847,0.0003213410164966492,0.0004071935704021005
300,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
350,0,-1.88085085565409e-05,-7.085357072374254e-06,-0.0005156217551545384,0.0002010298596183484,-0.002029703745157071,0.0002129547240991792,0.000553374935925742,0.002185853057379979
350,1,-6.369958695541819e-06,1.344471465705713e-07,-5.763179291997833e-05,5.358741011296993e-05,-0.0004069586306049734,0.0002256399870945713,0.0004765513252862334,0.0006707186630470215
350,2,-5.229550734697751e-06,-2.662099136922523e-06,8.328477523865641e-06,5.155965976084129e-05,-0.0001858801917191807,0.0001695200679101434,0.0003454701488560152,0.0004305813742762651
350,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
400,0,-1.959875717591951e-05,-7.219989285755927e-06,-0.0005156188126945913,0.0002010335926803372,-0.002027948744315411,0.0002018139907885156,0.000531090178692133,0.002177630657221364
400,1,-7.251224652687368e-06,1.051301832420859e-07,-5.763873521770325e-05,5.355113252444208e-05,-0.000414797608503704,0.0002128831998872015,0.0004510416417183629,0.0006534963001288288
400,2,-5.766290201537435e-06,-2.7502512857502e-06,8.323342363027642e-06,5.154796655229066e-05,-0.0001886151603154121,0.000161862789101459,0.0003301722797313161,0.0004166008405753376
400,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
450,0,-2.000817116646194e-05,-7.299139611246958e-06,-0.0005156185117619545,0.0002010344986771835,-0.002027576238247253,0.0001972311030555127,0.0005219257802791159,0.002174650076154743
450,1,-8.265419721272294e-06,1.043609273031185e-07,-5.765216924936745e-05,5.354105407084312e-05,-0.0004224537197757143,0.0002016907668152886,0.0004286901111349189,0.00063967199977824
450,2,-6.347252424454477e-06,-2.799920616416198e-06,8.319514228979818e-06,5.154068775189121e-05,-0.0001903569695533181,0.0001553318298505867,0.0003171179710436503,0.0004046002283252421
450,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
500,0,-2.138093628363876e-05,-7.478256549133988e-06,-0.0005156196198152255,0.0002010297274435544,-0.00202893691262279,0.0001827399480339385,0.000492945026741963,0.002167893746430435
500,1,-1.157274107073913e-05,8.507391098717137e-09,-5.766699082663621e-05,5.347828460892384e-05,-0.0004448659870741681,0.0001665583870587948,0.0003584379937767362,0.0006003703651095474
500,2,-7.963355971159265e-06,-2.880408082558101e-06,8.315080506073727e-06,5.151480595929593e-05,-0.0001964530198455475,0.0001382622831817538,0.000282982259136523,0.0003749451086878835
500,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
550,0,-2.259832951730222e-05,-7.546169162821613e-06,-0.0005156204761555749,0.0002010175926090967,-0.002030483790282251,0.0001712250216544998,0.0004699159014515751,0.002163294608279665
550,1,-1.278116880080596e-05,-2.891020413624277e-08,-5.767104382710014e-05,5.344515603662906e-05,-0.0004509270128466803,0.0001551457415118159,0.0003356173987160032,0.0005885491512665527
550,2,-8.963987004011198e-06,-2.911824909078142e-06,8.31331672582693e-06,5.149853199511085e-05,-0.0001998111868600713,0.0001288183019348993,0.0002640950641796073,0.0003592699682019034
550,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
600,0,-2.35490285069412e-05,-7.599881757669739e-06,-0.0005156211111832606,0.0002010127101937483,-0.00203138961247067,0.0001629536082877061,0.0004533738025622625,0.00215998356379421
600,1,-1.362779422420653e-05,-4.179810603083346e-08,-5.767342072183611e-05,5.342778673236877e-05,-0.0004558415001390697,0.0001477920214959691,0.0003209135055427844,0.0005822249593430683
600,2,-9.768867061433477e-06,-2.930363848706961e-06,8.311634233859817e-06,5.148947860092963e-05,-0.0002022738367405543,0.000121811034834141,0.0002500832706474061,0.0003480208944316351
600,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
650,0,-2.372399368658254e-05,-7.610629945318919e-06,-0.0005156213391696257,0.0002010142789713539,-0.002031426699944835,0.0001615662782340585,0.0004505997599234422,0.00215933580030441
650,1,-1.397661250399337e-05,-4.682435143951357e-08,-5.767478923445989e-05,5.341879994854572e-05,-0.0004574582622941427,0.000145008623899738,0.0003153492168841281,0.0005797551109966121
650,2,-1.030876137712191e-05,-2.972973984614099e-06,8.310172563350282e-06,5.148231321282307e-05,-0.0002035627643231609,0.0001175102962453866,0.0002414843441924603,0.0003411682193725661
650,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
700,0,-2.396819176521518e-05,-7.621878652792898e-06,-0.0005156215477662007,0.0002010136225868325,-0.00203166728602086,0.0001597521663499831,0.0004469717157881992,0.002158675764141645
700,1,-1.457827059614294e-05,-5.930216158218846e-08,-5.767634621831481e-05,5.34081256275067e-05,-0.0004603697838468636,0.0001405241882378649,0.0003063810737886702,0.0005761495170712864
700,2,-1.067526018811869e-05,-2.978483900886317e-06,8.309485545135051e-06,5.147797292305817e-05,-0.0002047633980297518,0.0001147596811292535,0.0002359837669562261,0.0003370875756315452
700,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
750,0,-2.422668358721851e-05,-7.630140355238111e-06,-0.0005156217779444994,0.0002010111137108762,-0.002031958951503261,0.0001579703513542186,0.0004434082270418009,0.002158086908647325
750,1,-1.488654523136493e-05,-6.248187549255804e-08,-5.767702075386863e-05,5.34008895978765e-05,-0.0004614889531728486,0.0001384037676535652,0.0003021414923071119,0.0005742970007240498
750,2,-1.10696370210754e-05,-2.986889297866791e-06,8.308860298135064e-06,5.147371233101531e-05,-0.0002056787584199787,0.0001120306462342287,0.0002305273804679842,0.0003329377255558759
750,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
800,0,-2.448408010357725e-05,-7.644295181553849e-06,-0.0005156218979436897,0.0002010097401169724,-0.002032162319329441,0.000156322456292033,0.0004401124481459819,0.00215748653116188
800,1,-1.515701783786019e-05,-6.636181477063066e-08,-5.767745078524711e-05,5.339575328664466e-05,-0.0004625694331033918,0.0001366651807822454,0.0002986647115609012,0.0005729362934946204
800,2,-1.141778352897456e-05,-2.996762201994724e-06,8.308426690061358e-06,5.147066943858731e-05,-0.0002065034246023337,0.0001097884401401269,0.0002260432744963194,0.0003296215011749728
800,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
850,0,-2.4563231626736e-05,-7.646839494089415e-06,-0.0005156219723536343,0.0002010090257546858,-0.00203221162817352,0.0001558427642478587,0.0004391531190042863,0.002157303642071318
850,1,-1.518871620835037e-05,-6.699495290679809e-08,-5.76778291477615e-05,5.339564745092079e-05,-0.0004628090790763417,0.00013647707386802,0.0002982894831912302,0.0005728903733523916
850,2,-1.151146719285548e-05,-3.009617166917369e-06,8.308266138845339e-06,5.14697871577094e-05,-0.0002065864784988235,0.000109219611573864,0.0002249056251247558,0.0003287083430829908
850,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
900,0,-2.465515635482997e-05,-7.650423193610825e-06,-0.0005156219950811415,0.0002010078677765674,-0.00203223525347396,0.0001553143972426833,0.0004380964619716941,0.002157073899493201
900,1,-1.54803113609908e-05,-6.952837168062032e-08,-5.76782743705948e-05,5.339244010725648e-05,-0.0004641797239409291,0.0001348051600580251,0.0002949462097839539,0.0005718790910944999
900,2,-1.167721601891423e-05,-3.018290797552555e-06,8.30809264349243e-06,5.146870958686307e-05,-0.0002068925042973853,0.0001082695332572788,0.0002230056768426552,0.0003272947478855168
900,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
950,0,-2.470802127102177e-05,-7.6518136552146e-06,-0.0005156220190174916,0.0002010071610132546,-0.002032279716918748,0.0001550287100510289,0.0004375250877498591,0.002156979817474327
950,1,-1.560267460371423e-05,-7.103997966574244e-08,-5.767844773041893e-05,5.339089945446167e-05,-0.0004644735259622022,0.0001341393998813686,0.0002936146664300647,0.0005712787824186608
950,2,-1.176276019468466e-05,-3.019519070813772e-06,8.307923594118923e-06,5.146818346224337e-05,-0.0002070511316953894,0.0001078046247346852,0.0002220760633927152,0.0003266117905230896
950,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
1000,0,-2.485967761604577e-05,-7.655899983287622e-06,-0.0005156220576396537,0.0002010065705330952,-0.002032398144796187,0.0001542481057473026,0.0004359638951683062,0.002156721024862902
1000,1,-1.575677032375319e-05,-7.26960289730402e-08,-5.767855931286716e-05,5.338969896957658e-05,-0.0004649417401870473,0.0001333481247422727,0.0002920322460580358,0.000570667095717249
1000,2,-1.191120169795477e-05,-3.021355252711896e-06,8.307835677059267e-06,5.146763862651259e-05,-0.0002073229726985022,0.0001070401872164333,0.0002205472977442642,0.0003255003387141846
1000,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
1050,0,-2.493397476299586e-05,-7.658147748143093e-06,-0.0005156220737463299,0.0002010062517547497,-0.002032437754166928,0.0001538840390380724,0.0004352357672451084,0.002156586117368511
1050,1,-1.585983788693718e-05,-7.372210486991947e-08,-5.767865961967875e-05,5.338894883159576e-05,-0.0004653092182688309,0.0001328438416358449,0.0002910237964175155,0.0005703365256349952
1050,2,-1.200312736739977e-05,-3.02245370687216e-06,8.307760256240127e-06,5.146723462475128e-05,-0.0002074936856862994,0.0001065904954713684,0.0002196479814009562,0.0003248561288808232
1050,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
1100,0,-2.497643719529444e-05,-7.659163152161901e-06,-0.00051562208333308,0.0002010061177305911,-0.00203245999848604,0.0001536868570481649,0.0004348414142945421,0.002156513952758462
1100,1,-1.595717924857381e-05,-7.444874349069553e-08,-5.767875231899666e-05,5.33884739145435e-05,-0.0004656195277063333,0.0001323893657089166,0.0002901149584971182,0.0005700236684614503
1100,2,-1.20862853734974e-05,-3.023317946151729e-06,8.307699929488783e-06,5.146691221802201e-05,-0.0002076427372716873,0.0001062030846252331,0.0002188732496537514,0.0003243041483183585
1100,3,7.809130030146977e-08,1.95230396684781e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369351526869737e-05,2.738556198593432e-05,3.068033763433871e-05
1150,0,-2.502959958185809e-05,-7.661166927087601e-06,-0.0005156220889895195,0.0002010057920816134,-0.002032470453950259,0.0001534494964764401,0.0004343666869398854,0.002156411823912808
1150,1,-1.603276141019149e-05,-7.506718946893606e-08,-5.767882193450894e-05,5.338804807191198e-05,-0.0004658603289810103,0.0001320537997573734,0.0002894439031623285,0.0005698034840861361
1150,2,-1.21458733109923e-05,-3.023986229117296e-06,8.307659721232069e-06,5.146666440415607e-05,-0.0002077420652771708,0.0001059377051715257,0.0002183425458616357,0.0003239251948862704
1150,3,7.828934627905203e-08,1.952409643070692e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369439625614213e-05,2.738732396082385e-05,3.068230417210854e-05
1200,0,-2.508531614086215e-05,-7.662958371119045e-06,-0.0005156220968027691,0.0002010056458669694,-0.002032493900302056,0.0001532113480726759,0.0004338903920294251,0.002156321741910822
1200,1,-1.608711682464183e-05,-7.552694949182899e-08,-5.767886163147319e-05,5.338785684996264e-05,-0.0004659937467144729,0.0001318218408659649,0.0002889800297982336,0.0005696249140431417
1200,2,-1.2199805843239e-05,-3.02465673571831e-06,8.307630005452289e-06,5.146647407310637e-05,-0.0002078247153580836,0.0001057084424241939,0.0002178840410993046,0.0003235964167910206
1200,3,7.828934627905203e-08,1.952409643070692e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369439625614213e-05,2.738732396082385e-05,3.068230417210854e-05
1250,0,-2.51328747285612e-05,-7.664402425626524e-06,-0.0005156221028209836,0.0002010055025874414,-0.002032515570232005,0.0001530169480242668,0.0004335015936251309,0.002156250711475441
1250,1,-1.612989677385791e-05,-7.585493379944029e-08,-5.767888519271917e-05,5.338771887110838e-05,-0.0004660975360932168,0.0001316467849071281,0.0002886299403814179,0.0005694930317926408
1250,2,-1.225026498845986e-05,-3.025249588341742e-06,8.307605829253585e-06,5.146634954209148e-05,-0.0002078909843445447,0.0001055020557391852,0.000217471293209653,0.0003232957331676045
1250,3,7.828934627905203e-08,1.952409643070692e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369439625614213e-05,2.738732396082385e-05,3.068230417210854e-05
1300,0,-2.515828763968774e-05,-7.664948515852758e-06,-0.0005156221074087355,0.0002010054337019002,-0.002032528225660502,0.0001529174537357323,0.0004333026052221646,0.002156215878884809
1300,1,-1.615969729336925e-05,-7.609333055546028e-08,-5.767890324285397e-05,5.338760048924495e-05,-0.0004661711089076636,0.0001315299496357699,0.0002883962891654801,0.0005694087138496514
1300,2,-1.228871337187717e-05,-3.025938609354636e-06,8.307589942351548e-06,5.146619858131692e-05,-0.0002079366121031918,0.0001053510664368622,0.0002171693374535483,0.0003230742289478009
1300,3,7.828934627905203e-08,1.952409643070692e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369439625614213e-05,2.738732396082385e-05,3.068230417210854e-05
1350,0,-2.517359273703237e-05,-7.665229622116913e-06,-0.0005156221091370749,0.0002010053808085072,-0.002032536901533162,0.0001528596322881207,0.0004331869626363027,0.002156196896374897
1350,1,-1.618726217620362e-05,-7.629624877733872e-08,-5.767891672512954e-05,5.338746634934717e-05,-0.0004662371260720602,0.0001314255202830845,0.0002881874431619597,0.0005693336805261983
1350,2,-1.231859823498455e-05,-3.026216728923461e-06,8.30757964039376e-06,5.146609010484047e-05,-0.0002079755580568247,0.0001052382048631148,0.0002169436259517154,0.0003229119531904367
1350,3,7.828934627905203e-08,1.952409643070692e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369439625614213e-05,2.738732396082385e-05,3.068230417210854e-05
1400,0,-2.51869239860523e-05,-7.66545704506637e-06,-0.0005156221107915216,0.0002010053213539016,-0.002032545149173496,0.0001528110619734318,0.0004330898213812216,0.002156181865751462
1400,1,-1.621051099004664e-05,-7.645034375796095e-08,-5.767892853384274e-05,5.33873292566358e-05,-0.000466289759884268,0.000131340894585132,0.0002880182047329966,0.0005692722628533306
1400,2,-1.234358398577523e-05,-3.026456661503082e-06,8.307570344698184e-06,5.146596968652586e-05,-0.0002080057936018349,0.000105147099428178,0.0002167614234667516,0.0003227803009165291
1400,3,7.828934627905203e-08,1.952409643070692e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369439625614213e-05,2.738732396082385e-05,3.068230417210854e-05
1450,0,-2.519878501372286e-05,-7.665660470045797e-06,-0.0005156221124289129,0.0002010052872102203,-0.002032551452765791,0.0001527694968218836,0.0004330066911554098,0.002156168303104751
1450,1,-1.622603545928593e-05,-7.656454204937276e-08,-5.76789366805443e-05,5.33872711658091e-05,-0.0004663222320711241,0.0001312865586197252,0.0002879095425980331,0.0005692317980093869
1450,2,-1.235898681599155e-05,-3.026624531112281e-06,8.307564817730013e-06,5.146591156044031e-05,-0.0002080246368201513,0.0001050931716996764,0.0002166535744773297,0.0003227030466124784
1450,3,7.828934627905203e-08,1.952409643070692e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369439625614213e-05,2.738732396082385e-05,3.068230417210854e-05
1500,0,-2.520341392010448e-05,-7.665738645560325e-06,-0.000515622113112344,0.0002010052723536335,-0.002032553038299695,0.0001527537990153589,0.0004329752957729025,0.002156162434055279
1500,1,-1.623702521505957e-05,-7.662040006661917e-08,-5.76789454934109e-05,5.338723480252618e-05,-0.0004663494462001998,0.0001312492737896783,0.0002878349846719835,0.0005692080996386858
1500,2,-1.236782803670535e-05,-3.026711311856866e-06,8.307560298054342e-06,5.146587750614415e-05,-0.0002080346529654843,0.0001050632070058966,0.0002165936486988663,0.0003226598506396719
1500,3,7.828934627905203e-08,1.952409643070692e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369439625614213e-05,2.738732396082385e-05,3.068230417210854e-05
1550,0,-2.520700847438267e-05,-7.66579715988068e-06,-0.000515622113889383,0.000201005265184041,-0.002032554635086886,0.0001527419950836839,0.0004329516880969822,0.002156158404335623
1550,1,-1.624448078832408e-05,-7.667821457005148e-08,-5.767895085749125e-05,5.338720250270422e-05,-0.0004663653444064861,0.0001312248247193747,0.0002877860936208346,0.0005691909772354681
1550,2,-1.23764724812895e-05,-3.026808775256279e-06,8.307556448666904e-06,5.14658531310601e-05,-0.0002080440884135788,0.0001050348901147925,0.0002165370189882022,0.0003226190317272964
1550,3,7.828934627905203e-08,1.952409643070692e-07,4.522390081531741e-23,1.938437127829765e-06,0,1.369439625614213e-05,2.738732396082385e-05,3.068230417210854e-05
1600,0,-2.521069821000433e-05,-7.665861131699509e-06,-0.0005156221143130788,0.0002010052543275568,-0.002032555971817343,0.0001527302810667052,0.0004329282609293746,0.002156154173106249
1600,1,-1.625136810446201e-05,-7.672644264464576e-08,-5.767895453129775e-05,5.338717961542957e-05,-0.0004663775570405113,0.0001312029232962826,0.0002877422952586585,0.0005691739864651352
1600,2,-1.238618731644863e-05,-3.027078561503843e-06,8.307552981854262e-06,5.146583423610225e-05,-0.0002080526055875803,0.0001050040699291546,0.0002164753828459091,0.0003225734972727469
1600,3,7.828838108264479e-08,1.952408875185583e-07,4.522390017722714e-23,1.938437127040641e-06,0,1.369439315859268e-05,2.738731776572495e-05,3.068229725677601e-05
1650,0,-2.521428354197497e-05,-7.665982672939274e-06,-0.0005156221147046373,0.0002010052460022917,-0.002032556718388848,0.0001527192319015309,0.0004329061627552334,0.002156149698998077
1650,1,-1.625463183154822e-05,-7.673986402722494e-08,-5.767895691416332e-05,5.338717391769751e-05,-0.0004663846431078017,0.0001311928901116077,0.000287722231659017,0.0005691674302769645
1650,2,-1.239228494378855e-05,-3.027409727280674e-06,8.307550345794734e-06,5.146582407108056e-05,-0.0002080572602084797,0.0001049852847225325,0.0002164378153974378,0.000322545410513921
1650,3,7.828838108264479e-08,1.952408875185583e-07,4.522390017722714e-23,1.938437127040641e-06,0,1.369439315859268e-05,2.738731776572495e-05,3.068229725677601e-05
1700,0,-2.521676097450768e-05,-7.666020104829852e-06,-0.0005156221149919262,0.0002010052417301138,-0.002032557818020155,0.0001527118021694742,0.0004328913035822656,0.002156147254805172
1700,1,-1.625984138946463e-05,-7.676973892167018e-08,-5.767895903032233e-05,5.338716344622029e-05,-0.0004663944361621891,0.0001311773019128086,0.0002876910583330096,0.0005691562523035268
1700,2,-1.239701227575412e-05,-3.027794808461227e-06,8.307549288089731e-06,5.146581561248508e-05,-0.000208061000319541,0.0001049711363160439,0.0002164095198642448,0.0003225244155221775
1700,3,7.828779231330902e-08,1.952407120284434e-07,4.522389980969517e-23,1.938437126966519e-06,0,1.369439137444318e-05,2.738731419742595e-05,3.068229327273654e-05
1750,0,-2.521818064312595e-05,-7.666038655567499e-06,-0.0005156221152261753,0.0002010052365896317,-0.00203255845125611,0.0001527076793228272,0.0004328830579624898,0.002156145920525359
1750,1,-1.626433686780353e-05,-7.679861823818146e-08,-5.76789611341953e-05,5.338715148635004e-05,-0.0004664038755599218,0.0001311642394513605,0.0002876649354800112,0.0005691479008184178
1750,2,-1.239982130417434e-05,-3.027843830672651e-06,8.307548304802364e-06,5.146580576636622e-05,-0.0002080641357533103,0.0001049629767491747,0.0002163932017049435,0.0003225129404343219
1750,3,7.828779231330902e-08,1.952407120284434e-07,4.522389980969517e-23,1.938437126966519e-06,0,1.369439137444318e-05,2.738731419742595e-05,3.068229327273654e-05
1800,0,-2.521967576922726e-05,-7.666058264016925e-06,-0.000515622115437662,0.0002010052319974618,-0.002032559192833721,0.0001527034642165534,0.0004328746277683859,0.00215614464575923
