gen,full_mean,full_var,full_ci95,nocc_mean,nocc_var,nocc_ci95
9500,0.342398,7.911863999999876e-07,0.0005513095023886267,0.3655607,0.0001879064424100001,0.008496242635202081
9550,0.3423551,7.876716899999859e-07,0.0005500835904027629,0.3655402,0.00018844932136000012,0.008508506995569647
9600,0.3423551,7.876716899999859e-07,0.0005500835904027629,0.3655157,0.00018909800541000012,0.008523138492263611
9650,0.3423551,7.876716899999859e-07,0.0005500835904027629,0.3654687,0.00018821480021000018,0.008503211019883822
9700,0.3423551,7.876716899999859e-07,0.0005500835904027629,0.3654462,0.00018881793296000025,0.008516824356878196
9750,0.3423347,7.261004099999916e-07,0.0005281465076146927,0.3654237,0.0001893704182100002,0.008529275459237652
9800,0.3423143,7.486832099999897e-07,0.0005362966920964515,0.3653992,0.00019002343876000017,0.008543968880680784
9850,0.3423143,7.486832099999897e-07,0.0005362966920964515,0.3653706,0.0001907374606400002,0.008560006009312287
9900,0.3423143,7.486832099999897e-07,0.0005362966920964515,0.3653461,0.00019154095529000018,0.008578016867796802
9950,0.3423143,7.486832099999897e-07,0.0005362966920964515,0.3653461,0.00019154095529000018,0.008578016867796802
10000,0.3423143,7.486832099999897e-07,0.0005362966920964515,0.3652706,0.0001906891854400003,0.008558922682127145
