gen,full_mean,full_var,full_ci95,nocc_mean,nocc_var,nocc_ci95
1200,0.04457671,1.713151800899998e-06,0.0008112486646113775,0.062377260000000004,1.4264399370400002e-05,0.0023408997548235305
1250,0.04431561,1.8057977309000006e-06,0.0008328957055373405,0.06203338,1.5096080641599988e-05,0.0024081757284876554
1300,0.04412695,1.8038821185000003e-06,0.0008324538153212826,0.06163324,1.575613503239999e-05,0.002460259505427584
1350,0.04390264,1.755418716399999e-06,0.0008211952594189908,0.06128653,1.5974853928099984e-05,0.002477276707398447
1400,0.04369948,1.7236282335999989e-06,0.0008137253973053659,0.06102542,1.671615987159998e-05,0.0025341033870530712
1450,0.04352571,1.8043481129000003e-06,0.0008325613317057574,0.060752969999999996,1.748176806609998e-05,0.0025914852923126864
1500,0.043349280000000004,1.8040803455999991e-06,0.0008324995528921896,0.06045474,1.8175167356399987e-05,0.0026423800429980957
1550,0.043230950000000004,1.7372123084999983e-06,0.0008169256272350374,0.06022022,1.887493439759999e-05,0.0026927671266156698
1600,0.04310656,1.752389814400002e-06,0.000820486484410258,0.05995368,1.9920192101599983e-05,0.002766322648887987
1650,0.04296609,1.7300457388999992e-06,0.0008152388429508396,0.05964358,2.0877670009599986e-05,0.0028320250194671533
1700,0.04282128,1.7449984995999996e-06,0.0008187543121146513,0.05934732,2.1491218775599987e-05,0.002873337189547111
1750,0.04271727,1.740699980099999e-06,0.0008177452563941999,0.05904935,2.223251650049998e-05,0.00292247216219968
1800,0.04264331,1.7265984548999977e-06,0.0008144262166914711,0.05886749,2.2920437580900013e-05,0.0029673414534021106
1850,0.0425663,1.7389218440000009e-06,0.0008173274836875611,0.05851452,2.4452014969600015e-05,0.0030648794545171825
1900,0.04246455,1.736743266500003e-06,0.0008168153360819329,0.05826554,2.5320566358400013e-05,0.0031188377277830514
1950,0.04238779,1.7447482749e-06,0.0008186956072226013,0.05798884,2.642017229040001e-05,0.0031858395105654755
2000,0.04228464,1.7883261144000039e-06,0.0008288566583601205,0.0576648,2.7682072321999982e-05,0.0032610343302730675
2050,0.04217557,1.8746162421000012e-06,0.0008486180386753138,0.05745555,2.8568099064499976e-05,0.0033128116361511276
2100,0.04211975,1.8751259805000023e-06,0.0008487334073010683,0.0572513,2.915142943599998e-05,0.003346462779134672
2150,0.042073929999999995,1.7976758601000016e-06,0.0008310205523427303,0.05701487,2.9644199246099992e-05,0.0033746282139491706
2200,0.041992089999999996,1.7655003809000038e-06,0.0008235500144657551,0.056737960000000004,3.022107834240002e-05,0.0034073053071329534
2250,0.04192134,1.714500314400004e-06,0.0008115678904317897,0.05640555,2.9612874862500004e-05,0.003372844794409906
2300,0.04181123,1.7487500581000032e-06,0.0008196339562998212,0.05618654,3.04001249924e-05,0.0034173837971583445
2350,0.04175179,1.7108710909000008e-06,0.0008107084792205792,0.05597915,3.1177161476499994e-05,0.0034607829103849084
2400,0.04168794,1.7001771943999994e-06,0.0008081708179591143,0.0558029,3.1816397524e-05,0.0034960817028238684
2450,0.04160494,1.5690523883999997e-06,0.0007763808121841651,0.05550853,3.166011107610002e-05,0.0034874845191046485
2500,0.04151546,1.586923278399999e-06,0.000780789630201467,0.05530889,3.2240161324900016e-05,0.0035192869127954867
2550,0.04144649,1.5563550229000004e-06,0.0007732330474037333,0.05516576,3.282528148840002e-05,0.0035510787285814643
2600,0.04141134,1.5078348063999995e-06,0.0007610846334190593,0.05489103,3.3939968084100014e-05,0.003610869443664207
2650,0.04136495,1.5102143264999996e-06,0.0007616849320212655,0.05471477,3.455064030610001e-05,0.0036432092967590237
2700,0.0413192,1.508517267999999e-06,0.0007612568513155594,0.05456835,3.5220209568499996e-05,0.0036783414343743237
2750,0.04126201,1.4475871928999999e-06,0.0007457245443355502,0.05436965,3.58161205725e-05,0.003709328898754005
2800,0.04120278,1.457811745599998e-06,0.0007483534994838304,0.05424566,3.631403660039999e-05,0.00373502346718326
2850,0.04112946,1.4805591743999996e-06,0.0007541694852203341,0.05410071,3.704568971889999e-05,0.0037724623473816966
2900,0.04107594,1.4432862703999992e-06,0.0007446159101421778,0.05397034,3.7649500042399995e-05,0.0038030818997608217
2950,0.04103578,1.4378309215999992e-06,0.000743207324265481,0.05382745,3.8029483232499986e-05,0.0038222253045310127
3000,0.04098702,1.4537126196e-06,0.0007473006355848602,0.05373532,3.839592909359999e-05,0.0038405963235671322
3050,0.04095939,1.4748538229000003e-06,0.0007527149823175198,0.05364446,3.87624227244e-05,0.003858882262236761
3100,0.0409041,1.5022462799999974e-06,0.0007596729104850317,0.05352553,3.933177253609999e-05,0.0038871189507742325
3150,0.04086148,1.498728977599998e-06,0.0007587830546571366,0.05336507,4.0246072928099995e-05,0.003932039086283209
3200,0.04082302,1.4974811156e-06,0.000758467102364299,0.053245,4.067950302e-05,0.00395315543334223
3250,0.04078127,1.5192490280999996e-06,0.0007639598854880379,0.05312775,4.119436131649999e-05,0.003978093242163466
3300,0.04074394,1.563647764400001e-06,0.0007750425312019363,0.0530125,4.1642945353999996e-05,0.003999694224211725
3350,0.04069033,1.6283549581e-06,0.0007909164562099439,0.05291065,4.182350461849999e-05,0.004008355964013545
3400,0.04066347,1.6471504100999992e-06,0.0007954679764415509,0.05276602,4.24208140336e-05,0.004036877496177928
3450,0.04063165,1.6475690664999988e-06,0.0007955690621100342,0.05268211,4.2898300418900004e-05,0.004059533358518517
3500,0.04061446,1.658593072400001e-06,0.0007982262302713339,0.05254555,4.338146408049999e-05,0.004082330613897517
3550,0.04058986,1.6784386663999984e-06,0.0008029875454104026,0.05242202,4.383045425959999e-05,0.004103401918940908
3600,0.04057066,1.6989649423999972e-06,0.0008078826475871251,0.05230311,4.445992146689999e-05,0.00413276220350558
3650,0.0405166,1.6861970279999982e-06,0.0008048412578120478,0.05218086,4.4697922922400026e-05,0.00414380912565591
3700,0.0404729,1.7077576980000011e-06,0.000809970491600577,0.05203189,4.522500685290002e-05,0.004168169698154103
3750,0.04042143,1.7918447141000025e-06,0.0008296716611820949,0.05192322,4.548819480760002e-05,0.004180280483088141
3800,0.04039246,1.8139506184000017e-06,0.0008347737834674401,0.05182762,4.610407400160001e-05,0.004208484414662202
3850,0.04032615,1.8500685385000017e-06,0.0008430434922055685,0.05170855,4.674620324449998e-05,0.004237690578417342
3900,0.04028484,1.8861454344000023e-06,0.0008512236075668395,0.05161964,4.7308840740400016e-05,0.004263116730612953
3950,0.04025539,1.914243146900002e-06,0.0008575404639508883,0.05151054,4.775560549640001e-05,0.004283198968936305
4000,0.04023605,1.9278613905000016e-06,0.0008605854006282471,0.051414970000000004,4.830786366010001e-05,0.004307893789738092
4050,0.04019298,1.9011576415999984e-06,0.000854604422874733,0.051311220000000005,4.88883548656e-05,0.004333699390263347
4100,0.04016037,1.918850212100002e-06,0.0008585717777101322,0.05119412,4.9558931573600014e-05,0.004363319739981724
4150,0.04013533,1.9387169821000013e-06,0.000863004933846578,0.051077700000000004,5.020956713e-05,0.00439186831640713
4200,0.04008071,1.9474515388999994e-06,0.0008649468094535198,0.05100566,5.054175573240001e-05,0.004406372757967576
4250,0.04004216,1.9496729104000007e-06,0.0008654399720715841,0.05091234,5.0813563568400005e-05,0.0044182053574315155
4300,0.03999525,1.9504471565e-06,0.0008656117949987973,0.0508491,5.126972090800002e-05,0.004437992337084111
4350,0.03995621,1.9765416809000005e-06,0.0008713829537778119,0.05076918,5.1806856641600014e-05,0.004461179445778556
4400,0.03990085,2.020707780499999e-06,0.000881064754122465,0.05067864,5.2268617138400016e-05,0.004481016844410178
4450,0.03986231,2.0636471289000008e-06,0.0008903767073762792,0.05054324,5.299869441840002e-05,0.004512203280856543
4500,0.03983169,2.1144293629e-06,0.0009012653238928389,0.05049829,5.319495086090002e-05,0.004520550002236824
4550,0.03981392,2.144316933600002e-06,0.0009076126889878616,0.05036966,5.341425315240002e-05,0.0045298586612637255
4600,0.03980207,2.1598528881000003e-06,0.0009108946621275679,0.0502635,5.271772823e-05,0.0045002269361485315
4650,0.03976413,2.1829181321000033e-06,0.0009157455048361073,0.05020028,5.29193754336e-05,0.0045088254863735605
4700,0.0397285,2.241857543999998e-06,0.0009280258585314524,0.05010589,5.3088980180900005e-05,0.004516045020401651
4750,0.03971353,2.2616896920999988e-06,0.0009321216187371344,0.05000942,5.3627980067599986e-05,0.004538912295117544
4800,0.03969326,2.2782540223999975e-06,0.000935528762382634,0.04992883,5.4017874358099996e-05,0.004555382158876211
4850,0.03968319,2.2978809928999964e-06,0.0009395498721368986,0.049840999999999996,5.4270119993999993e-05,0.004566005836274745
4900,0.03965328,2.350596587599998e-06,0.0009502658496928189,0.04975863,5.4391927364099976e-05,0.004571127083793738
4950,0.03963466,2.3781434323999988e-06,0.0009558177551137997,0.04969256,5.456541202639998e-05,0.00457841115279764
5000,0.039618060000000004,2.4039175624000015e-06,0.0009609833353245958,0.049609349999999997,5.474079275649999e-05,0.004585763071216942
5050,0.03958968,2.4385274476000006e-06,0.0009678763889412823,0.04954123,5.488941908409998e-05,0.004591984237271274
5100,0.03957931,2.4573769108999995e-06,0.0009716099598559826,0.04950215,5.5126857340499985e-05,0.004601905422314379
5150,0.039560490000000004,2.4913674169000004e-06,0.0009783065505639345,0.04942348,5.5542616123599986e-05,0.004619226278289706
5200,0.03953362,2.533133931600001e-06,0.000986472874012994,0.04936179,5.5803640992899974e-05,0.004630067680264777
5250,0.03951883,2.5647762361000034e-06,0.0009926149499479532,0.049300460000000004,5.610561149839998e-05,0.004642578132161626
5300,0.03950152,2.589183491600001e-06,0.0009973267920461459,0.04923125,5.629373801449998e-05,0.0046503550827490915
5350,0.0394836,2.6078120540000023e-06,0.00100090812698501,0.04916785,5.6600959168499976e-05,0.004663027393675803
5400,0.03946003,2.622703476100003e-06,0.0010037618080892385,0.04907673,5.693104733409998e-05,0.004676604659779127
5450,0.03942159,2.6702975069000027e-06,0.0010128284604268903,0.04900304,5.737497993839999e-05,0.004694802689478626
5500,0.0394025,2.697228754000002e-06,0.0010179230806581804,0.04893775,5.761145179449998e-05,0.004704467591702074
5550,0.03937678,2.722136097600002e-06,0.0010226122448191283,0.048884739999999996,5.775840507639998e-05,0.004710463766355688
5600,0.03936235,2.7494603385000006e-06,0.0010277318150364717,0.04882817,5.791072431809998e-05,0.004716670844360595
5650,0.03935083,2.770273956100001e-06,0.0010316144836979443,0.04873177,5.802015497009999e-05,0.004721125155438438
5700,0.03933031,2.788971708900003e-06,0.0010350900307176305,0.0486822,5.8183063095999984e-05,0.004727748461895932
5750,0.03931178,2.8220813396000036e-06,0.001041216004208895,0.04865186,5.825192274639999e-05,0.004730545279590612
5800,0.0392966,2.851486742000002e-06,0.0010466265555615912,0.04859879,5.853424015689998e-05,0.004741994696187955
5850,0.03927833,2.8625783381e-06,0.001048660142450592,0.048519559999999996,5.8765824506399994e-05,0.004751366029088752
5900,0.03925562,2.8983733796000015e-06,0.0010551962459690312,0.04837189,5.906026732489999e-05,0.004763254380728955
5950,0.03922445,2.9434662465000023e-06,0.0010633729323503776,0.0482766,5.9418299143999996e-05,0.004777670331778768
6000,0.03920631,2.9812197528999988e-06,0.0010701707248257464,0.04819083,5.988408190409998e-05,0.004796359964001769
6050,0.03919125,3.015438328499998e-06,0.001076294935543487,0.04815458,5.999123707959998e-05,0.0048006492932205665
6100,0.03917738,3.044940749599999e-06,0.0010815472427806079,0.04810721,6.01193766349e-05,0.004805773582688138
6150,0.03916113,3.0659087921000014e-06,0.0010852647241908937,0.04806063,5.974959310609997e-05,0.004790971058944039
6200,0.039151,3.0797399260000022e-06,0.0010877099291503047,0.048029209999999996,5.9883147810899976e-05,0.004796322556191913
6250,0.039136080000000004,3.111072411600001e-06,0.001093228968533242,0.048006759999999996,5.998018282239998e-05,0.00480020697814721
6300,0.03912684,3.1331118204000022e-06,0.001097094452143873,0.04792292,6.016316811759997e-05,0.004807523547946198
6350,0.03911196,3.1568796803999996e-06,0.0011012478821875043,0.04788945,6.0331950914499976e-05,0.004814262379982453
6400,0.03910379,3.1684035808999986e-06,0.0011032560535245402,0.04784508,6.052163883559998e-05,0.00482182463130754
6450,0.03908342,3.1896362935999994e-06,0.001106946556320302,0.04779712,6.077966475759996e-05,0.00483209230181705
6500,0.03907436,3.1576421504e-06,0.0011013808644141517,0.0477431,6.1031693701999976e-05,0.004842100314177754
6550,0.03906371,3.1729557308999997e-06,0.0011040483112538797,0.04770559,6.11947454429e-05,0.004848564056434076
6600,0.03905124,3.1927138464000007e-06,0.0011074804518514194,0.04765643,6.14809008021e-05,0.004859887123394404
6650,0.039038630000000005,3.2033933381e-06,0.0011093311429706172,0.04757245,6.20277997885e-05,0.004881454656836439
6700,0.03901554,3.197488134399999e-06,0.0011083081889578833,0.0475314,6.2237403514e-05,0.00488969538253031
6750,0.039001469999999996,3.200186168099997e-06,0.0011087756844092923,0.0474718,6.2572059408e-05,0.004902823915069485
6800,0.03899049,3.180241338899997e-06,0.0011053151192089172,0.04741226,6.295021699240001e-05,0.004917616837432578
6850,0.0389799,3.1752466419999997e-06,0.001104446807225554,0.04736763,6.32815174461e-05,0.004930540309346814
6900,0.03896508,3.1622749635999968e-06,0.0011021885274382847,0.04733935,6.341533927249999e-05,0.004935750878531411
6950,0.03895269,3.1403664849000043e-06,0.0010983638690521397,0.04730666,6.35264146764e-05,0.004940071604955319
7000,0.03892939,3.1099409448999996e-06,0.001093030152096814,0.04725665,6.38372918485e-05,0.00495214438768901
7050,0.03891814,3.106514634400002e-06,0.001092427874942371,0.04720708,6.400498059560002e-05,0.004958644305211426
7100,0.03889318,3.1227104495999974e-06,0.0010952718595482744,0.04718569,6.40995289749e-05,0.004962305416940556
7150,0.03888383,3.127552286099999e-06,0.0010961206531345787,0.04716087,6.42254534181e-05,0.004967177285450691
7200,0.0388625,3.126822107999995e-06,0.0010959926920419123,0.0471331,6.431460373e-05,0.004970623519128843
7250,0.03884521,3.1238470269e-06,0.0010954711652316112,0.04708631,6.440405747489999e-05,0.004974079082559663
7300,0.0388301,3.0825162519999977e-06,0.0010882000934425244,0.04704606,6.458982324639999e-05,0.004981247484148627
7350,0.038821220000000004,3.0722725556000016e-06,0.0010863904569533443,0.04699907,6.441145681610003e-05,0.004974364808744226
7400,0.03880486,3.0358337504e-06,0.0010799286520662668,0.04697262,6.450555167360002e-05,0.004977996859272833
7450,0.03879746,3.0274257504000003e-06,0.0010784321380011186,0.04693613,6.461124374210004e-05,0.004982073403309625
7500,0.03878569,3.0200311828999993e-06,0.0010771142832693584,0.046894450000000004,6.469242951850003e-05,0.004985202475710187
7550,0.03877768,3.0039864415999994e-06,0.001074249240821261,0.046836209999999996,6.365086737289999e-05,0.004944908210469963
7600,0.03876701,2.9999038868999947e-06,0.0010735190157568249,0.04681182,6.357834054760001e-05,0.0049420901757015745
7650,0.03875534,2.991497150399996e-06,0.001072013780367427,0.04678027,6.384980002810002e-05,0.004952629521657652
7700,0.03874383,2.9978303000999987e-06,0.0010731479339244965,0.04675318,6.38707805456e-05,0.004953443151424844
7750,0.0387254,3.0205002799999944e-06,0.001077197933327389,0.04671774,6.40944772824e-05,0.004962109873109098
7800,0.03871281,3.0342231009000005e-06,0.0010796421381373295,0.04668192,6.41121045276e-05,0.004962792165235495
7850,0.0387046,3.020090600000003e-06,0.0010771248789699368,0.04665298,6.41673258676e-05,0.004964928992976356
7900,0.03868912,3.0358304676000003e-06,0.0010799280681754763,0.04662533,6.42622398941e-05,0.004968599609318249
7950,0.03867472,3.0152183015999998e-06,0.0010762556679259142,0.04657726,6.448392077239999e-05,0.004977162143624134
8000,0.038667349999999996,3.0270391824999985e-06,0.0010783632840324264,0.04653457,6.45686519581e-05,0.004980431039199689
8050,0.03865945,3.0470690345000007e-06,0.0010819251546634453,0.04651397,6.47022122781e-05,0.004985579391480482
8100,0.03864305,3.016068752500001e-06,0.0010764074377113903,0.0464984,6.476389443e-05,0.004987955260848758
8150,0.03863177,3.0251286561000022e-06,0.001078022923934077,0.04647696,6.48354754264e-05,0.004990710995419974
8200,0.0386274,3.0262552880000027e-06,0.0010782236462988932,0.04644394,6.50032891344e-05,0.004997165551977551
8250,0.03861993,3.038697210100001e-06,0.001080437837282653,0.04639073,6.52826473701e-05,0.005007891953077423
8300,0.038612350000000004,3.050903950500001e-06,0.0010826057738734262,0.0463714,6.536530424400001e-05,0.005011061292618067
8350,0.0386052,3.0542583320000014e-06,0.0010832007573950086,0.04632276,6.56792084064e-05,0.005023079205169138
8400,0.03858857,3.0434215820999974e-06,0.0010812774088916936,0.0462812,6.587042745199999e-05,0.005030386010035444
8450,0.03857582,3.0705060675999977e-06,0.001086078086939063,0.04624549,6.554539679090002e-05,0.005017959708008042
8500,0.03856771,3.0644253668999955e-06,0.0010850021423703744,0.04622957,6.55359540681e-05,0.0050175982416691455
8550,0.038554820000000004,3.0923810535999954e-06,0.0010899399550209057,0.04618953,6.56270310101e-05,0.005021083571584924
8600,0.03854805,3.0953263244999955e-06,0.0010904588762626118,0.04612206,6.536387669240002e-05,0.005011006572551307
8650,0.03853811,3.112087610899998e-06,0.0010934073241950335,0.046064179999999996,6.532150169959996e-05,0.005009382007086136
8700,0.03853151,3.109984566899998e-06,0.001093037817836283,0.04599197,6.547051019010001e-05,0.005015092341585429
8750,0.03851751,3.1139345128999994e-06,0.0010937317232647427,0.04596272,6.54503875736e-05,0.005014321578267012
8800,0.03850958,3.1264358916e-06,0.0010959250029619072,0.04594391,6.55164699489e-05,0.0050168523095233146
8850,0.03850076,3.1424143023999975e-06,0.0010987219295208333,0.04592359,6.56553995309e-05,0.005022168683327009
8900,0.03849462,3.153432715599998e-06,0.0011006464973027875,0.045897679999999996,6.562403449159999e-05,0.005020968939387402
8950,0.03848941,3.1622994829000003e-06,0.0011021928004441256,0.045880119999999996,6.539359633559998e-05,0.005012145645158776
9000,0.03847904,3.185589334399999e-06,0.0011062440954432721,0.04585951,6.543961237489998e-05,0.005013908803512643
9050,0.0384667,3.2025625019999993e-06,0.0011091872748856793,0.0458292,6.548390850799999e-05,0.005015605476154725
9100,0.03845605,3.1990024484999995e-06,0.001108570602449731,0.04580591,6.555143397289998e-05,0.005018190796993401
9150,0.0384467,3.1878699220000025e-06,0.0011066400088716839,0.04578075,6.566165306849999e-05,0.005022407853091479
9200,0.03844249,3.1965324968999983e-06,0.0011081425558154073,0.045769699999999996,6.5719665382e-05,0.005024626021222786
9250,0.03842423,3.237558036099998e-06,0.0011152310501183938,0.04576186,6.575818533039998e-05,0.005026098335341884
9300,0.03841726,3.2328830564000002e-06,0.001114425571739371,0.04573489,6.562842365490001e-05,0.005021136846498648
9350,0.038407119999999996,3.253773679600003e-06,0.0011180204366446694,0.04572007,6.567322138610002e-05,0.005022850259333259
9400,0.03839411,3.245260446900003e-06,0.0011165568741811163,0.04570477,6.571412119210003e-05,0.0050244140750098564
9450,0.03838587,3.2648944520999995e-06,0.0011199293963097565,0.04568324,6.580898751840002e-05,0.005028039443467857
9500,0.03837996,3.273776030399997e-06,0.0011214516484621452,0.045668230000000004,6.588205597610002e-05,0.005030830013405202
9550,0.03836947,3.296493806100002e-06,0.0011253359767426688,0.045647019999999996,6.591151327560003e-05,0.005031954584448722
9600,0.03836281,3.3008610728999978e-06,0.0011260811648212854,0.04563025,6.593656105650002e-05,0.005032910618664416
9650,0.03835577,3.303593686099997e-06,0.0011265471807484029,0.04560455,6.591217539849999e-05,0.005031979858970797
9700,0.03834838,3.3118303175999996e-06,0.0011279506792449818,0.04556618,6.592193925359998e-05,0.005032352549619608
9750,0.0383316,3.3365810940000015e-06,0.0011321576714711783,0.04554793,6.59044987301e-05,0.0050316868177734606
9800,0.03832012,3.3392958856000015e-06,0.0011326181648782154,0.04550809,6.58628160349e-05,0.005030095367681132
9850,0.03830542,3.3297214716000014e-06,0.0011309932804972169,0.045467679999999996,6.607692459359999e-05,0.005038264716336108
9900,0.03829195,3.3382119265000018e-06,0.0011324343220179439,0.04545689,6.61179223129e-05,0.005039827480750076
9950,0.03828332,3.348449743600003e-06,0.00113416949945825,0.04544025,6.61975620665e-05,0.005042861830693623
10000,0.038271,3.356805564e-06,0.001135583737760558,0.04543106,6.624732931639999e-05,0.005044757083367664
