Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation_tmp_20260206\Release\CED_Schedule.exe' --solver CCHIHH --stable --resample_gate 15 --seed 5 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5 --no_blocks
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: disabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Full-space block: len=6000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 2136.67
Gen 50: best_fit = 2126.27
Gen 100: best_fit = 2096.43
Gen 150: best_fit = 2076.23
Gen 200: best_fit = 2073.37
Gen 250: best_fit = 2058.41
Gen 300: best_fit = 2056.71
Gen 350: best_fit = 2056.39
Gen 400: best_fit = 2035.53
Gen 450: best_fit = 2005.45
Gen 500: best_fit = 2002.26
Gen 550: best_fit = 1983.09
Gen 600: best_fit = 1977.64
Gen 650: best_fit = 1976.65
Gen 700: best_fit = 1972.55
Gen 750: best_fit = 1969.87
Gen 800: best_fit = 1968.54
Gen 850: best_fit = 1966.9
Gen 900: best_fit = 1964.89
Gen 950: best_fit = 1962.15
Gen 1000: best_fit = 1959.2
Gen 1050: best_fit = 1957.93
Gen 1100: best_fit = 1951.76
Gen 1150: best_fit = 1950.08
Gen 1200: best_fit = 1949.28
Gen 1250: best_fit = 1940.62
