Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GA --seed 2 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T50_E50_D150.txt --cnum 50 --enum 50 --dnum 150 --tnum 50 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T50_E50_D150.txt
Generations: 10000
Population size: 40
Random seed: 2
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 50/50/150/50/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T50_E50_D150.txt"
Gen 7950: best_fit = 978.182
Gen 8000: best_fit = 978.182
Gen 8050: best_fit = 978.182
Gen 8100: best_fit = 978.127
Gen 8150: best_fit = 978.003
Gen 8200: best_fit = 978.003
Gen 8250: best_fit = 977.985
Gen 8300: best_fit = 977.94
Gen 8350: best_fit = 977.847
Gen 8400: best_fit = 977.847
Gen 8450: best_fit = 977.776
Gen 8500: best_fit = 977.76
Gen 8550: best_fit = 977.75
Gen 8600: best_fit = 977.75
Gen 8650: best_fit = 977.736
Gen 8700: best_fit = 977.731
Gen 8750: best_fit = 977.607
Gen 8800: best_fit = 977.603
Gen 8850: best_fit = 977.594
Gen 8900: best_fit = 977.594
Gen 8950: best_fit = 977.55
Gen 9000: best_fit = 977.55
Gen 9050: best_fit = 977.55
Gen 9100: best_fit = 977.55
Gen 9150: best_fit = 977.401
Gen 9200: best_fit = 977.401
Gen 9250: best_fit = 977.401
Gen 9300: best_fit = 977.401
Gen 9350: best_fit = 977.401
Gen 9400: best_fit = 977.383
Gen 9450: best_fit = 977.383
Gen 9500: best_fit = 977.205
Gen 9550: best_fit = 977.205
Gen 9600: best_fit = 977.205
Gen 9650: best_fit = 977.205
Gen 9700: best_fit = 977.082
Gen 9750: best_fit = 977.082
Gen 9800: best_fit = 977.082
Gen 9850: best_fit = 976.835
Gen 9900: best_fit = 976.801
Gen 9950: best_fit = 976.801
Gen 10000: best_fit = 976.801

=== Final Results ===
Solver: GA
Generation = 10000
The best solution = 976.801
Time = 13.558 s

exit code 0
