Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --stable --resample_gate 15 --cchihh_random_ops --seed 5 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: random
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 1872.4
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.101168
Gen 50: best_fit = 0.0726835
Gen 100: best_fit = 0.0680554
Gen 150: best_fit = 0.0641054
Gen 200: best_fit = 0.0619032
Gen 250: best_fit = 0.0595223
Gen 300: best_fit = 0.0579687
Gen 350: best_fit = 0.0563494
Gen 400: best_fit = 0.055231
Gen 450: best_fit = 0.0540715
Gen 500: best_fit = 0.052764
Gen 550: best_fit = 0.0511284
Gen 600: best_fit = 0.0499887
Gen 650: best_fit = 0.0493363
Gen 700: best_fit = 0.0488497
Gen 750: best_fit = 0.0482046
Gen 800: best_fit = 0.0477148
Gen 850: best_fit = 0.0472572
Gen 900: best_fit = 0.0470357
Gen 950: best_fit = 0.0465386
Gen 1000: best_fit = 0.0461296
Gen 1050: best_fit = 0.0457506
Gen 1100: best_fit = 0.0454111
Gen 1150: best_fit = 0.0451512
Gen 1200: best_fit = 0.044778
Gen 1250: best_fit = 0.0445615
Gen 1300: best_fit = 0.0443035
Gen 1350: best_fit = 0.044188
Gen 1400: best_fit = 0.0439828
Gen 1450: best_fit = 0.0438262
Gen 1500: best_fit = 0.0436611
Gen 1550: best_fit = 0.0433795
Gen 1600: best_fit = 0.0432734
Gen 1650: best_fit = 0.0431417
Gen 1700: best_fit = 0.0429597
Gen 1750: best_fit = 0.0428661
Gen 1800: best_fit = 0.0425898
Gen 1850: best_fit = 0.0424733
Gen 1900: best_fit = 0.042351
Gen 1950: best_fit = 0.0421135
Gen 2000: best_fit = 0.0420416
Gen 2050: best_fit = 0.0419093
Gen 2100: best_fit = 0.041803
Gen 2150: best_fit = 0.041739
Gen 2200: best_fit = 0.0416768
Gen 2250: best_fit = 0.0415439
Gen 2300: best_fit = 0.0415391
Gen 2350: best_fit = 0.0414584
Gen 2400: best_fit = 0.0413548
Gen 2450: best_fit = 0.0412313
Gen 2500: best_fit = 0.0411337
Gen 2550: best_fit = 0.0410853
Gen 2600: best_fit = 0.0409928
Gen 2650: best_fit = 0.0409383
Gen 2700: best_fit = 0.0409167
Gen 2750: best_fit = 0.0408525
Gen 2800: best_fit = 0.0407914
Gen 2850: best_fit = 0.0406919
Gen 2900: best_fit = 0.040535
Gen 2950: best_fit = 0.0405311
Gen 3000: best_fit = 0.0404883
Gen 3050: best_fit = 0.040471
Gen 3100: best_fit = 0.0403955
Gen 3150: best_fit = 0.040325
Gen 3200: best_fit = 0.0402949
Gen 3250: best_fit = 0.0402706
Gen 3300: best_fit = 0.0402246
Gen 3350: best_fit = 0.040205
Gen 3400: best_fit = 0.0401533
Gen 3450: best_fit = 0.0401145
Gen 3500: best_fit = 0.0400385
Gen 3550: best_fit = 0.0399716
Gen 3600: best_fit = 0.039936
Gen 3650: best_fit = 0.0399029
Gen 3700: best_fit = 0.039861
Gen 3750: best_fit = 0.0398108
Gen 3800: best_fit = 0.0397622
Gen 3850: best_fit = 0.0397289
Gen 3900: best_fit = 0.0396602
Gen 3950: best_fit = 0.0396087
Gen 4000: best_fit = 0.0395894
Gen 4050: best_fit = 0.039568
Gen 4100: best_fit = 0.0395541
Gen 4150: best_fit = 0.0395105
Gen 4200: best_fit = 0.0394829
Gen 4250: best_fit = 0.0394544
Gen 4300: best_fit = 0.0394113
Gen 4350: best_fit = 0.0393511
Gen 4400: best_fit = 0.0393247
Gen 4450: best_fit = 0.0392745
Gen 4500: best_fit = 0.0392593
Gen 4550: best_fit = 0.0392185
Gen 4600: best_fit = 0.0391901
Gen 4650: best_fit = 0.0391676
Gen 4700: best_fit = 0.0391206
Gen 4750: best_fit = 0.0391072
Gen 4800: best_fit = 0.0390622
Gen 4850: best_fit = 0.0390305
Gen 4900: best_fit = 0.0389315
Gen 4950: best_fit = 0.0388498
Gen 5000: best_fit = 0.0387854
Gen 5050: best_fit = 0.0386145
Gen 5100: best_fit = 0.0385997
Gen 5150: best_fit = 0.0385532
Gen 5200: best_fit = 0.0385273
Gen 5250: best_fit = 0.0385202
Gen 5300: best_fit = 0.0384542
Gen 5350: best_fit = 0.0383334
Gen 5400: best_fit = 0.038299
Gen 5450: best_fit = 0.0382706
Gen 5500: best_fit = 0.0382461
Gen 5550: best_fit = 0.0382152
