Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --stable --resample_gate 15 --cchihh_fixed_ops --seed 6 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: enabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Normalization] f1_ref (makespan) = 22665.1
[Normalization] f2_ref (energy) = 1877.05
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.101961
Gen 50: best_fit = 0.0783653
Gen 100: best_fit = 0.0684168
Gen 150: best_fit = 0.0657299
Gen 200: best_fit = 0.0612339
Gen 250: best_fit = 0.058784
Gen 300: best_fit = 0.0564257
Gen 350: best_fit = 0.0547699
Gen 400: best_fit = 0.053477
Gen 450: best_fit = 0.0524093
Gen 500: best_fit = 0.0514774
Gen 550: best_fit = 0.0509091
Gen 600: best_fit = 0.0503196
Gen 650: best_fit = 0.0498107
Gen 700: best_fit = 0.0493818
Gen 750: best_fit = 0.0489726
Gen 800: best_fit = 0.0486926
Gen 850: best_fit = 0.0483799
Gen 900: best_fit = 0.0479084
Gen 950: best_fit = 0.0477186
Gen 1000: best_fit = 0.0474565
Gen 1050: best_fit = 0.0471753
Gen 1100: best_fit = 0.0469137
Gen 1150: best_fit = 0.0466497
Gen 1200: best_fit = 0.0463472
Gen 1250: best_fit = 0.0460025
Gen 1300: best_fit = 0.0458203
Gen 1350: best_fit = 0.0456296
Gen 1400: best_fit = 0.0454403
Gen 1450: best_fit = 0.0452627
Gen 1500: best_fit = 0.0451156
Gen 1550: best_fit = 0.0449783
Gen 1600: best_fit = 0.0448439
Gen 1650: best_fit = 0.0446302
Gen 1700: best_fit = 0.0444105
Gen 1750: best_fit = 0.0443356
Gen 1800: best_fit = 0.044169
Gen 1850: best_fit = 0.0440312
Gen 1900: best_fit = 0.0439576
Gen 1950: best_fit = 0.0438645
Gen 2000: best_fit = 0.0437779
Gen 2050: best_fit = 0.0436571
Gen 2100: best_fit = 0.0436132
Gen 2150: best_fit = 0.0435036
Gen 2200: best_fit = 0.0433991
Gen 2250: best_fit = 0.0432497
Gen 2300: best_fit = 0.0431432
Gen 2350: best_fit = 0.0429445
Gen 2400: best_fit = 0.0428574
Gen 2450: best_fit = 0.0428017
Gen 2500: best_fit = 0.0427462
Gen 2550: best_fit = 0.0425793
Gen 2600: best_fit = 0.0424751
Gen 2650: best_fit = 0.0424348
Gen 2700: best_fit = 0.0423192
Gen 2750: best_fit = 0.0422212
Gen 2800: best_fit = 0.0420062
Gen 2850: best_fit = 0.0419327
Gen 2900: best_fit = 0.0418154
Gen 2950: best_fit = 0.0417308
Gen 3000: best_fit = 0.0416137
Gen 3050: best_fit = 0.0415559
Gen 3100: best_fit = 0.0413721
