Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GA --seed 4 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 4
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T200_E100_D300.txt"
Gen 50: best_fit = 1666.03
Gen 100: best_fit = 1642.28
Gen 150: best_fit = 1641.46
Gen 200: best_fit = 1641.34
Gen 250: best_fit = 1640.64
Gen 300: best_fit = 1640.64
Gen 350: best_fit = 1640.4
Gen 400: best_fit = 1620.13
Gen 450: best_fit = 1574.4
Gen 500: best_fit = 1572.13
Gen 550: best_fit = 1530.79
Gen 600: best_fit = 1530.79
Gen 650: best_fit = 1530.79
Gen 700: best_fit = 1529.58
Gen 750: best_fit = 1528.15
Gen 800: best_fit = 1527.54
Gen 850: best_fit = 1527.31
Gen 900: best_fit = 1527.26
Gen 950: best_fit = 1521.91
Gen 1000: best_fit = 1521.47
Gen 1050: best_fit = 1521.46
Gen 1100: best_fit = 1521.15
Gen 1150: best_fit = 1520.47
Gen 1200: best_fit = 1520.47
Gen 1250: best_fit = 1519.02
Gen 1300: best_fit = 1518.56
Gen 1350: best_fit = 1518.21
Gen 1400: best_fit = 1517.31
Gen 1450: best_fit = 1516.66
Gen 1500: best_fit = 1516.63
Gen 1550: best_fit = 1516.63
Gen 1600: best_fit = 1516.63
Gen 1650: best_fit = 1515.01
Gen 1700: best_fit = 1514.96
Gen 1750: best_fit = 1514.55
Gen 1800: best_fit = 1511.9
Gen 1850: best_fit = 1511.9
Gen 1900: best_fit = 1511.9
Gen 1950: best_fit = 1510.25
Gen 2000: best_fit = 1509.18
Gen 2050: best_fit = 1509.18
Gen 2100: best_fit = 1508.07
Gen 2150: best_fit = 1508.05
Gen 2200: best_fit = 1508.05
Gen 2250: best_fit = 1504.9
Gen 2300: best_fit = 1504.79
Gen 2350: best_fit = 1504.48
Gen 2400: best_fit = 1502.66
Gen 2450: best_fit = 1501.85
Gen 2500: best_fit = 1501.7
Gen 2550: best_fit = 1500.96
Gen 2600: best_fit = 1498.58
Gen 2650: best_fit = 1498.29
Gen 2700: best_fit = 1494.96
Gen 2750: best_fit = 1494.88
Gen 2800: best_fit = 1494.86
Gen 2850: best_fit = 1492.88
Gen 2900: best_fit = 1491.9
Gen 2950: best_fit = 1491.58
Gen 3000: best_fit = 1491.33
Gen 3050: best_fit = 1491.33
Gen 3100: best_fit = 1491.17
Gen 3150: best_fit = 1491.05
Gen 3200: best_fit = 1490.73
Gen 3250: best_fit = 1490.56
Gen 3300: best_fit = 1490.56
Gen 3350: best_fit = 1490.56
Gen 3400: best_fit = 1490.45
Gen 3450: best_fit = 1490.3
Gen 3500: best_fit = 1489.97
Gen 3550: best_fit = 1489.96
Gen 3600: best_fit = 1489.79
Gen 3650: best_fit = 1489.63
Gen 3700: best_fit = 1489.48
Gen 3750: best_fit = 1489
Gen 3800: best_fit = 1489
Gen 3850: best_fit = 1488.95
Gen 3900: best_fit = 1488.69
Gen 3950: best_fit = 1488.69
Gen 4000: best_fit = 1488.39
Gen 4050: best_fit = 1487.94
Gen 4100: best_fit = 1479.19
Gen 4150: best_fit = 1475.93
Gen 4200: best_fit = 1475.34
Gen 4250: best_fit = 1473.66
Gen 4300: best_fit = 1473.45
Gen 4350: best_fit = 1473.45
Gen 4400: best_fit = 1473.45
Gen 4450: best_fit = 1473.45
Gen 4500: best_fit = 1473.41
Gen 4550: best_fit = 1473.17
Gen 4600: best_fit = 1473.1
Gen 4650: best_fit = 1472.64
Gen 4700: best_fit = 1472.14
Gen 4750: best_fit = 1472.09
Gen 4800: best_fit = 1472.09
Gen 4850: best_fit = 1472.09
Gen 4900: best_fit = 1472.03
Gen 4950: best_fit = 1471.3
Gen 5000: best_fit = 1471.05
Gen 5050: best_fit = 1471
Gen 5100: best_fit = 1470.73
Gen 5150: best_fit = 1469.84
Gen 5200: best_fit = 1467.25
Gen 5250: best_fit = 1466.64
Gen 5300: best_fit = 1466.64
Gen 5350: best_fit = 1466.4
Gen 5400: best_fit = 1466.4
Gen 5450: best_fit = 1466.39
Gen 5500: best_fit = 1466.39
Gen 5550: best_fit = 1466.25
Gen 5600: best_fit = 1463.3
