Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GA --seed 6 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Solver: GA
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T200_E100_D300.txt"
Gen 50: best_fit = 1702.03
Gen 100: best_fit = 1700.82
Gen 150: best_fit = 1683.19
Gen 200: best_fit = 1681.99
Gen 250: best_fit = 1680.37
Gen 300: best_fit = 1671.31
Gen 350: best_fit = 1668.95
Gen 400: best_fit = 1668.72
Gen 450: best_fit = 1630.11
Gen 500: best_fit = 1620.92
Gen 550: best_fit = 1613.16
Gen 600: best_fit = 1613.16
Gen 650: best_fit = 1612.08
Gen 700: best_fit = 1597.75
Gen 750: best_fit = 1548.48
Gen 800: best_fit = 1507.61
Gen 850: best_fit = 1506.81
Gen 900: best_fit = 1504.42
Gen 950: best_fit = 1503.47
Gen 1000: best_fit = 1501.39
Gen 1050: best_fit = 1500.92
Gen 1100: best_fit = 1500.71
Gen 1150: best_fit = 1500.7
Gen 1200: best_fit = 1500.68
Gen 1250: best_fit = 1500.68
Gen 1300: best_fit = 1500.64
Gen 1350: best_fit = 1500.42
Gen 1400: best_fit = 1498.5
Gen 1450: best_fit = 1496.36
Gen 1500: best_fit = 1495.13
Gen 1550: best_fit = 1495.11
Gen 1600: best_fit = 1495.1
Gen 1650: best_fit = 1494.09
Gen 1700: best_fit = 1493.38
Gen 1750: best_fit = 1493.11
Gen 1800: best_fit = 1492.8
Gen 1850: best_fit = 1490.8
Gen 1900: best_fit = 1490.42
Gen 1950: best_fit = 1490.42
Gen 2000: best_fit = 1489.88
Gen 2050: best_fit = 1488.31
Gen 2100: best_fit = 1487.91
Gen 2150: best_fit = 1487.91
Gen 2200: best_fit = 1486.83
Gen 2250: best_fit = 1486.83
Gen 2300: best_fit = 1486.83
Gen 2350: best_fit = 1486.83
Gen 2400: best_fit = 1486.82
Gen 2450: best_fit = 1485.47
Gen 2500: best_fit = 1480.18
Gen 2550: best_fit = 1479.82
Gen 2600: best_fit = 1472.05
Gen 2650: best_fit = 1472.05
Gen 2700: best_fit = 1472.04
Gen 2750: best_fit = 1471.94
Gen 2800: best_fit = 1469.96
Gen 2850: best_fit = 1469.44
Gen 2900: best_fit = 1468.07
Gen 2950: best_fit = 1468.02
Gen 3000: best_fit = 1467.46
Gen 3050: best_fit = 1467.31
Gen 3100: best_fit = 1467.29
Gen 3150: best_fit = 1466.13
Gen 3200: best_fit = 1465.53
Gen 3250: best_fit = 1464.34
Gen 3300: best_fit = 1464.26
Gen 3350: best_fit = 1463.66
Gen 3400: best_fit = 1463.36
Gen 3450: best_fit = 1455.72
Gen 3500: best_fit = 1455.47
Gen 3550: best_fit = 1450.46
Gen 3600: best_fit = 1450.46
Gen 3650: best_fit = 1450.18
Gen 3700: best_fit = 1449.79
Gen 3750: best_fit = 1449.46
Gen 3800: best_fit = 1446.18
Gen 3850: best_fit = 1446.07
Gen 3900: best_fit = 1445.96
Gen 3950: best_fit = 1445.9
Gen 4000: best_fit = 1445.76
Gen 4050: best_fit = 1431.62
Gen 4100: best_fit = 1431.54
Gen 4150: best_fit = 1431.18
Gen 4200: best_fit = 1430.2
Gen 4250: best_fit = 1430.03
Gen 4300: best_fit = 1428.79
Gen 4350: best_fit = 1427.92
Gen 4400: best_fit = 1427.53
Gen 4450: best_fit = 1425.98
Gen 4500: best_fit = 1425.63
Gen 4550: best_fit = 1421.99
Gen 4600: best_fit = 1421.47
Gen 4650: best_fit = 1420.71
Gen 4700: best_fit = 1420.42
Gen 4750: best_fit = 1420.13
Gen 4800: best_fit = 1420.13
Gen 4850: best_fit = 1420.13
Gen 4900: best_fit = 1420.13
Gen 4950: best_fit = 1420.13
Gen 5000: best_fit = 1420.13
Gen 5050: best_fit = 1419.87
Gen 5100: best_fit = 1419.87
Gen 5150: best_fit = 1418.48
Gen 5200: best_fit = 1418.18
Gen 5250: best_fit = 1418.18
Gen 5300: best_fit = 1418.18
Gen 5350: best_fit = 1418.12
Gen 5400: best_fit = 1416.7
Gen 5450: best_fit = 1416.59
Gen 5500: best_fit = 1416.59
Gen 5550: best_fit = 1416.17
Gen 5600: best_fit = 1415.97
Gen 5650: best_fit = 1413.86
Gen 5700: best_fit = 1413.86
Gen 5750: best_fit = 1412.99
Gen 5800: best_fit = 1412.99
Gen 5850: best_fit = 1412.8
Gen 5900: best_fit = 1412.8
Gen 5950: best_fit = 1412.76
Gen 6000: best_fit = 1412.38
Gen 6050: best_fit = 1407.34
Gen 6100: best_fit = 1407.34
Gen 6150: best_fit = 1407.1
Gen 6200: best_fit = 1405.93
Gen 6250: best_fit = 1405.84
Gen 6300: best_fit = 1405.83
Gen 6350: best_fit = 1405.7
Gen 6400: best_fit = 1405.7
Gen 6450: best_fit = 1405.11
Gen 6500: best_fit = 1405.11
Gen 6550: best_fit = 1404.9
Gen 6600: best_fit = 1404.9
Gen 6650: best_fit = 1404.9
Gen 6700: best_fit = 1404.88
Gen 6750: best_fit = 1403.01
Gen 6800: best_fit = 1403.01
Gen 6850: best_fit = 1402.85
Gen 6900: best_fit = 1402.56
Gen 6950: best_fit = 1402.15
Gen 7000: best_fit = 1402.15
Gen 7050: best_fit = 1402.15
Gen 7100: best_fit = 1402.06
Gen 7150: best_fit = 1401.73
Gen 7200: best_fit = 1401.02
Gen 7250: best_fit = 1400.97
Gen 7300: best_fit = 1399.23
Gen 7350: best_fit = 1399.22
Gen 7400: best_fit = 1399.06
Gen 7450: best_fit = 1397.73
Gen 7500: best_fit = 1397.03
Gen 7550: best_fit = 1397.03
Gen 7600: best_fit = 1396.34
Gen 7650: best_fit = 1396.34
Gen 7700: best_fit = 1395.85
Gen 7750: best_fit = 1395.05
Gen 7800: best_fit = 1390.82
Gen 7850: best_fit = 1390.09
Gen 7900: best_fit = 1389.63
Gen 7950: best_fit = 1388.56
Gen 8000: best_fit = 1388.56
Gen 8050: best_fit = 1384.81
Gen 8100: best_fit = 1384.79
Gen 8150: best_fit = 1384.77
Gen 8200: best_fit = 1384.76
Gen 8250: best_fit = 1384.45
Gen 8300: best_fit = 1384.28
Gen 8350: best_fit = 1383.98
Gen 8400: best_fit = 1383.62
Gen 8450: best_fit = 1383.54
Gen 8500: best_fit = 1383.46
Gen 8550: best_fit = 1383.18
Gen 8600: best_fit = 1383.18
Gen 8650: best_fit = 1379.47
Gen 8700: best_fit = 1379.14
Gen 8750: best_fit = 1379.06
Gen 8800: best_fit = 1378.89
Gen 8850: best_fit = 1378.51
Gen 8900: best_fit = 1378.5
Gen 8950: best_fit = 1378.19
Gen 9000: best_fit = 1378.19
Gen 9050: best_fit = 1376.74
Gen 9100: best_fit = 1374.17
Gen 9150: best_fit = 1370.93
Gen 9200: best_fit = 1370.93
Gen 9250: best_fit = 1370.49
Gen 9300: best_fit = 1370.37
Gen 9350: best_fit = 1369.98
Gen 9400: best_fit = 1369.45
Gen 9450: best_fit = 1369.24
Gen 9500: best_fit = 1364.93
Gen 9550: best_fit = 1364.31
Gen 9600: best_fit = 1363.52
Gen 9650: best_fit = 1363.52
Gen 9700: best_fit = 1363.28
Gen 9750: best_fit = 1362.9
Gen 9800: best_fit = 1362.81
Gen 9850: best_fit = 1362.09
Gen 9900: best_fit = 1361.91
Gen 9950: best_fit = 1361.76
Gen 10000: best_fit = 1361.76

=== Final Results ===
Solver: GA
Generation = 10000
