Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver GDE --seed 9 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 9
Pini (heuristic prob): 0.4
Solver: GDE
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T200_E100_D300.txt"
Gen 50: best_fit = 1665.74
Gen 100: best_fit = 1633.85
Gen 150: best_fit = 1468.17
Gen 200: best_fit = 1453.87
Gen 250: best_fit = 1421.62
Gen 300: best_fit = 1395.02
Gen 350: best_fit = 1384.96
Gen 400: best_fit = 1378.16
Gen 450: best_fit = 1368.53
Gen 500: best_fit = 1360.75
Gen 550: best_fit = 1357.15
Gen 600: best_fit = 1352.87
Gen 650: best_fit = 1349.73
Gen 700: best_fit = 1332.33
Gen 750: best_fit = 1311.46
Gen 800: best_fit = 1303.65
Gen 850: best_fit = 1287.99
Gen 900: best_fit = 1286.4
Gen 950: best_fit = 1279.85
Gen 1000: best_fit = 1275.32
Gen 1050: best_fit = 1259.93
Gen 1100: best_fit = 1257.9
Gen 1150: best_fit = 1255.82
Gen 1200: best_fit = 1254.33
Gen 1250: best_fit = 1253.15
Gen 1300: best_fit = 1252.27
Gen 1350: best_fit = 1251.69
Gen 1400: best_fit = 1251.35
Gen 1450: best_fit = 1250.87
Gen 1500: best_fit = 1250.18
Gen 1550: best_fit = 1246.29
Gen 1600: best_fit = 1227.31
Gen 1650: best_fit = 1226.62
Gen 1700: best_fit = 1218.29
Gen 1750: best_fit = 1217.51
Gen 1800: best_fit = 1189.12
Gen 1850: best_fit = 1179
Gen 1900: best_fit = 1173.9
Gen 1950: best_fit = 1171.51
Gen 2000: best_fit = 1171.08
Gen 2050: best_fit = 1170.54
Gen 2100: best_fit = 1170.15
Gen 2150: best_fit = 1169.44
Gen 2200: best_fit = 1169.01
Gen 2250: best_fit = 1168.94
Gen 2300: best_fit = 1168.56
Gen 2350: best_fit = 1168.24
Gen 2400: best_fit = 1168.2
Gen 2450: best_fit = 1159.07
Gen 2500: best_fit = 1156
Gen 2550: best_fit = 1145.58
Gen 2600: best_fit = 1141.58
Gen 2650: best_fit = 1141.5
Gen 2700: best_fit = 1141.45
Gen 2750: best_fit = 1141.42
Gen 2800: best_fit = 1141.34
Gen 2850: best_fit = 1141.26
Gen 2900: best_fit = 1141.24
Gen 2950: best_fit = 1141.02
Gen 3000: best_fit = 1140.65
Gen 3050: best_fit = 1140.5
Gen 3100: best_fit = 1140.35
Gen 3150: best_fit = 1140.32
Gen 3200: best_fit = 1140.21
Gen 3250: best_fit = 1139.99
Gen 3300: best_fit = 1139.93
Gen 3350: best_fit = 1139.87
Gen 3400: best_fit = 1139.73
Gen 3450: best_fit = 1139.66
Gen 3500: best_fit = 1139.15
Gen 3550: best_fit = 1139.12
Gen 3600: best_fit = 1139.09
Gen 3650: best_fit = 1139.08
Gen 3700: best_fit = 1139.05
Gen 3750: best_fit = 1139
Gen 3800: best_fit = 1138.93
Gen 3850: best_fit = 1138.92
Gen 3900: best_fit = 1138.81
Gen 3950: best_fit = 1138.77
Gen 4000: best_fit = 1138.66
Gen 4050: best_fit = 1138.65
Gen 4100: best_fit = 1138.64
Gen 4150: best_fit = 1138.61
Gen 4200: best_fit = 1138.58
Gen 4250: best_fit = 1138.57
Gen 4300: best_fit = 1138.38
Gen 4350: best_fit = 1138.2
Gen 4400: best_fit = 1138.11
Gen 4450: best_fit = 1137.57
Gen 4500: best_fit = 1136.5
Gen 4550: best_fit = 1133.31
Gen 4600: best_fit = 1128.14
Gen 4650: best_fit = 1121.66
Gen 4700: best_fit = 1111.2
Gen 4750: best_fit = 1110.77
Gen 4800: best_fit = 1110.66
Gen 4850: best_fit = 1110.58
Gen 4900: best_fit = 1108.09
Gen 4950: best_fit = 1105.94
Gen 5000: best_fit = 1105.46
Gen 5050: best_fit = 1104.46
Gen 5100: best_fit = 1101.96
Gen 5150: best_fit = 1097.7
Gen 5200: best_fit = 1097.69
Gen 5250: best_fit = 1095.86
Gen 5300: best_fit = 1095.72
Gen 5350: best_fit = 1092.33
Gen 5400: best_fit = 1089.77
Gen 5450: best_fit = 1089.71
Gen 5500: best_fit = 1089.33
Gen 5550: best_fit = 1089.31
Gen 5600: best_fit = 1089.28
Gen 5650: best_fit = 1089.28
Gen 5700: best_fit = 1089.25
Gen 5750: best_fit = 1089.07
Gen 5800: best_fit = 1089.05
Gen 5850: best_fit = 1089.04
Gen 5900: best_fit = 1088.8
Gen 5950: best_fit = 1083.15
Gen 6000: best_fit = 1082.29
Gen 6050: best_fit = 1082.26
Gen 6100: best_fit = 1082.24
Gen 6150: best_fit = 1082.23
Gen 6200: best_fit = 1081.79
Gen 6250: best_fit = 1079.47
Gen 6300: best_fit = 1079.46
Gen 6350: best_fit = 1079.02
Gen 6400: best_fit = 1078.8
Gen 6450: best_fit = 1078.8
Gen 6500: best_fit = 1078.22
Gen 6550: best_fit = 1078.2
Gen 6600: best_fit = 1076.41
Gen 6650: best_fit = 1075.43
Gen 6700: best_fit = 1073.03
Gen 6750: best_fit = 1072.99
Gen 6800: best_fit = 1072.8
Gen 6850: best_fit = 1072.47
Gen 6900: best_fit = 1072.07
Gen 6950: best_fit = 1071.66
Gen 7000: best_fit = 1070.1
Gen 7050: best_fit = 1065.52
Gen 7100: best_fit = 1065.51
Gen 7150: best_fit = 1062.42
Gen 7200: best_fit = 1062.4
Gen 7250: best_fit = 1062.39
Gen 7300: best_fit = 1057.55
Gen 7350: best_fit = 1057.48
Gen 7400: best_fit = 1057.45
Gen 7450: best_fit = 1057.31
Gen 7500: best_fit = 1054.04
Gen 7550: best_fit = 1052.02
Gen 7600: best_fit = 1051.5
Gen 7650: best_fit = 1051.15
Gen 7700: best_fit = 1050.72
Gen 7750: best_fit = 1047.92
Gen 7800: best_fit = 1047.73
Gen 7850: best_fit = 1047.69
Gen 7900: best_fit = 1046.75
Gen 7950: best_fit = 1045.35
Gen 8000: best_fit = 1043.55
Gen 8050: best_fit = 1036.99
Gen 8100: best_fit = 1036.94
Gen 8150: best_fit = 1036.31
Gen 8200: best_fit = 1036.01
Gen 8250: best_fit = 1035.99
Gen 8300: best_fit = 1034.55
Gen 8350: best_fit = 1033.78
Gen 8400: best_fit = 1033.36
Gen 8450: best_fit = 1031
Gen 8500: best_fit = 1030.99
Gen 8550: best_fit = 1030.98
Gen 8600: best_fit = 1030.94
Gen 8650: best_fit = 1030.52
Gen 8700: best_fit = 1029.86
Gen 8750: best_fit = 1029.85
Gen 8800: best_fit = 1029.51
Gen 8850: best_fit = 1027.27
Gen 8900: best_fit = 1025.95
Gen 8950: best_fit = 1025.65
Gen 9000: best_fit = 1025.41
Gen 9050: best_fit = 1021.63
Gen 9100: best_fit = 1021.62
Gen 9150: best_fit = 1021.62
Gen 9200: best_fit = 1021.61
Gen 9250: best_fit = 1021.6
Gen 9300: best_fit = 1021.57
Gen 9350: best_fit = 1021.39
Gen 9400: best_fit = 1021.39
Gen 9450: best_fit = 1021.11
Gen 9500: best_fit = 1021.09
Gen 9550: best_fit = 1020.67
Gen 9600: best_fit = 1020.58
Gen 9650: best_fit = 1019.73
Gen 9700: best_fit = 1018.21
Gen 9750: best_fit = 1017.82
Gen 9800: best_fit = 1013.95
Gen 9850: best_fit = 1013.49
Gen 9900: best_fit = 1012.37
Gen 9950: best_fit = 1010.77
Gen 10000: best_fit = 1010.04

=== Final Results ===
Solver: GDE
Generation = 10000
The best solution = 1010.04
Time = 398.382 s

exit code 0
