Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --stable --resample_gate 15 --seed 1 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 1
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 47087.9
[Normalization] f2_ref (energy) = 5814.69
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0646731
Gen 50: best_fit = 0.054339
Gen 100: best_fit = 0.0508915
Gen 150: best_fit = 0.0482008
Gen 200: best_fit = 0.0454477
Gen 250: best_fit = 0.0438901
Gen 300: best_fit = 0.0419444
Gen 350: best_fit = 0.0411656
Gen 400: best_fit = 0.0401503
Gen 450: best_fit = 0.0393327
Gen 500: best_fit = 0.0387017
Gen 550: best_fit = 0.0382967
Gen 600: best_fit = 0.0377228
Gen 650: best_fit = 0.0373622
Gen 700: best_fit = 0.0369638
Gen 750: best_fit = 0.0366423
Gen 800: best_fit = 0.0363732
Gen 850: best_fit = 0.0360685
Gen 900: best_fit = 0.0357362
Gen 950: best_fit = 0.0354898
Gen 1000: best_fit = 0.0351556
Gen 1050: best_fit = 0.0349209
Gen 1100: best_fit = 0.0347126
Gen 1150: best_fit = 0.0344264
Gen 1200: best_fit = 0.0341692
Gen 1250: best_fit = 0.0338894
Gen 1300: best_fit = 0.0336573
Gen 1350: best_fit = 0.0334734
Gen 1400: best_fit = 0.0331742
Gen 1450: best_fit = 0.0329073
Gen 1500: best_fit = 0.0327153
Gen 1550: best_fit = 0.0325273
Gen 1600: best_fit = 0.0323337
Gen 1650: best_fit = 0.0321466
Gen 1700: best_fit = 0.0319422
Gen 1750: best_fit = 0.031731
Gen 1800: best_fit = 0.031541
Gen 1850: best_fit = 0.0313871
Gen 1900: best_fit = 0.0312395
Gen 1950: best_fit = 0.0310867
Gen 2000: best_fit = 0.0309892
Gen 2050: best_fit = 0.0308164
Gen 2100: best_fit = 0.0306874
Gen 2150: best_fit = 0.0305945
Gen 2200: best_fit = 0.0304472
Gen 2250: best_fit = 0.0303523
Gen 2300: best_fit = 0.0301778
Gen 2350: best_fit = 0.0299988
Gen 2400: best_fit = 0.0298637
Gen 2450: best_fit = 0.0297284
Gen 2500: best_fit = 0.0296017
Gen 2550: best_fit = 0.0294162
Gen 2600: best_fit = 0.0292889
Gen 2650: best_fit = 0.0292087
Gen 2700: best_fit = 0.0291319
Gen 2750: best_fit = 0.0290704
Gen 2800: best_fit = 0.0289952
Gen 2850: best_fit = 0.0288581
Gen 2900: best_fit = 0.0287508
Gen 2950: best_fit = 0.0286471
Gen 3000: best_fit = 0.0285618
Gen 3050: best_fit = 0.0285164
Gen 3100: best_fit = 0.0284115
Gen 3150: best_fit = 0.028328
Gen 3200: best_fit = 0.0282298
Gen 3250: best_fit = 0.0281506
Gen 3300: best_fit = 0.0280934
Gen 3350: best_fit = 0.0280239
Gen 3400: best_fit = 0.027956
Gen 3450: best_fit = 0.0279031
Gen 3500: best_fit = 0.0278822
Gen 3550: best_fit = 0.0278447
Gen 3600: best_fit = 0.02783
Gen 3650: best_fit = 0.0278028
Gen 3700: best_fit = 0.0277026
Gen 3750: best_fit = 0.027642
Gen 3800: best_fit = 0.0275845
Gen 3850: best_fit = 0.0275039
Gen 3900: best_fit = 0.0274608
Gen 3950: best_fit = 0.0273893
Gen 4000: best_fit = 0.0273297
Gen 4050: best_fit = 0.0272873
Gen 4100: best_fit = 0.0272196
Gen 4150: best_fit = 0.0271881
Gen 4200: best_fit = 0.0271782
Gen 4250: best_fit = 0.0271782
Gen 4300: best_fit = 0.0271782
Gen 4350: best_fit = 0.0271782
Gen 4400: best_fit = 0.0271094
