Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CGA --seed 6 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_100.txt --cnum 100 --enum 100 --dnum 300 --tnum 100 --mopt 5
Command: 'C:\Users\Hu\Desktop\论文\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' '--solver' 'CGA' '--seed' '6' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\论文\CED_schedule_Final\data' '--data_file' 'data_matrix_100.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '100' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CGA
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/100/5
Migration: disabled
CGA input: (raw data mode via --data_dir/--data_file)
CGA VM count (raw mode): 35
CGA communication scale (raw mode): 0.01
CGA edge ratio (raw mode): 0.6
CGA deadline factor (raw mode): 1.5
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_100.txt"
[Normalization] f1_ref (makespan) = 90.8788
[Normalization] f2_ref (energy) = 7.54135
[Normalization] alpha = 0.5

=== Running CGA Solver ===
CGA mode: objective-compatible with CED_Schedule (best_fit smaller is better)
CGA params: pop=300, gen=10000, pc=0.75, pm(early/late)=0.03/0.01, cat=150, cat_apply_gen<=5000
Gen 50: best_fit = 0.385968
Gen 100: best_fit = 0.385968
Gen 150: best_fit = 0.385743
Gen 200: best_fit = 0.385396
Gen 250: best_fit = 0.385396
Gen 300: best_fit = 0.385396
Gen 350: best_fit = 0.385396
Gen 400: best_fit = 0.385396
Gen 450: best_fit = 0.385396
Gen 500: best_fit = 0.385151
Gen 550: best_fit = 0.384681
Gen 600: best_fit = 0.383905
Gen 650: best_fit = 0.38317
Gen 700: best_fit = 0.382884
Gen 750: best_fit = 0.382087
Gen 800: best_fit = 0.38031
Gen 850: best_fit = 0.38029
Gen 900: best_fit = 0.3798
Gen 950: best_fit = 0.379494
Gen 1000: best_fit = 0.37933
Gen 1050: best_fit = 0.378554
Gen 1100: best_fit = 0.378309
Gen 1150: best_fit = 0.377635
Gen 1200: best_fit = 0.377553
Gen 1250: best_fit = 0.377063
Gen 1300: best_fit = 0.376777
Gen 1350: best_fit = 0.376328
Gen 1400: best_fit = 0.37596
Gen 1450: best_fit = 0.375695
Gen 1500: best_fit = 0.375572
Gen 1550: best_fit = 0.374714
Gen 1600: best_fit = 0.374224
Gen 1650: best_fit = 0.374
Gen 1700: best_fit = 0.373714
Gen 1750: best_fit = 0.37304
Gen 1800: best_fit = 0.372815
Gen 1850: best_fit = 0.372549
Gen 1900: best_fit = 0.372304
Gen 1950: best_fit = 0.37159
Gen 2000: best_fit = 0.37067
Gen 2050: best_fit = 0.370425
Gen 2100: best_fit = 0.369486
Gen 2150: best_fit = 0.369425
Gen 2200: best_fit = 0.369425
Gen 2250: best_fit = 0.369343
Gen 2300: best_fit = 0.368996
Gen 2350: best_fit = 0.368771
Gen 2400: best_fit = 0.368751
Gen 2450: best_fit = 0.368526
Gen 2500: best_fit = 0.368301
Gen 2550: best_fit = 0.367995
Gen 2600: best_fit = 0.367566
Gen 2650: best_fit = 0.367546
Gen 2700: best_fit = 0.367546
Gen 2750: best_fit = 0.367321
Gen 2800: best_fit = 0.36677
Gen 2850: best_fit = 0.366484
Gen 2900: best_fit = 0.366259
Gen 2950: best_fit = 0.366034
Gen 3000: best_fit = 0.365748
Gen 3050: best_fit = 0.365422
Gen 3100: best_fit = 0.36487
Gen 3150: best_fit = 0.364584
Gen 3200: best_fit = 0.364584
Gen 3250: best_fit = 0.364094
Gen 3300: best_fit = 0.363624
Gen 3350: best_fit = 0.363624
Gen 3400: best_fit = 0.363338
Gen 3450: best_fit = 0.363257
Gen 3500: best_fit = 0.363134
Gen 3550: best_fit = 0.363093
Gen 3600: best_fit = 0.362828
Gen 3650: best_fit = 0.362378
Gen 3700: best_fit = 0.362154
Gen 3750: best_fit = 0.361684
Gen 3800: best_fit = 0.361684
Gen 3850: best_fit = 0.36148
Gen 3900: best_fit = 0.361214
Gen 3950: best_fit = 0.361214
Gen 4000: best_fit = 0.360949
Gen 4050: best_fit = 0.360949
Gen 4100: best_fit = 0.360908
Gen 4150: best_fit = 0.360663
Gen 4200: best_fit = 0.360663
Gen 4250: best_fit = 0.360418
Gen 4300: best_fit = 0.360418
Gen 4350: best_fit = 0.360152
Gen 4400: best_fit = 0.360111
Gen 4450: best_fit = 0.35958
Gen 4500: best_fit = 0.35958
Gen 4550: best_fit = 0.35958
Gen 4600: best_fit = 0.359335
Gen 4650: best_fit = 0.359131
Gen 4700: best_fit = 0.3586
Gen 4750: best_fit = 0.3586
Gen 4800: best_fit = 0.3586
Gen 4850: best_fit = 0.358375
Gen 4900: best_fit = 0.35813
Gen 4950: best_fit = 0.358049
Gen 5000: best_fit = 0.358008
Gen 5050: best_fit = 0.357987
Gen 5100: best_fit = 0.357783
Gen 5150: best_fit = 0.357742
Gen 5200: best_fit = 0.357538
Gen 5250: best_fit = 0.356823
Gen 5300: best_fit = 0.356823
Gen 5350: best_fit = 0.356313
Gen 5400: best_fit = 0.356313
Gen 5450: best_fit = 0.356108
Gen 5500: best_fit = 0.356068
Gen 5550: best_fit = 0.356068
Gen 5600: best_fit = 0.355598
Gen 5650: best_fit = 0.355394
Gen 5700: best_fit = 0.355332
Gen 5750: best_fit = 0.355128
Gen 5800: best_fit = 0.355128
Gen 5850: best_fit = 0.354924
Gen 5900: best_fit = 0.354863
Gen 5950: best_fit = 0.354863
Gen 6000: best_fit = 0.354863
Gen 6050: best_fit = 0.354863
Gen 6100: best_fit = 0.354863
Gen 6150: best_fit = 0.354658
Gen 6200: best_fit = 0.354454
Gen 6250: best_fit = 0.354454
Gen 6300: best_fit = 0.354413
Gen 6350: best_fit = 0.354393
Gen 6400: best_fit = 0.354189
Gen 6450: best_fit = 0.354189
Gen 6500: best_fit = 0.354189
Gen 6550: best_fit = 0.353903
Gen 6600: best_fit = 0.353903
Gen 6650: best_fit = 0.353903
Gen 6700: best_fit = 0.353903
Gen 6750: best_fit = 0.353658
Gen 6800: best_fit = 0.353658
Gen 6850: best_fit = 0.353658
Gen 6900: best_fit = 0.353658
Gen 6950: best_fit = 0.353658
Gen 7000: best_fit = 0.353658
Gen 7050: best_fit = 0.353658
Gen 7100: best_fit = 0.353433
Gen 7150: best_fit = 0.353208
Gen 7200: best_fit = 0.353208
Gen 7250: best_fit = 0.353208
Gen 7300: best_fit = 0.353208
Gen 7350: best_fit = 0.352963
Gen 7400: best_fit = 0.352963
Gen 7450: best_fit = 0.352963
Gen 7500: best_fit = 0.352963
Gen 7550: best_fit = 0.352759
Gen 7600: best_fit = 0.352759
Gen 7650: best_fit = 0.352759
Gen 7700: best_fit = 0.352759
Gen 7750: best_fit = 0.352759
Gen 7800: best_fit = 0.352759
Gen 7850: best_fit = 0.352759
Gen 7900: best_fit = 0.352759
Gen 7950: best_fit = 0.352759
Gen 8000: best_fit = 0.352759
Gen 8050: best_fit = 0.352759
Gen 8100: best_fit = 0.352759
Gen 8150: best_fit = 0.352759
Gen 8200: best_fit = 0.352759
Gen 8250: best_fit = 0.352759
Gen 8300: best_fit = 0.352759
Gen 8350: best_fit = 0.352759
Gen 8400: best_fit = 0.352555
Gen 8450: best_fit = 0.352555
Gen 8500: best_fit = 0.35235
Gen 8550: best_fit = 0.35235
Gen 8600: best_fit = 0.352105
Gen 8650: best_fit = 0.352085
Gen 8700: best_fit = 0.352085
Gen 8750: best_fit = 0.352044
Gen 8800: best_fit = 0.352024
Gen 8850: best_fit = 0.352024
Gen 8900: best_fit = 0.352024
Gen 8950: best_fit = 0.352003
Gen 9000: best_fit = 0.351819
Gen 9050: best_fit = 0.351779
Gen 9100: best_fit = 0.351779
Gen 9150: best_fit = 0.351574
Gen 9200: best_fit = 0.351574
Gen 9250: best_fit = 0.351574
Gen 9300: best_fit = 0.351574
Gen 9350: best_fit = 0.351533
Gen 9400: best_fit = 0.351533
Gen 9450: best_fit = 0.351533
Gen 9500: best_fit = 0.351533
Gen 9550: best_fit = 0.351329
Gen 9600: best_fit = 0.351329
Gen 9650: best_fit = 0.351288
Gen 9700: best_fit = 0.351288
Gen 9750: best_fit = 0.35086
Gen 9800: best_fit = 0.35086
Gen 9850: best_fit = 0.35086
Gen 9900: best_fit = 0.35086
Gen 9950: best_fit = 0.35086
Gen 10000: best_fit = 0.350839

=== Final Results (CGA) ===
Solver: CGA
Generations = 10000
Best generation = 9966
Catastrophe triggers = 2
Best fitness = 0.350839
The best solution = 0.350839
Time = 75.93 s

exit code 0

exit code 0
