Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --resample_gate 15 --seed 5 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 5
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 2010.21
Gen 50: best_fit = 1426.73
Gen 100: best_fit = 1322.61
Gen 150: best_fit = 1266.55
Gen 200: best_fit = 1233.09
Gen 250: best_fit = 1214.35
Gen 300: best_fit = 1203.46
Gen 350: best_fit = 1196.19
Gen 400: best_fit = 1180.81
Gen 450: best_fit = 1169.9
Gen 500: best_fit = 1166.24
Gen 550: best_fit = 1160.08
Gen 600: best_fit = 1156.86
Gen 650: best_fit = 1152.26
Gen 700: best_fit = 1149.24
Gen 750: best_fit = 1146.48
Gen 800: best_fit = 1140.83
Gen 850: best_fit = 1139.35
Gen 900: best_fit = 1136.34
Gen 950: best_fit = 1134.24
Gen 1000: best_fit = 1133.03
Gen 1050: best_fit = 1131.25
Gen 1100: best_fit = 1130.37
Gen 1150: best_fit = 1128.5
Gen 1200: best_fit = 1124.1
Gen 1250: best_fit = 1123.18
Gen 1300: best_fit = 1122.28
