Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --resample_gate 15 --seed 7 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 7
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 1761.18
Gen 50: best_fit = 1520.31
Gen 100: best_fit = 1387.07
Gen 150: best_fit = 1324.85
Gen 200: best_fit = 1287.13
Gen 250: best_fit = 1224.12
Gen 300: best_fit = 1193.98
Gen 350: best_fit = 1175.61
Gen 400: best_fit = 1159.38
Gen 450: best_fit = 1153.53
Gen 500: best_fit = 1131.39
Gen 550: best_fit = 1122.4
Gen 600: best_fit = 1107.28
Gen 650: best_fit = 1102.01
Gen 700: best_fit = 1080.34
Gen 750: best_fit = 1076.32
Gen 800: best_fit = 1073.39
Gen 850: best_fit = 1070.58
Gen 900: best_fit = 1066.61
Gen 950: best_fit = 1063.77
Gen 1000: best_fit = 1061.43
Gen 1050: best_fit = 1052.02
Gen 1100: best_fit = 1050.26
Gen 1150: best_fit = 1048.46
Gen 1200: best_fit = 1046.53
Gen 1250: best_fit = 1045.36
Gen 1300: best_fit = 1044.44
