gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.135,0.825,0.03,0.01,0.2575,0.6825,0.045,0.015,0.5,0.4075,0.0575,0.035,0.130833,0.441667,0.135833,0.01,0.2275,0.015,0.0191667,0.02
100,0.6775,0.2875,0.0225,0.0125,0.27,0.565,0.1625,0.0025,0.74,0.16,0.095,0.005,0.315833,0.3425,0.0533333,0.0075,0.188333,0.0541667,0.0316667,0.00666667
150,0.48,0.4725,0.0475,0,0.2875,0.4625,0.25,0,0.4525,0.46,0.0875,0,0.255833,0.308333,0.153333,0.0158333,0.154167,0.0833333,0.0291667,0
200,0.4425,0.4825,0.075,0,0.24,0.5975,0.1625,0,0.405,0.4375,0.155,0.0025,0.2275,0.295833,0.145833,0.025,0.199167,0.0541667,0.0516667,0.000833333
250,0.6375,0.285,0.0775,0,0.4775,0.3625,0.155,0.005,0.37,0.5325,0.0975,0,0.371667,0.218333,0.1775,0.0258333,0.120833,0.0516667,0.0325,0.00166667
300,0.665,0.17,0.165,0,0.445,0.4125,0.14,0.0025,0.195,0.655,0.15,0,0.37,0.121667,0.218333,0.055,0.1375,0.0466667,0.05,0.000833333
350,0.6375,0.1225,0.24,0,0.4475,0.3775,0.175,0,0.2375,0.6325,0.13,0,0.361667,0.12,0.210833,0.08,0.125833,0.0583333,0.0433333,0
400,0.7375,0.0175,0.245,0,0.345,0.3075,0.3475,0,0.4275,0.3725,0.195,0.005,0.360833,0.148333,0.124167,0.0816667,0.1025,0.115833,0.065,0.00166667
450,0.6925,0.055,0.2525,0,0.355,0.35,0.295,0,0.4425,0.3725,0.185,0,0.349167,0.165833,0.124167,0.0841667,0.116667,0.0983333,0.0616667,0
500,0.6325,0.11,0.2575,0,0.335,0.4075,0.2575,0,0.3075,0.6,0.0925,0,0.3225,0.139167,0.2,0.0858333,0.135833,0.0858333,0.0308333,0
550,0.7375,0.0675,0.195,0,0.4175,0.3625,0.22,0,0.3525,0.5475,0.1,0,0.385,0.14,0.1825,0.065,0.120833,0.0733333,0.0333333,0
600,0.83,0.0425,0.1275,0,0.2425,0.48,0.2775,0,0.3075,0.6025,0.09,0,0.3575,0.116667,0.200833,0.0425,0.16,0.0925,0.03,0
650,0.61,0.1525,0.2375,0,0.42,0.32,0.26,0,0.42,0.52,0.06,0,0.343333,0.190833,0.173333,0.0791667,0.106667,0.0866667,0.02,0
700,0.7125,0.13,0.1575,0,0.295,0.295,0.4075,0.0025,0.5025,0.42,0.0775,0,0.335833,0.210833,0.14,0.0525,0.0983333,0.135833,0.0258333,0.000833333
750,0.5125,0.1675,0.32,0,0.265,0.33,0.405,0,0.325,0.4825,0.1925,0,0.259167,0.164167,0.160833,0.106667,0.11,0.135,0.0641667,0
800,0.495,0.18,0.325,0,0.1525,0.315,0.5325,0,0.3125,0.455,0.2325,0,0.215833,0.164167,0.151667,0.108333,0.105,0.1775,0.0775,0
850,0.66,0.1275,0.2125,0,0.3375,0.2575,0.405,0,0.6275,0.2675,0.105,0,0.3325,0.251667,0.0891667,0.0708333,0.0858333,0.135,0.035,0
900,0.465,0.2425,0.2925,0,0.1325,0.3175,0.55,0,0.3675,0.4475,0.185,0,0.199167,0.203333,0.149167,0.0975,0.105833,0.183333,0.0616667,0
950,0.4975,0.185,0.3175,0,0.1875,0.335,0.4775,0,0.405,0.4525,0.1425,0,0.228333,0.196667,0.150833,0.105833,0.111667,0.159167,0.0475,0
1000,0.385,0.22,0.395,0,0.2625,0.295,0.4425,0,0.6725,0.23,0.0975,0,0.215833,0.2975,0.0766667,0.131667,0.0983333,0.1475,0.0325,0
1050,0.585,0.195,0.22,0,0.175,0.2125,0.6125,0,0.545,0.2825,0.1725,0,0.253333,0.246667,0.0941667,0.0733333,0.0708333,0.204167,0.0575,0
1100,0.4925,0.285,0.2225,0,0.1425,0.3625,0.495,0,0.315,0.4025,0.2825,0,0.211667,0.2,0.134167,0.0741667,0.120833,0.165,0.0941667,0
1150,0.1525,0.43,0.4175,0,0.175,0.3925,0.4325,0,0.3675,0.3775,0.255,0,0.109167,0.265833,0.125833,0.139167,0.130833,0.144167,0.085,0
1200,0.38,0.33,0.29,0,0.28,0.26,0.46,0,0.33,0.31,0.36,0,0.22,0.22,0.103333,0.0966667,0.0866667,0.153333,0.12,0
1250,0.155,0.4775,0.3675,0,0.175,0.325,0.5,0,0.22,0.4325,0.3475,0,0.11,0.2325,0.144167,0.1225,0.108333,0.166667,0.115833,0
1300,0.18,0.525,0.295,0,0.0775,0.435,0.4875,0,0.2525,0.5175,0.23,0,0.0858333,0.259167,0.1725,0.0983333,0.145,0.1625,0.0766667,0
1350,0.105,0.555,0.34,0,0.08,0.4075,0.5125,0,0.1775,0.5325,0.29,0,0.0616667,0.244167,0.1775,0.113333,0.135833,0.170833,0.0966667,0
1400,0.235,0.495,0.27,0,0.21,0.3675,0.42,0.0025,0.315,0.385,0.3,0,0.148333,0.27,0.128333,0.09,0.1225,0.14,0.1,0.000833333
1450,0.22,0.4875,0.2925,0,0.1925,0.37,0.4375,0,0.2075,0.48,0.3125,0,0.1375,0.231667,0.16,0.0975,0.123333,0.145833,0.104167,0
1500,0.255,0.3775,0.3675,0,0.205,0.3675,0.4275,0,0.34,0.3175,0.3425,0,0.153333,0.239167,0.105833,0.1225,0.1225,0.1425,0.114167,0
1550,0.1825,0.49,0.3275,0,0.1075,0.45,0.4425,0,0.265,0.405,0.33,0,0.0966667,0.251667,0.135,0.109167,0.15,0.1475,0.11,0
1600,0.4,0.455,0.145,0,0.1725,0.3675,0.46,0,0.305,0.315,0.38,0,0.190833,0.253333,0.105,0.0483333,0.1225,0.153333,0.126667,0
1650,0.15,0.625,0.225,0,0.215,0.3275,0.4575,0,0.355,0.3425,0.3025,0,0.121667,0.326667,0.114167,0.075,0.109167,0.1525,0.100833,0
1700,0.23,0.56,0.21,0,0.16,0.4475,0.3925,0,0.24,0.3925,0.3675,0,0.13,0.266667,0.130833,0.07,0.149167,0.130833,0.1225,0
1750,0.1575,0.605,0.2375,0,0.135,0.475,0.39,0,0.29,0.3275,0.3825,0,0.0975,0.298333,0.109167,0.0791667,0.158333,0.13,0.1275,0
1800,0.1825,0.5875,0.23,0,0.12,0.4375,0.4425,0,0.2675,0.465,0.2675,0,0.100833,0.285,0.155,0.0766667,0.145833,0.1475,0.0891667,0
1850,0.2,0.6125,0.1875,0,0.1025,0.5025,0.395,0,0.28,0.3675,0.3525,0,0.100833,0.2975,0.1225,0.0625,0.1675,0.131667,0.1175,0
1900,0.2375,0.5725,0.19,0,0.1175,0.495,0.3875,0,0.225,0.4625,0.3125,0,0.118333,0.265833,0.154167,0.0633333,0.165,0.129167,0.104167,0
1950,0.16,0.61,0.23,0,0.0825,0.4775,0.44,0,0.2575,0.44,0.3025,0,0.0808333,0.289167,0.146667,0.0766667,0.159167,0.146667,0.100833,0
2000,0.2025,0.545,0.2525,0,0.1275,0.5125,0.36,0,0.2125,0.4225,0.365,0,0.11,0.2525,0.140833,0.0841667,0.170833,0.12,0.121667,0
2050,0.345,0.505,0.15,0,0.13,0.4675,0.4025,0,0.22,0.3825,0.3975,0,0.158333,0.241667,0.1275,0.05,0.155833,0.134167,0.1325,0
2100,0.2225,0.55,0.2275,0,0.1225,0.4925,0.3825,0.0025,0.2725,0.37,0.3575,0,0.115,0.274167,0.123333,0.0758333,0.164167,0.1275,0.119167,0.000833333
2150,0.105,0.7,0.195,0,0.21,0.43,0.36,0,0.2375,0.4125,0.35,0,0.105,0.3125,0.1375,0.065,0.143333,0.12,0.116667,0
2200,0.155,0.67,0.175,0,0.095,0.495,0.41,0,0.2125,0.475,0.3125,0,0.0833333,0.294167,0.158333,0.0583333,0.165,0.136667,0.104167,0
2250,0.28,0.635,0.085,0,0.095,0.5325,0.3725,0,0.2525,0.49,0.2575,0,0.125,0.295833,0.163333,0.0283333,0.1775,0.124167,0.0858333,0
2300,0.2,0.68,0.12,0,0.0725,0.515,0.4125,0,0.1175,0.61,0.2725,0,0.0908333,0.265833,0.203333,0.04,0.171667,0.1375,0.0908333,0
2350,0.0875,0.785,0.1275,0,0.0825,0.5025,0.415,0,0.1575,0.65,0.1925,0,0.0566667,0.314167,0.216667,0.0425,0.1675,0.138333,0.0641667,0
2400,0.2275,0.675,0.0975,0,0.1825,0.51,0.3075,0,0.2175,0.545,0.2375,0,0.136667,0.2975,0.181667,0.0325,0.17,0.1025,0.0791667,0
2450,0.3625,0.5825,0.055,0,0.17,0.4675,0.3625,0,0.275,0.45,0.275,0,0.1775,0.285833,0.15,0.0183333,0.155833,0.120833,0.0916667,0
2500,0.0725,0.82,0.1075,0,0.1375,0.525,0.335,0.0025,0.275,0.55,0.175,0,0.07,0.365,0.183333,0.0358333,0.175,0.111667,0.0583333,0.000833333
2550,0.0675,0.81,0.1225,0,0.0925,0.5475,0.36,0,0.1725,0.63,0.1975,0,0.0533333,0.3275,0.21,0.0408333,0.1825,0.12,0.0658333,0
2600,0.33,0.585,0.085,0,0.1575,0.515,0.3275,0,0.4125,0.4,0.1875,0,0.1625,0.3325,0.133333,0.0283333,0.171667,0.109167,0.0625,0
2650,0.1325,0.7625,0.105,0,0.23,0.4825,0.2875,0,0.3375,0.4325,0.23,0,0.120833,0.366667,0.144167,0.035,0.160833,0.0958333,0.0766667,0
2700,0.45,0.4875,0.0625,0,0.155,0.545,0.3,0,0.2975,0.4275,0.275,0,0.201667,0.261667,0.1425,0.0208333,0.181667,0.1,0.0916667,0
2750,0.4125,0.5225,0.065,0,0.125,0.5575,0.3175,0,0.2425,0.5125,0.245,0,0.179167,0.255,0.170833,0.0216667,0.185833,0.105833,0.0816667,0
2800,0.25,0.67,0.08,0,0.1375,0.5375,0.325,0,0.2925,0.5025,0.205,0,0.129167,0.320833,0.1675,0.0266667,0.179167,0.108333,0.0683333,0
2850,0.47,0.4675,0.0625,0,0.105,0.525,0.37,0,0.3175,0.4425,0.24,0,0.191667,0.261667,0.1475,0.0208333,0.175,0.123333,0.08,0
2900,0.4625,0.47,0.0675,0,0.19,0.4925,0.3175,0,0.2275,0.56,0.2125,0,0.2175,0.2325,0.186667,0.0225,0.164167,0.105833,0.0708333,0
2950,0.285,0.6125,0.1025,0,0.135,0.525,0.34,0,0.2425,0.4825,0.275,0,0.14,0.285,0.160833,0.0341667,0.175,0.113333,0.0916667,0
3000,0.4175,0.5225,0.06,0,0.1375,0.56,0.3025,0,0.455,0.3925,0.1525,0,0.185,0.325833,0.130833,0.02,0.186667,0.100833,0.0508333,0
3050,0.195,0.7025,0.1025,0,0.1525,0.4875,0.36,0,0.22,0.54,0.24,0,0.115833,0.3075,0.18,0.0341667,0.1625,0.12,0.08,0
3100,0.23,0.67,0.1,0,0.0875,0.5775,0.335,0,0.2325,0.465,0.3025,0,0.105833,0.300833,0.155,0.0333333,0.1925,0.111667,0.100833,0
3150,0.3325,0.5875,0.08,0,0.16,0.5275,0.3125,0,0.355,0.46,0.185,0,0.164167,0.314167,0.153333,0.0266667,0.175833,0.104167,0.0616667,0
3200,0.465,0.47,0.065,0,0.1475,0.505,0.3475,0,0.2525,0.4875,0.26,0,0.204167,0.240833,0.1625,0.0216667,0.168333,0.115833,0.0866667,0
3250,0.245,0.6625,0.0925,0,0.125,0.54,0.335,0,0.27,0.46,0.27,0,0.123333,0.310833,0.153333,0.0308333,0.18,0.111667,0.09,0
3300,0.1675,0.7225,0.11,0,0.145,0.5525,0.3025,0,0.26,0.48,0.26,0,0.104167,0.3275,0.16,0.0366667,0.184167,0.100833,0.0866667,0
3350,0.3575,0.5575,0.085,0,0.1675,0.49,0.3425,0,0.2525,0.5,0.2475,0,0.175,0.27,0.166667,0.0283333,0.163333,0.114167,0.0825,0
3400,0.085,0.8125,0.1025,0,0.1175,0.57,0.3125,0,0.1675,0.5375,0.295,0,0.0675,0.326667,0.179167,0.0341667,0.19,0.104167,0.0983333,0
3450,0.205,0.6975,0.0975,0,0.2425,0.495,0.2625,0,0.3175,0.4325,0.25,0,0.149167,0.338333,0.144167,0.0325,0.165,0.0875,0.0833333,0
3500,0.585,0.375,0.04,0,0.2025,0.4775,0.32,0,0.475,0.2925,0.23,0.0025,0.2625,0.283333,0.0975,0.0133333,0.159167,0.106667,0.0766667,0.000833333
3550,0.4,0.5325,0.0675,0,0.2025,0.495,0.3025,0,0.2475,0.4975,0.255,0,0.200833,0.26,0.165833,0.0225,0.165,0.100833,0.085,0
3600,0.14,0.7675,0.0925,0,0.165,0.5175,0.3175,0,0.255,0.515,0.23,0,0.101667,0.340833,0.171667,0.0308333,0.1725,0.105833,0.0766667,0
3650,0.5675,0.39,0.0425,0,0.1475,0.5375,0.315,0,0.4175,0.355,0.2275,0,0.238333,0.269167,0.118333,0.0141667,0.179167,0.105,0.0758333,0
3700,0.3175,0.6025,0.08,0,0.24,0.4625,0.2975,0,0.225,0.525,0.25,0,0.185833,0.275833,0.175,0.0266667,0.154167,0.0991667,0.0833333,0
3750,0.1775,0.72,0.1025,0,0.1175,0.545,0.3375,0,0.28,0.4925,0.2275,0,0.0983333,0.333333,0.164167,0.0341667,0.181667,0.1125,0.0758333,0
3800,0.295,0.6225,0.0825,0,0.1875,0.4875,0.325,0,0.275,0.4925,0.2325,0,0.160833,0.299167,0.164167,0.0275,0.1625,0.108333,0.0775,0
3850,0.6625,0.3,0.0375,0,0.3425,0.4425,0.215,0,0.515,0.32,0.165,0,0.335,0.271667,0.106667,0.0125,0.1475,0.0716667,0.055,0
3900,0.95,0.0375,0.01,0.0025,0.67,0.2125,0.115,0.0025,0.835,0.1125,0.0525,0,0.54,0.290833,0.0375,0.00333333,0.0708333,0.0383333,0.0175,0.00166667
3950,0.89,0.07,0.0375,0.0025,0.46,0.3275,0.2075,0.005,0.54,0.295,0.165,0,0.45,0.203333,0.0983333,0.0125,0.109167,0.0691667,0.055,0.0025
4000,0.6375,0.3275,0.035,0,0.485,0.3175,0.1975,0,0.6,0.26,0.14,0,0.374167,0.309167,0.0866667,0.0116667,0.105833,0.0658333,0.0466667,0
4050,0.4575,0.485,0.0575,0,0.295,0.4175,0.2875,0,0.3375,0.475,0.1875,0,0.250833,0.274167,0.158333,0.0191667,0.139167,0.0958333,0.0625,0
4100,0.3975,0.53,0.0725,0,0.1875,0.5175,0.295,0,0.2325,0.5675,0.2,0,0.195,0.254167,0.189167,0.0241667,0.1725,0.0983333,0.0666667,0
4150,0.66,0.2975,0.0425,0,0.49,0.3,0.205,0.005,0.35,0.4775,0.1725,0,0.383333,0.215833,0.159167,0.0141667,0.1,0.0683333,0.0575,0.00166667
4200,0.815,0.1675,0.0175,0,0.4525,0.315,0.2325,0,0.46,0.385,0.155,0,0.4225,0.209167,0.128333,0.00583333,0.105,0.0775,0.0516667,0
4250,0.5475,0.4025,0.05,0,0.2725,0.45,0.2775,0,0.3925,0.4225,0.185,0,0.273333,0.265,0.140833,0.0166667,0.15,0.0925,0.0616667,0
4300,0.21,0.7125,0.0775,0,0.2225,0.4975,0.28,0,0.1525,0.58,0.2675,0,0.144167,0.288333,0.193333,0.0258333,0.165833,0.0933333,0.0891667,0
4350,0.9025,0.0775,0.0175,0.0025,0.2725,0.4725,0.215,0.04,0.315,0.4125,0.2725,0,0.391667,0.130833,0.1375,0.00583333,0.1575,0.0716667,0.0908333,0.0141667
4400,0.6075,0.3425,0.05,0,0.45,0.325,0.14,0.085,0.4775,0.2475,0.275,0,0.3525,0.273333,0.0825,0.0166667,0.108333,0.0466667,0.0916667,0.0283333
4450,0.6525,0.3125,0.035,0,0.495,0.285,0.1325,0.0875,0.29,0.435,0.275,0,0.3825,0.200833,0.145,0.0116667,0.095,0.0441667,0.0916667,0.0291667
4500,0.9075,0.0725,0.02,0,0.745,0.1225,0.0025,0.13,0.6575,0.205,0.1375,0,0.550833,0.243333,0.0683333,0.00666667,0.0408333,0.000833333,0.0458333,0.0433333
4550,0.9425,0.0325,0.025,0,0.53,0.2175,0.125,0.1275,0.705,0.16,0.1325,0.0025,0.490833,0.245833,0.0533333,0.00833333,0.0725,0.0416667,0.0441667,0.0433333
4600,0.8425,0.13,0.0275,0,0.2575,0.3825,0.2325,0.1275,0.3675,0.365,0.2625,0.005,0.366667,0.165833,0.121667,0.00916667,0.1275,0.0775,0.0875,0.0441667
4650,0.6975,0.275,0.0275,0,0.395,0.3575,0.175,0.0725,0.4425,0.3125,0.245,0,0.364167,0.239167,0.104167,0.00916667,0.119167,0.0583333,0.0816667,0.0241667
4700,0.95,0.035,0.015,0,0.3825,0.3475,0.165,0.105,0.3925,0.335,0.2725,0,0.444167,0.1425,0.111667,0.005,0.115833,0.055,0.0908333,0.035
4750,0.87,0.11,0.02,0,0.4325,0.2825,0.1625,0.1225,0.6725,0.18,0.14,0.0075,0.434167,0.260833,0.06,0.00666667,0.0941667,0.0541667,0.0466667,0.0433333
4800,0.9625,0.025,0.0075,0.005,0.645,0.1575,0.07,0.1275,0.75,0.1225,0.1275,0,0.535833,0.258333,0.0408333,0.0025,0.0525,0.0233333,0.0425,0.0441667
