Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --stable --cchihh_fixed_ops --seed 6 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T500_E200_D800.txt --resample_gate 15 --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: enabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 3138.68
Gen 50: best_fit = 2020.76
Gen 100: best_fit = 1915.84
Gen 150: best_fit = 1835.82
Gen 200: best_fit = 1747.86
Gen 250: best_fit = 1716.56
Gen 300: best_fit = 1681.98
Gen 350: best_fit = 1647.1
Gen 400: best_fit = 1636.91
Gen 450: best_fit = 1618.14
Gen 500: best_fit = 1599.95
Gen 550: best_fit = 1588.23
Gen 600: best_fit = 1582.28
Gen 650: best_fit = 1575.43
Gen 700: best_fit = 1565.79
Gen 750: best_fit = 1560.02
Gen 800: best_fit = 1552.61
Gen 850: best_fit = 1545.17
Gen 900: best_fit = 1541.17
Gen 950: best_fit = 1530.37
Gen 1000: best_fit = 1525.59
Gen 1050: best_fit = 1520.62
Gen 1100: best_fit = 1517.32
