Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --stable --seed 10 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T500_E200_D800.txt --resample_gate 15 --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5 --cchihh_op_stats 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\results\ablation_cchihh_bandit_fixed_T500_gen10000_seed1_10\CCHIHH_cfg1_bandit_on_opstats_seed10.csv' --cchihh_op_stats_every 50
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 10
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
CCHIHH op stats: C:\Users\Hu\Desktop\论文\CED_schedule_Final\results\ablation_cchihh_bandit_fixed_T500_gen10000_seed1_10\CCHIHH_cfg1_bandit_on_opstats_seed10.csv
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 2911.17
Gen 50: best_fit = 2013.42
Gen 100: best_fit = 1884.52
Gen 150: best_fit = 1760.56
Gen 200: best_fit = 1727.44
Gen 250: best_fit = 1688.58
Gen 300: best_fit = 1657.65
Gen 350: best_fit = 1629.83
Gen 400: best_fit = 1609.61
Gen 450: best_fit = 1587.84
Gen 500: best_fit = 1569.84
Gen 550: best_fit = 1556.33
Gen 600: best_fit = 1526.91
Gen 650: best_fit = 1510.29
Gen 700: best_fit = 1499.11
Gen 750: best_fit = 1487.34
Gen 800: best_fit = 1481.18
Gen 850: best_fit = 1474.72
Gen 900: best_fit = 1469.4
Gen 950: best_fit = 1458.73
Gen 1000: best_fit = 1454.15
Gen 1050: best_fit = 1443.82
Gen 1100: best_fit = 1438.76
Gen 1150: best_fit = 1436.34
Gen 1200: best_fit = 1430.88
Gen 1250: best_fit = 1427.87
Gen 1300: best_fit = 1425.14
Gen 1350: best_fit = 1421.88
Gen 1400: best_fit = 1419.26
Gen 1450: best_fit = 1416.48
Gen 1500: best_fit = 1414.07
Gen 1550: best_fit = 1412.5
Gen 1600: best_fit = 1411.22
Gen 1650: best_fit = 1409.12
Gen 1700: best_fit = 1406.66
