Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --stable --resample_gate 15 --seed 6 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 6
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 47380.7
[Normalization] f2_ref (energy) = 5813.54
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0657778
Gen 50: best_fit = 0.0530983
Gen 100: best_fit = 0.0493968
Gen 150: best_fit = 0.0471816
Gen 200: best_fit = 0.0447533
Gen 250: best_fit = 0.0432684
Gen 300: best_fit = 0.0422005
Gen 350: best_fit = 0.041419
Gen 400: best_fit = 0.040311
Gen 450: best_fit = 0.0395475
Gen 500: best_fit = 0.0387031
Gen 550: best_fit = 0.0380953
Gen 600: best_fit = 0.0373885
Gen 650: best_fit = 0.0368525
Gen 700: best_fit = 0.036392
Gen 750: best_fit = 0.0359914
Gen 800: best_fit = 0.035599
Gen 850: best_fit = 0.0352625
Gen 900: best_fit = 0.0349532
Gen 950: best_fit = 0.0345697
Gen 1000: best_fit = 0.0343112
Gen 1050: best_fit = 0.0340737
Gen 1100: best_fit = 0.033917
Gen 1150: best_fit = 0.0336425
Gen 1200: best_fit = 0.0333976
Gen 1250: best_fit = 0.0332082
Gen 1300: best_fit = 0.0328775
Gen 1350: best_fit = 0.0326981
Gen 1400: best_fit = 0.0325563
Gen 1450: best_fit = 0.032395
Gen 1500: best_fit = 0.0322276
Gen 1550: best_fit = 0.0321284
Gen 1600: best_fit = 0.0319892
Gen 1650: best_fit = 0.0317998
Gen 1700: best_fit = 0.0316731
Gen 1750: best_fit = 0.0314653
Gen 1800: best_fit = 0.0313129
Gen 1850: best_fit = 0.0312279
Gen 1900: best_fit = 0.031045
Gen 1950: best_fit = 0.0308888
Gen 2000: best_fit = 0.0307873
Gen 2050: best_fit = 0.0306973
Gen 2100: best_fit = 0.0305197
Gen 2150: best_fit = 0.0304024
Gen 2200: best_fit = 0.0302831
Gen 2250: best_fit = 0.0301353
Gen 2300: best_fit = 0.0300128
Gen 2350: best_fit = 0.0298833
Gen 2400: best_fit = 0.0297183
Gen 2450: best_fit = 0.029566
Gen 2500: best_fit = 0.0294476
Gen 2550: best_fit = 0.0293125
Gen 2600: best_fit = 0.0292046
Gen 2650: best_fit = 0.0291162
Gen 2700: best_fit = 0.0290562
Gen 2750: best_fit = 0.0288772
Gen 2800: best_fit = 0.0288005
Gen 2850: best_fit = 0.0286678
Gen 2900: best_fit = 0.0285924
Gen 2950: best_fit = 0.0285192
Gen 3000: best_fit = 0.0284524
Gen 3050: best_fit = 0.0283308
Gen 3100: best_fit = 0.028204
Gen 3150: best_fit = 0.0281211
Gen 3200: best_fit = 0.0280802
Gen 3250: best_fit = 0.0280435
Gen 3300: best_fit = 0.0279483
Gen 3350: best_fit = 0.0279192
Gen 3400: best_fit = 0.0278223
Gen 3450: best_fit = 0.0277806
Gen 3500: best_fit = 0.0277529
Gen 3550: best_fit = 0.0276795
Gen 3600: best_fit = 0.0276542
Gen 3650: best_fit = 0.0275956
Gen 3700: best_fit = 0.027543
Gen 3750: best_fit = 0.0274993
Gen 3800: best_fit = 0.0274541
Gen 3850: best_fit = 0.0274245
Gen 3900: best_fit = 0.0273944
Gen 3950: best_fit = 0.0273547
Gen 4000: best_fit = 0.0272706
Gen 4050: best_fit = 0.0272242
Gen 4100: best_fit = 0.0271052
Gen 4150: best_fit = 0.0270447
Gen 4200: best_fit = 0.0269974
Gen 4250: best_fit = 0.0269818
Gen 4300: best_fit = 0.0269713
Gen 4350: best_fit = 0.0269558
Gen 4400: best_fit = 0.0269097
Gen 4450: best_fit = 0.026893
Gen 4500: best_fit = 0.026869
Gen 4550: best_fit = 0.0268483
Gen 4600: best_fit = 0.0268217
Gen 4650: best_fit = 0.0267744
Gen 4700: best_fit = 0.0267184
Gen 4750: best_fit = 0.0266871
Gen 4800: best_fit = 0.0266525
Gen 4850: best_fit = 0.0266409
Gen 4900: best_fit = 0.0266409
Gen 4950: best_fit = 0.0266295
Gen 5000: best_fit = 0.0266295
Gen 5050: best_fit = 0.0266077
Gen 5100: best_fit = 0.0266077
Gen 5150: best_fit = 0.026566
Gen 5200: best_fit = 0.026566
Gen 5250: best_fit = 0.026566
Gen 5300: best_fit = 0.0265219
Gen 5350: best_fit = 0.0264851
Gen 5400: best_fit = 0.0264516
Gen 5450: best_fit = 0.0264348
Gen 5500: best_fit = 0.0263891
Gen 5550: best_fit = 0.0263674
Gen 5600: best_fit = 0.0263099
Gen 5650: best_fit = 0.0263008
Gen 5700: best_fit = 0.0263008
Gen 5750: best_fit = 0.0262676
Gen 5800: best_fit = 0.0262405
Gen 5850: best_fit = 0.0262223
Gen 5900: best_fit = 0.0262035
Gen 5950: best_fit = 0.0261959
Gen 6000: best_fit = 0.02618
Gen 6050: best_fit = 0.0261768
Gen 6100: best_fit = 0.0261759
Gen 6150: best_fit = 0.0261699
Gen 6200: best_fit = 0.0261325
Gen 6250: best_fit = 0.0261278
Gen 6300: best_fit = 0.0260563
Gen 6350: best_fit = 0.026046
Gen 6400: best_fit = 0.0260073
Gen 6450: best_fit = 0.0259934
Gen 6500: best_fit = 0.025938
Gen 6550: best_fit = 0.0259102
Gen 6600: best_fit = 0.0259102
Gen 6650: best_fit = 0.0258626
Gen 6700: best_fit = 0.0258249
Gen 6750: best_fit = 0.0257849
Gen 6800: best_fit = 0.0257301
Gen 6850: best_fit = 0.0257129
Gen 6900: best_fit = 0.0256749
